,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
14:08:24.023,140.0,4010.0,9.987193877648718,4.399392904396146,7.956743517701963,-22.0,841.1896255343629,26425.604745177763,25237.063299216756,5518.008013533681,14567.024806123958,559.965019145141,27262.550262017583,4555.547931487005,6358.274470670037,7236.338806205834,2614.014362274838,80.04016756287045,40.1,0.7088187319623169,2.5906801298041024,16.0,18.0,8390.0,36840.821253148475
14:08:27.034,110.0,6840.0,8.462478639501775,2.503645747624248,9.939544015446176,-3.0,961.1561901012905,32446.919014968396,22510.154987702477,13304.08969872667,18300.354301920313,27931.93072273607,6502.241539460601,11286.166464304059,5417.121135008469,27560.99856541438,28228.02543299541,2.639653806870769,49.1,1.6988778326173868,1.196882584342971,31.0,83.0,7801.0,10007.869314128755
14:08:30.043,100.0,6790.0,9.517750568384077,15.545027278206696,2.2293567183550174,22.0,265.2145789946693,20890.463985549064,12544.174692407105,1435.6551906636685,12517.972173418626,208.71779342340582,11509.31834754936,23511.39640308444,23182.29930701738,15898.603435124513,1277.5631198923104,30.0200296602574,10.1,7.655711731929085,1.4606256211386937,37.0,24.0,7709.0,10206.009102814436
14:08:33.051,130.0,9860.0,8.461380773457947,1.408135099464265,2.072316734050535,-64.0,765.2561430273099,26371.465001579272,14049.715740586576,26734.430347232206,25655.689389962597,15068.245273949311,19379.052061265913,7514.887594925481,27023.581121038656,13886.695491575452,17787.393212275812,49.61651913170772,18.1,6.651235449963546,3.6431003718381976,93.0,51.0,5848.0,23349.796734573494
14:08:36.059,160.0,4690.0,5.73409392140203,17.32378516832554,9.328567871320551,72.0,122.838553070577,13576.427212022094,13897.302147412072,6960.901444902269,11961.958946128703,26088.61672133972,319.593446649863,9357.687680648976,2692.0701178964136,12090.107263347949,4632.015615192318,84.12354860677524,87.1,1.7760082210903128,1.295485418745409,61.0,52.0,1333.0,37902.664763829285
14:08:39.067,120.0,8690.0,4.160421982923158,0.34575882625251575,1.558953596498315,-28.0,214.63657908761735,26130.805113802948,24092.841484752636,29809.544231865886,16496.64915261204,28405.873965688308,32752.818130180738,10239.395793870164,12791.99738657193,12553.05524177722,31308.120443055905,48.4969253351997,79.1,1.0917145053438813,0.8535911698690907,26.0,52.0,1638.0,34725.7412731988
14:08:42.074,60.0,6020.0,0.8882649038865387,5.832628754469447,7.928660487216565,14.0,391.0177708668616,30670.14823355874,29369.834992245498,22536.65019295214,4387.408172319784,5152.688359346826,3240.4587498758315,13427.113950871559,12474.190895569192,2624.846658729404,18481.202851406426,64.55034455449216,75.1,6.304381594748399,0.3885312345603442,83.0,-89.0,9312.0,24114.00941243428
14:08:45.085,80.0,5660.0,2.4910148878028293,17.70029247777901,5.334073926579787,-87.0,224.12913430561397,13231.031042770013,28300.249119858352,8906.512640886323,18086.278453724117,202.02385413493295,25296.623737284408,23517.89103298944,26849.8083769271,18534.17026033672,1721.1331956084603,66.42991035579092,33.1,3.035552190678196,0.46313788760867836,14.0,-23.0,1843.0,24099.75498311906
14:08:48.092,130.0,4310.0,7.430470946345178,11.464072497914849,5.754374166180496,36.0,487.7756110686946,26129.181466112186,7999.595858906888,32120.061289206704,22464.98704630411,5049.370719227501,31671.45211521894,20973.014172623793,28666.78886229792,18630.892925565095,20373.532670155917,38.13284027442453,35.1,2.979498776499166,0.5204771238358524,90.0,89.0,7164.0,32584.77172259788
14:08:51.105,110.0,4020.0,7.249687473194087,8.537222919370526,8.423741831859177,2.0,146.82189474812358,6210.460200243361,20049.989658249033,16218.11411898415,10193.496494975896,5796.369545656084,25453.213978578053,27146.52379904478,11788.008721218855,9169.016496775206,8574.941858414659,20.37243970741466,53.1,8.10196724850006,0.7247132032132131,67.0,-16.0,4146.0,37915.10672555521
