,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:34:23.625,22.969206491606176,6.481654742979024,147.09472597929516,92.0,0.06,49.0,188.18060534389545,-70.0,1.9,7.0,9.0,5.0,3.5,0.35,22562.4014068315,24946.0,1.0,1.5,560.0,1.801124464853181,98.81689946182847,93.24387631570934,309.0,838.0,6.900574641895713
10:34:26.642,31.192052898947534,7.210409036637925,191.81602641091123,13.0,0.5,30.0,304.65874997762916,-34.0,7.9,12.0,57.0,6.0,6.0,0.24,4741.118386529115,10305.0,0.9,1.1,840.0,2.488352327205427,45.43743969512693,116.5295883333725,716.0,25.0,9.280497643528502
10:34:29.660,23.73798216437353,39.63303341687808,253.7095812785942,53.0,0.27,49.0,776.1009380634239,-79.0,5.3,4.0,37.0,3.0,4.0,0.15,24003.74818549719,13052.0,0.8,2.0,270.0,2.167573047811258,92.76627226655872,19.432672211059607,441.0,708.0,5.353963099823422
10:34:32.672,34.13500468033018,41.339617189392825,190.62122048806958,10.0,0.42,8.0,166.9017603029617,31.0,9.3,14.0,55.0,3.5,5.0,0.28,25356.197378405304,5262.0,0.7,0.6,240.0,1.6588149553108211,90.98525212465464,72.07202517832735,954.0,586.0,3.555375993371505
10:34:39.263,23.32006924549402,32.94965521731403,131.44413575533767,-96.0,0.11,-41.0,502.0931126189503,45.0,0.9,17.0,27.0,5.5,4.0,0.28,17360.766279713054,2828.0,0.9,1.6,560.0,1.7518823080143113,16.363730933174757,35.98078345661716,87.0,137.0,6.34805891741844
10:34:42.286,47.09253168353105,49.9455478289266,87.48916771061312,-9.0,0.69,-72.0,828.963047747443,50.0,2.5,51.0,23.0,4.5,5.5,0.15,24875.354047263038,10684.0,0.7,1.6,50.0,1.2122935195030105,20.55619177517268,96.44539986075166,278.0,604.0,0.889404193229166
10:34:45.301,38.61765602264606,5.509700033975554,64.2533654974987,46.0,0.64,-54.0,968.1213805618063,84.0,4.5,2.0,69.0,5.0,5.5,0.11,10658.582708735228,12608.0,0.6,1.2,420.0,1.542104318140067,2.643797137020245,62.703486372309925,498.0,801.0,1.4464705668462003
10:34:48.311,25.202018592693612,7.205943132684717,32.97140721102009,-20.0,0.35,-71.0,551.1468160465791,10.0,0.4,9.0,43.0,3.0,3.5,0.37,6639.877058243069,1409.0,0.1,0.9,180.0,1.5804274634852353,8.43001291457239,103.47895106121278,548.0,958.0,1.4797241264266914
10:34:51.319,49.16264792961246,43.6056012739381,84.45592736831861,59.0,1.0,-3.0,166.77585770267694,-28.0,0.6,9.0,17.0,6.0,2.5,0.16,13273.662801210638,8258.0,0.1,1.6,860.0,1.091199254713856,95.32228808924741,45.10886621300618,302.0,49.0,2.9777973870451375
10:34:54.329,11.959698849605957,17.64970793049371,8.708691504622397,-85.0,0.08,-86.0,480.71469609749465,-72.0,4.8,10.0,65.0,2.5,2.5,0.14,12144.8769481293,2487.0,0.9,0.7,410.0,2.369122984810072,34.38139976817752,59.899834737978956,537.0,704.0,1.5875292599364264
10:34:57.341,7.2650880508056925,17.90571148515258,71.47211062222031,-78.0,0.57,-28.0,647.2691937569981,-19.0,4.4,35.0,55.0,5.0,6.0,0.12,16959.01634739381,13070.0,0.3,1.8,240.0,2.7298712171226907,60.93482953744592,18.954492451096492,943.0,202.0,3.6829997506288144
10:35:00.350,6.206793484547605,35.834949578142464,121.95018568055755,14.0,0.97,-41.0,291.79082368441215,-26.0,7.6,64.0,1.0,4.0,3.0,0.33,950.0391911129797,27197.0,0.6,1.1,740.0,2.7081557640747453,31.91088638389693,43.92480681070556,739.0,988.0,1.543046164372121
