,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:06:01.811,8.239283812412392,30.535276528157127,170.21211899193452,-18.0,0.56,61.0,765.5096489754171,66.0,2.4,67.0,6.0,4.0,2.5,0.26,4905.092624997088,30553.0,0.4,0.2,830.0,1.4793978787651803,41.21972993125353,92.8918674852491,853.0,341.0,4.885280862061374
10:06:04.844,24.231715124612965,40.33963023520976,21.77296065409055,-90.0,0.53,-24.0,617.4994893186775,-26.0,8.3,1.0,43.0,3.5,4.5,0.21,20315.077044580783,7788.0,0.7,1.0,960.0,1.299550964416959,94.27857359679506,14.196005803293094,439.0,539.0,4.418297257068778
10:06:07.874,40.013751836344824,10.646506893282272,235.03546115725632,-76.0,0.93,26.0,805.3782787688054,14.0,0.3,17.0,33.0,2.5,6.0,0.24,21701.995427214937,18924.0,0.3,0.7,510.0,1.195260679665624,29.00494531906817,71.17016694232093,941.0,353.0,8.87490050639917
10:06:10.906,17.424716770285826,49.43268637269216,111.97764735231216,83.0,0.12,48.0,393.65687764444635,-57.0,3.7,0.0,38.0,4.5,3.0,0.3,4554.390388244681,5196.0,0.7,1.0,690.0,1.025413040911901,78.89631786974134,112.96155645443855,319.0,98.0,4.828980727233859
10:06:13.923,34.8570677029519,34.37543486285572,30.727118215557645,28.0,0.95,-92.0,249.7317816458102,42.0,3.4,18.0,62.0,2.5,3.0,0.21,7391.333400683369,25456.0,1.0,0.4,960.0,2.6131612777107045,21.24776887912598,37.81486042792465,704.0,73.0,3.8368555107167173
10:06:16.949,38.0866809178021,30.43627276972165,46.23938090170888,-30.0,0.4,76.0,14.621541696608775,36.0,5.3,6.0,36.0,2.5,4.0,0.29,26888.810400518298,1915.0,0.6,0.9,280.0,1.6729904536700713,29.821537834527366,42.291301408905696,905.0,615.0,6.901710619874313
10:06:19.964,18.39253876716427,49.18215095363877,71.54666075919667,56.0,0.46,-74.0,945.1573632871185,-25.0,8.8,10.0,32.0,3.0,3.0,0.4,770.7078688702433,10542.0,0.4,1.1,800.0,2.8695438012829833,13.822890463836773,105.38201853212021,247.0,866.0,9.04643374161281
10:06:22.973,49.16401080071849,43.658909152394784,160.97187883314984,-99.0,0.26,43.0,812.0069708506596,10.0,5.4,35.0,44.0,3.0,6.0,0.39,29181.400741457765,21714.0,0.2,1.3,810.0,2.0879407907887706,90.72017786007747,68.35533932044231,7.0,890.0,7.897383155230932
10:06:25.996,27.584344795779113,38.92411637721314,12.01086324258863,-69.0,0.66,62.0,37.77373784443766,-24.0,3.2,34.0,20.0,2.5,3.0,0.4,8777.820999663352,31499.0,0.1,1.3,60.0,1.8853990018110682,3.5827036746485876,17.943645592111984,574.0,922.0,6.634999863033907
10:06:29.010,41.27500811908926,35.37436305279361,229.62978234373875,43.0,0.49,-54.0,166.76518192078655,-85.0,3.5,16.0,49.0,2.5,4.5,0.17,24695.15607719828,4389.0,0.8,0.8,970.0,1.0514991511360878,68.39126010694099,50.65560774718826,558.0,898.0,8.53776048323854
10:06:35.610,8.094220582834403,23.195531059683557,19.943452771852378,-41.0,0.79,98.0,477.5461872365284,26.0,3.0,43.0,34.0,5.5,4.0,0.4,2010.477530018379,1570.0,0.2,1.8,570.0,1.4857825231115218,91.07660304412902,21.147942740927345,838.0,685.0,3.562402597543005
10:06:38.619,20.878891748347133,19.803525439284044,227.20728008007936,91.0,0.18,-22.0,845.2950564374302,-95.0,2.6,19.0,18.0,5.0,6.0,0.37,16602.46867966698,7800.0,0.6,2.0,620.0,1.762311024890301,15.254471279098183,68.8001905800813,319.0,367.0,2.9078160185550246
10:06:41.630,31.23322866979538,6.454989572623033,164.77866869004032,45.0,0.44,89.0,210.3855388020268,81.0,4.9,17.0,5.0,2.5,4.5,0.26,19474.159572323002,15457.0,0.9,0.2,160.0,1.3806813924856562,15.823147602595464,30.14758238870749,690.0,309.0,5.213655478742168
10:06:44.644,28.77189504000801,18.568883872473055,220.66745658096264,0.0,0.16,-38.0,883.7605369442747,-9.0,0.4,11.0,67.0,6.0,4.0,0.28,10239.988823788086,29379.0,0.5,0.1,810.0,1.388397693196866,50.437224927927474,0.1581422466329352,726.0,721.0,4.048914673759731
10:06:47.668,30.847258973379617,16.438185832424846,154.4565251514496,-16.0,0.72,99.0,565.8720933000192,-33.0,5.3,27.0,0.0,3.5,3.5,0.14,18960.10071922279,8149.0,0.6,0.6,350.0,1.8611493984890557,31.713562741850772,63.95002197200691,906.0,321.0,8.628070729013753
10:06:50.694,6.398732050596987,13.854512458204981,17.483106535052364,-94.0,0.08,-38.0,630.5936671087783,64.0,8.2,49.0,23.0,4.0,4.0,0.33,24590.65847669678,31792.0,0.6,1.4,330.0,2.9032033785667073,58.02645253071654,100.52308988164458,850.0,417.0,0.6477764330446021
10:06:53.701,40.14263360242508,25.17422080222694,200.38193886075996,3.0,0.89,58.0,531.3518588460953,99.0,3.2,8.0,12.0,4.5,3.5,0.32,26074.600369130905,22865.0,0.2,0.6,300.0,2.638813993461066,24.745706787593264,5.7340059403971555,459.0,420.0,1.05303545999331
10:06:56.709,47.46858932909881,22.99575344022247,37.871566670800505,-42.0,0.76,63.0,906.5039733830514,0.0,0.6,55.0,62.0,3.5,4.5,0.15,25146.303738352897,3100.0,0.6,0.1,640.0,2.1624466233556046,75.40254192538546,118.25294483540951,994.0,811.0,8.825910605573261
10:06:59.719,49.32125881437948,21.564040155559457,119.37413911711576,10.0,0.12,64.0,58.302290217536424,-56.0,6.8,17.0,53.0,5.0,5.5,0.16,9207.27085099636,29999.0,0.6,0.9,390.0,2.8213412899991557,42.80560085026884,87.08160050632297,179.0,366.0,6.929746930323656
10:07:02.732,11.327540497548116,31.792331306328638,99.24024937575724,-2.0,0.2,30.0,138.25146098359915,-78.0,9.8,1.0,26.0,6.0,3.5,0.27,30917.659851312983,17964.0,0.6,0.8,630.0,1.0671117264295265,97.92691203164408,43.74985176749444,766.0,953.0,5.140329575995639
10:07:05.758,48.36633368882872,22.307205851529925,210.47097104695337,-17.0,0.05,-55.0,760.7815391634904,77.0,3.2,54.0,41.0,4.0,4.5,0.27,19481.989671835723,15625.0,0.3,0.3,570.0,1.2538030412402794,31.2288771086882,6.8381894442700775,525.0,626.0,4.217074771466532
10:07:12.353,15.70619689200219,48.340094890235555,241.37936449662112,59.0,0.65,-29.0,433.73435052764904,88.0,3.1,63.0,32.0,5.5,2.5,0.21,27991.32170705376,25536.0,0.5,0.9,490.0,2.232695558181345,76.95474726537924,108.67042604313507,90.0,222.0,3.392495184624628
10:07:15.369,11.380346365257864,15.717545504151685,68.73364562399726,-5.0,0.32,-77.0,747.4040733746469,-72.0,4.8,29.0,3.0,5.0,5.0,0.39,8949.962131616128,1498.0,0.3,1.6,620.0,1.834089481967669,64.18190154990997,61.504906282673076,176.0,570.0,6.481968280908815
10:07:18.378,14.218046724888186,19.252289003323227,100.47968799149538,20.0,0.22,81.0,888.1827223684315,-70.0,3.7,41.0,24.0,3.0,5.0,0.22,22680.762863795844,19792.0,0.6,1.9,900.0,2.162600162823494,79.14616689310306,63.279119733633095,494.0,189.0,4.117233885934295
10:07:21.387,35.47067877012378,29.119042123194664,99.7581763972609,24.0,0.36,-17.0,952.3771291091118,-91.0,2.4,21.0,30.0,5.5,6.0,0.31,6898.614136834064,23023.0,0.9,1.1,930.0,2.8518922235268245,64.67275581439307,65.63413593643091,421.0,189.0,8.638032989223241
