,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:07:04.115,34.8929267236054,20.970436426050156,35.33590551851846,-89.0,0.59,29.0,288.6735861162434,35.0,5.7,28.0,42.0,6.0,4.5,0.19,28032.110186753638,11044.0,0.1,1.7,650.0,2.0239406839204097,48.07714198430799,44.25544243045812,270.0,412.0,7.343540370627168
09:07:07.133,20.380246847240876,37.917340689826325,149.0625783356123,-3.0,0.35,58.0,151.72037516148106,-67.0,4.3,40.0,42.0,3.5,4.0,0.29,28660.96804612824,15081.0,0.1,0.6,390.0,2.42158915681603,4.272067222256562,91.15462451622126,347.0,892.0,4.398651681072575
09:07:10.140,39.06299111244349,28.21619086777803,128.52646919380948,48.0,0.6,-14.0,589.6881794048845,98.0,1.7,59.0,13.0,3.0,4.5,0.19,14399.854643851153,7125.0,0.1,0.1,670.0,2.3335121646681127,10.834006389967403,21.93323704433095,506.0,331.0,8.047487768008246
09:07:13.151,12.852940772251593,18.573561445221706,20.43050508221357,38.0,0.33,-53.0,822.9240491051131,-71.0,1.7,47.0,40.0,3.0,2.5,0.25,31154.10774817475,20076.0,0.9,1.7,400.0,1.4376629777695096,67.75422233563549,3.878095271994666,17.0,987.0,6.383487977915948
09:07:16.161,48.67135442360998,43.502344049879085,108.84572683136622,-6.0,0.06,88.0,983.0746997435174,-18.0,2.0,21.0,42.0,3.0,5.0,0.26,30080.341511221595,30040.0,0.4,1.0,550.0,1.9228790903421085,16.938653515369086,78.8278034094095,264.0,675.0,5.970631743665605
09:07:19.171,25.703878779464635,28.35137578740938,71.20127745334325,22.0,0.72,19.0,749.7171219159059,-27.0,8.2,34.0,18.0,5.5,4.0,0.4,47.56248779534512,14548.0,0.8,1.4,120.0,2.3526667302974102,3.2048748547632195,72.53369730975298,148.0,819.0,2.3980799712406373
09:07:22.180,25.577559731687042,40.42988803638357,250.586829954107,45.0,0.89,4.0,117.58008152138726,-33.0,1.8,60.0,59.0,6.0,4.5,0.37,20964.047600398673,6379.0,0.4,0.7,1000.0,1.404065570250759,34.30576154832187,113.25237236975933,468.0,78.0,1.6880074037461636
09:07:28.776,47.06407545290275,36.005027880830426,55.362124270066076,-8.0,0.68,30.0,468.3703919073561,1.0,7.5,56.0,27.0,5.5,4.5,0.33,27825.91545796385,25556.0,0.7,1.1,360.0,2.3099943549956046,30.243603977959747,71.70802245057386,959.0,798.0,8.54493921925296
09:07:31.783,25.146341859158863,39.37504105373817,192.04523953666887,-10.0,0.98,66.0,123.27904743919272,47.0,1.7,25.0,12.0,5.0,6.0,0.2,17128.631985505162,13562.0,0.1,1.5,640.0,1.9798537985146214,22.73222654676788,60.31922729295425,261.0,78.0,3.076696297723749
09:07:34.797,11.809594551842682,38.337961676207264,20.793801407965212,52.0,0.04,64.0,48.12724306520079,67.0,8.2,21.0,8.0,3.0,4.5,0.29,7793.204711338034,25225.0,0.5,1.5,120.0,1.0851783805760855,10.103723895090685,68.43072237421349,730.0,427.0,9.051530991426315
09:07:37.805,37.66260264000447,16.809695431959643,37.66657527495643,-24.0,0.83,-40.0,475.8482195031319,60.0,0.1,55.0,15.0,2.5,4.0,0.15,29110.090149340536,28224.0,0.1,1.4,990.0,1.0487788946128431,50.603308433562255,73.55652962988978,446.0,558.0,3.19732985615084
09:07:40.831,26.948498778686872,12.060468582600251,8.497786622111583,-27.0,0.72,-95.0,642.3254386863568,-71.0,5.0,53.0,61.0,3.5,5.0,0.19,30404.943892874806,3617.0,0.8,1.3,350.0,2.1518914573389987,29.78574518741092,56.03181456218885,998.0,199.0,9.440018990360574
09:07:43.843,18.804728443347535,39.15070234166475,106.17120510997198,69.0,0.17,99.0,836.2821163083267,28.0,6.5,23.0,50.0,2.5,4.5,0.2,2244.7911554259163,20514.0,0.7,0.3,640.0,2.5254525115712294,0.8743278948234319,84.40600581013709,314.0,913.0,3.7842111344233387
09:07:46.856,20.118201111149666,21.02817263447333,113.95252692766876,-77.0,0.08,-94.0,740.6543283841376,-49.0,9.1,25.0,8.0,2.5,4.5,0.24,6564.907370050473,169.0,0.5,0.5,200.0,2.6098103552795697,60.0179344911713,18.011302405476016,529.0,268.0,2.768074886038873
09:07:49.868,20.354365599691878,34.81415879366113,214.21182110241025,54.0,0.82,-88.0,989.6436215909521,-33.0,2.2,21.0,32.0,3.5,4.5,0.36,19278.32487887538,18285.0,0.5,0.6,430.0,2.3619142048418214,79.85795483869128,84.36803029136762,341.0,435.0,4.5892128915888115
09:07:52.885,12.963510906379712,18.34676104570715,116.79534638147926,-37.0,0.47,0.0,17.390379777030695,83.0,7.8,62.0,58.0,6.0,5.5,0.4,29491.080419318307,3392.0,0.7,0.5,870.0,2.0979531235925766,96.76435211643718,74.78056747478738,894.0,549.0,3.9614962628563113
09:07:55.891,36.07528579405455,31.44541390661228,85.3758564801128,26.0,0.63,-34.0,534.5045233082126,-46.0,5.7,34.0,43.0,2.5,5.0,0.39,3183.0728740240443,11316.0,0.8,0.5,290.0,2.4944395903970973,0.18146826709952105,112.23414020186989,744.0,869.0,0.963895563608027
09:07:58.900,32.20206373173371,6.856970267690106,6.340619459091635,76.0,0.67,-62.0,273.4865596357321,-74.0,1.1,31.0,59.0,6.0,3.5,0.39,330.49586207427603,17613.0,0.3,0.5,790.0,2.3523664901486883,61.7402327767058,108.52240259853966,569.0,199.0,6.115571523589488
09:08:05.489,36.52743808947436,24.695106697573426,159.37701141774141,67.0,0.6,89.0,313.5879354469653,-83.0,9.0,69.0,47.0,6.0,4.5,0.28,22925.927383654405,27318.0,0.6,1.0,460.0,2.967186772698983,21.599174694423784,4.337634272236155,956.0,637.0,3.4432199512744788
09:08:08.496,26.374218280639177,22.417524453680237,156.44004168895725,-48.0,0.56,-75.0,405.43637606016694,6.0,3.6,19.0,10.0,4.0,4.0,0.17,22916.922566904075,6901.0,1.0,0.3,560.0,1.7364602675894705,78.8827889848589,94.42151129209564,628.0,774.0,6.894290095789305
09:08:11.515,5.737477281781424,47.530082813393236,242.3823991727272,-33.0,0.38,0.0,489.7366469024063,34.0,3.4,21.0,5.0,3.0,2.5,0.13,21294.448474014953,4908.0,0.2,0.3,200.0,2.539139642425491,58.355104247636916,17.28939768880151,863.0,305.0,6.88635070286493
09:08:14.530,14.812981907158493,27.823626396231557,70.18832598003533,76.0,0.1,-40.0,619.9765236787713,1.0,8.0,14.0,62.0,4.5,5.5,0.3,28785.26569661184,22661.0,0.5,0.9,960.0,2.7424000022534836,95.68963499462241,119.76268691437207,576.0,675.0,7.25341168925173
09:08:17.537,39.088311866785574,22.999667046470833,160.20306351182455,10.0,0.35,-35.0,226.31201257628445,-62.0,6.9,16.0,63.0,4.0,4.0,0.4,2564.6776743683145,7009.0,0.1,2.0,470.0,1.2941226424085188,16.456034980540473,50.65376473984357,445.0,9.0,9.374188589474313
09:08:20.565,16.628604503379762,47.409055759748064,8.998208469806883,-40.0,0.43,-34.0,319.7074647826747,56.0,3.3,51.0,65.0,5.0,2.5,0.19,24785.1920731338,8861.0,0.1,0.3,100.0,1.6819867682094842,26.422794278681206,37.409402657836395,297.0,827.0,7.456789393737154
09:08:23.578,41.379087516026864,28.39030628718374,177.49007402633686,65.0,0.88,57.0,732.7381723398568,28.0,5.0,54.0,12.0,4.5,4.0,0.23,30771.93345801393,15883.0,0.6,0.7,840.0,1.0801497361340433,53.63377474928263,40.34348711401913,59.0,146.0,4.850706500482184
09:08:26.587,46.74628421224821,38.38635957139762,118.79970614569613,48.0,0.94,-61.0,742.0850027433396,-98.0,4.5,58.0,23.0,5.0,5.5,0.34,8788.848892201306,21097.0,0.6,1.3,50.0,2.0699715529311233,67.93760753367744,12.402254032219972,771.0,917.0,9.188348283739094
09:08:29.615,20.473671759843256,18.19502641127589,223.90305320096073,-81.0,0.69,52.0,260.47206018645653,-78.0,5.5,3.0,68.0,3.5,5.0,0.14,2820.988440077423,16433.0,0.1,0.5,660.0,1.0508527799058225,98.53506532789966,16.789724930042084,667.0,133.0,9.693409702838945
09:08:32.623,44.9318424000336,27.384367045820444,38.0465913572454,91.0,0.91,99.0,492.17950084494646,12.0,9.2,63.0,64.0,4.5,5.0,0.2,6480.146417214318,25331.0,0.3,0.2,110.0,2.604829438003244,1.0274097209159787,106.26125481703842,141.0,478.0,9.95242698517364
09:08:39.211,17.770422316668935,8.348706998071599,190.44145762206512,98.0,0.33,-17.0,23.906622751134414,65.0,6.5,13.0,7.0,3.0,5.5,0.32,11980.057049525325,2498.0,0.8,0.2,580.0,1.8556485565532352,72.17439372559217,68.8112510911022,373.0,676.0,7.840539457953907
09:08:42.221,38.030523239212954,28.86948259820745,246.38817700929673,-92.0,0.51,8.0,422.25137383840854,-62.0,8.4,31.0,20.0,4.5,5.0,0.15,9505.976264550263,10318.0,0.2,1.5,400.0,2.3522498649804398,72.70500432807152,27.670294629162445,932.0,355.0,6.650459507355039
09:08:45.232,18.553651669292847,20.280386121558465,64.15128644501168,66.0,0.03,-35.0,577.5634201950721,-16.0,1.2,17.0,58.0,2.5,5.0,0.31,21143.873846120474,9132.0,0.3,0.2,360.0,1.6327299684942436,12.49371060768732,38.29244098517418,860.0,305.0,4.961150546253588
09:08:48.240,10.056760486532072,10.467250917523497,56.075454682790244,-5.0,0.07,37.0,24.51466828383191,-41.0,0.8,32.0,68.0,2.5,5.0,0.3,12326.819400001588,21464.0,0.1,2.0,680.0,2.1903271891543463,81.30470241659064,97.56187888088999,693.0,120.0,2.0785209694898343
09:08:51.252,45.09713777870243,12.205665496976705,6.324003382686042,49.0,0.64,-82.0,489.9851336406961,97.0,6.4,69.0,5.0,3.0,4.0,0.13,27430.764421235468,1770.0,0.7,2.0,730.0,2.2113541156803627,4.899107334080561,12.521667350169952,334.0,855.0,8.896062284670256
09:08:54.261,31.042874231529517,20.423305379891623,84.78325454291308,-91.0,0.08,-44.0,798.8738338769473,86.0,7.9,6.0,36.0,2.5,4.5,0.19,25336.722678420512,8293.0,0.9,1.2,840.0,2.9429920886006435,74.40535416892864,115.65764430167846,103.0,384.0,3.7695593636366174
09:08:57.285,26.531478672986445,26.09122042949752,26.474980547270153,-26.0,0.65,-6.0,540.0611863203816,-80.0,7.5,6.0,32.0,5.5,3.0,0.21,30904.951009559692,10671.0,0.8,0.6,610.0,2.7044635232662713,42.33747483324368,60.10614566337066,198.0,491.0,3.8430302333181174
09:09:00.298,20.483131558603915,10.53184101651981,20.870774906408574,-12.0,0.75,54.0,142.68859326727724,-85.0,3.1,65.0,62.0,4.0,4.0,0.2,3390.235584712694,31418.0,0.8,0.5,460.0,2.2392220657860467,41.65164895300185,41.54211443093977,423.0,340.0,8.802120587395951
