,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:11:22.887,12438.322450617483,63332.63619117784,436.6655906181949,-88.0,-0.208917286106427,250.0,0.2907764929766776,0.6638715356530953,-159.0,26.0,69.0,3800.0,134.0,90.65728842223459,3.0,81.0,4.0,0.48,3.4482279244216834,6.0,0.17,0.02,9.836453718510315,81.0,-62.0
14:11:25.893,16540.495677931456,46046.44196881296,512.9540643964556,105.0,0.588064362660115,550.0,-0.5253435693180051,0.6069031820878041,126.0,73.0,44.0,1000.0,33.0,9.123857142865754,58.0,8.0,3.0,0.26,11.45395713688924,3.0,0.08,0.01,7.079752503280951,30.0,-12.0
14:11:28.896,22309.47697691951,19414.13900701563,467.8720151126769,-123.0,0.3362825251959314,250.0,0.30559971070127756,0.7368299259064541,-96.0,60.0,19.0,2300.0,65.0,26.90784435262983,76.0,71.0,7.0,0.23,6.07221888348632,10.0,0.11,0.02,19.903496198392034,-7.0,-20.0
14:11:31.899,13279.604971981096,33749.41530884572,981.4681476238727,108.0,-0.4260728129135479,540.0,0.4786252747346289,-0.17349937820824424,-8.0,86.0,42.0,1200.0,31.0,71.6141739186567,91.0,35.0,4.0,0.37,4.143258609300035,4.0,0.15,0.01,23.84137716243127,-135.0,0.0
14:11:34.902,31437.018437842165,41042.75975841087,760.209592386183,45.0,0.687987953029505,640.0,0.7557218519640627,-0.3085330919417053,-67.0,37.0,65.0,1400.0,134.0,67.54426103670195,85.0,78.0,10.0,0.32,4.245712830123967,10.0,0.06,0.01,14.103606029771187,104.0,-42.0
14:11:37.906,3035.2107197467267,91221.11167879,303.01315004037417,169.0,0.19784042764048537,930.0,-0.5412309285467116,0.544749885310023,-159.0,33.0,51.0,600.0,226.0,45.52029574048827,32.0,19.0,6.0,0.23,4.334802448751397,2.0,0.06,0.01,29.44251367023484,-19.0,-7.0
14:11:40.910,19829.263327620745,38145.64453353949,800.5253649902179,-80.0,0.12015025150108827,820.0,0.1492657277363949,0.4897238194652469,112.0,92.0,100.0,3400.0,247.0,85.41087593046365,59.0,73.0,2.0,0.34,5.410938366550781,5.0,0.14,0.02,17.702183151433594,32.0,-35.0
14:11:43.915,8086.548931637888,80940.53617971529,609.9923155712319,88.0,0.11573686244202464,50.0,-0.9817211932856998,-0.07218757293191441,77.0,87.0,67.0,2700.0,75.0,12.252828092908741,71.0,45.0,5.0,0.46,11.031810619068137,4.0,0.1,0.01,4.380890023718947,-165.0,15.0
14:11:46.919,12541.99078771045,33235.284668455,623.6858186056717,60.0,-0.1471968570180332,980.0,0.7840544123304494,0.9232085118635596,161.0,89.0,21.0,2600.0,187.0,10.72597861542528,67.0,89.0,8.0,0.51,10.984955911480908,9.0,0.02,0.0,7.728720964982897,-39.0,179.0
14:11:49.924,26062.329722658425,89318.71664009301,348.2471538974564,59.0,-0.3803315039501486,710.0,0.07808299998720702,0.9885666743732278,-177.0,83.0,47.0,700.0,240.0,11.91743913925598,9.0,14.0,9.0,0.31,7.005902365299972,4.0,0.09,0.02,23.515070823044905,-25.0,-35.0
14:11:52.928,18213.049376124585,52509.63105814407,309.69856525057855,-95.0,0.005782144302983072,690.0,-0.7822586766835466,0.8330222314764939,96.0,49.0,56.0,1500.0,108.0,98.26851989490176,30.0,21.0,8.0,0.32,7.697722437880731,3.0,0.09,0.0,18.57490823840973,-88.0,98.0
14:11:55.932,7361.309261759608,79303.92171452638,487.2688760392591,140.0,-0.10074984327600117,80.0,0.4990437627560522,0.9101022646880135,-29.0,88.0,50.0,3100.0,144.0,54.199068059090806,60.0,31.0,7.0,0.35,9.086142358807564,8.0,0.19,0.01,8.722496351073794,-92.0,58.0
