,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
14:23:54.221,270.0,320.0,-2.5,9.400962739999137,9.29806357633418,560.0,1750.0,1750.0,12.843755088393555,6.660294063129754,110.0,95.0,80.0,-0.9972588995311427,0.6759501128666563,0.45367138361382375,152.0,40.46213557292134,14.427244206830807,500.0,93.0,55.0,2.010516384083642,27924.981301824955,24.0
14:23:57.230,1520.0,210.0,-0.5,8.743355888221792,8.441363425666852,910.0,2000.0,1850.0,20.80238447854367,7.4162409107122365,1000.0,39.0,96.0,-0.9254230784881786,-0.4867514335864618,0.4050809196417813,102.0,58.011031866697536,18.255222312153585,1100.0,14.0,8.0,2.572961809551688,17269.72374160373,7959.0
14:24:00.245,770.0,450.0,-3.5,4.53294017742523,7.618467201878478,510.0,600.0,1450.0,40.77065445260608,0.0114363606175365,680.0,79.0,56.0,0.04770927119982771,0.13985869071734403,0.7414771843386803,196.0,67.51860379778344,11.903891790134509,1300.0,70.0,22.0,2.4052285407318204,14881.705477248077,19463.0
14:24:03.256,1920.0,20.0,-0.3,1.3563403769574909,5.275204398874854,610.0,1500.0,1950.0,45.892588824306976,7.911888698956308,390.0,73.0,80.0,0.02026662614737318,0.8567596822052761,0.12341606135595096,58.0,18.452693884510964,8.230811865790034,3500.0,8.0,16.0,1.6216855102688006,26567.93922914543,25327.0
14:24:06.269,1070.0,110.0,-1.1,6.975519898523537,5.488125447247117,710.0,500.0,1800.0,26.726677014608523,1.2945704890238172,750.0,87.0,85.0,-0.45503343151030473,-0.016683544292267094,-0.2650964138856126,169.0,33.27629964217055,16.20931294030721,3800.0,95.0,5.0,2.95349339647988,29153.96934034588,9011.0
14:24:09.291,1220.0,180.0,-3.4,5.438203073328861,6.913697789490692,360.0,1850.0,1150.0,15.991016141522929,2.8745337260376695,700.0,93.0,28.0,0.38769478555182135,0.40513511280432346,0.2372491985352082,41.0,19.521634779707874,2.3826850345953225,1900.0,31.0,91.0,2.4821455866787234,25722.912354518183,29199.0
14:24:12.310,70.0,170.0,-0.3,9.00496895658523,2.7340083881965063,410.0,250.0,1600.0,27.97202594807609,1.5488601209225736,510.0,36.0,72.0,-0.7088355969277982,0.5341512030973237,0.5195306851883257,155.0,69.86009721875969,23.04947543329507,900.0,10.0,79.0,1.4704313678529,15638.503621642916,15070.0
14:24:15.336,1270.0,360.0,-2.2,9.892528590227549,3.5251805512606684,510.0,1600.0,1900.0,1.0544943991338707,5.178260357452424,600.0,88.0,60.0,0.34204926959122206,0.6377450805096658,0.95909263429329,122.0,24.416750642365116,8.589550691093589,2400.0,46.0,72.0,1.8266636191006338,19196.534629068672,23843.0
14:24:18.344,1920.0,460.0,-4.0,5.085503820749883,3.167763523536852,360.0,900.0,1400.0,25.389159530839105,6.366293084215555,520.0,49.0,66.0,0.2698929514027504,0.6520145907990396,0.9937806625943457,130.0,69.50594405774814,19.24719923741381,2600.0,67.0,88.0,1.4570028974239913,12092.34450291408,30457.0
14:24:21.378,1370.0,220.0,-2.3,5.6133853814522165,9.548383195625936,810.0,2000.0,1400.0,19.80827379729892,4.9582696655197855,180.0,65.0,78.0,-0.8593625744662695,0.9159424906177267,0.5436082688569162,62.0,72.3515026398377,10.79122215381799,3500.0,25.0,100.0,2.106985162825271,19605.068112487657,13425.0
14:24:24.453,1270.0,120.0,-2.4,8.928963538242202,3.8907779027964033,560.0,1800.0,1900.0,30.067798037101092,0.4398625810342267,240.0,42.0,22.0,0.9141238650404113,0.36422975558803383,0.6496181034883062,27.0,68.38011605478032,3.6121482858890257,3600.0,79.0,47.0,2.0124875604108383,19575.246955602826,6403.0
14:24:27.465,1570.0,180.0,-4.5,8.44003796635565,5.072589538678514,860.0,1400.0,1850.0,35.141349958026055,0.8263261937416209,580.0,76.0,73.0,-0.3998901834480889,0.5199615888258176,0.08683355683136496,213.0,25.89321630414482,28.06704200813502,1100.0,32.0,88.0,2.9609223318796927,11247.125495883873,24443.0
14:24:30.497,1070.0,460.0,-2.9,2.135940292898655,2.9470850644555586,210.0,1100.0,1900.0,20.91437047046922,0.35402281204789876,550.0,72.0,60.0,-0.9287202102234774,-0.41480413097902114,0.835330799781963,163.0,79.29440030911537,29.552745942252848,4000.0,30.0,52.0,1.4026778778308886,2666.6163470695333,24707.0
14:24:34.571,1270.0,360.0,-0.1,3.6995815859067216,3.447859275671398,810.0,750.0,1550.0,28.600863198028897,4.38654106303714,740.0,73.0,43.0,0.7795022184811713,-0.3892199771992582,0.48772926616535917,67.0,2.6073293676244003,16.764956071155503,2100.0,51.0,58.0,2.755815786735579,23652.871350631616,756.0
14:24:37.593,770.0,230.0,-3.9,6.731405111219641,6.882823685050819,460.0,1350.0,850.0,22.694288419647673,3.143512071030151,600.0,97.0,33.0,0.37256337078166446,0.8198183345933261,0.7188477365310106,204.0,20.262311326688053,7.759282535488767,3900.0,47.0,75.0,1.6962013934717788,24413.699963767845,31544.0
14:24:40.667,1470.0,150.0,-0.7,5.881751704816648,2.787689473089392,860.0,2000.0,1850.0,1.9943372387604519,6.896868899573843,700.0,86.0,97.0,-0.24582467062256308,0.6486786557097866,-0.4937024984596242,189.0,94.91089389473245,11.516634490193352,2400.0,39.0,21.0,1.8749065443422468,1973.614184587585,17585.0
14:24:43.705,720.0,360.0,-2.5,3.9171146997466426,2.1555249606462317,110.0,1100.0,950.0,37.223861776896214,4.236830115295216,130.0,38.0,14.0,-0.0383756833799318,0.1497482199818383,-0.13531127515161623,179.0,58.344594767641226,25.302769903375374,2800.0,45.0,55.0,1.0358198787819248,16624.565170774702,9112.0
