time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
05:33:06,112577.0,0.0,1.0,-1000.0,1.0,0.0,0.0,AUTO,-0.00045727493125014007,0.0009789952309802175,0.021524004638195038,0.00029544095741584897,0.0001775744021870196,0.001523184939287603,-35.3632622,149.1652375,2.0,-1.0,1.0,-1.0
05:33:08,95496.5,0.0,1.5,-1000.0,1.0,1.0,0.0,AUTO,-0.0002732623615884222,0.001233229588251561,0.02107768226414919,0.00029820913914591074,0.00026332910056225955,0.0013653961941599846,-35.3632621,149.1652375,2.5,0.0,0.0,0.0
05:33:10,78416.0,0.0,0.5,-1065.0,-0.5,2.0,0.5,AUTO,0.0016423992929048836,0.0009393282234668732,0.020569552667438984,-0.001244487357325852,0.002140043943654746,0.0008877426007529721,-35.3632621,149.1652375,98.0,0.0,0.0,-36.0
05:33:12,78416.0,0.0,-1.0,-1007.0,45.0,-7.0,2.0,AUTO,0.035083867609500885,-0.0031572370789945126,0.020123060792684555,0.04507475718855858,-0.008101271465420723,0.002922352636232972,-35.363262,149.1652377,1778.0,2.0,12.0,-147.0
05:33:13,182458.0,3.5,-9.5,-1001.0,-95.5,54.75,-104.25,AUTO,0.007710412610322237,0.021265748830046505,-0.05344712780788541,-0.09671063255518675,0.05463797319680452,-0.10448850691318512,-35.363261200000004,149.165242375,3636.5,4.75,49.25,-145.5
05:33:14,182458.0,6.0,-4.0,-1001.5,-54.5,-89.5,11.0,AUTO,-0.04790280945599079,0.024056244641542435,-0.10648887231945992,-0.055099690333008766,-0.09040285833179951,0.010729175060987473,-35.3632611,149.16524575,4775.5,-12.5,25.5,-148.0
05:33:16,182458.0,-10.0,9.5,-1003.5,63.5,21.5,5.0,AUTO,0.004170277621597052,-0.011093816719949245,-0.06871005520224571,0.0636933483183384,0.02118542417883873,0.006187672261148691,-35.3632614,149.16523895,7851.0,11.5,-59.5,-149.5
05:33:18,182458.0,6.0,-1.0,-996.5,-88.0,-70.5,25.5,AUTO,0.03445826843380928,0.02708752639591694,-0.10960449650883675,-0.08936436846852303,-0.07161575928330421,0.026419036090373993,-35.36326125,149.16523395000002,10966.0,-22.5,29.5,-147.5
05:33:19,34041.0,4.0,-1.75,-1002.0,-3.25,-3.5,-15.0,AUTO,-0.023181702010333538,-0.017008205642923713,-0.09959394484758377,-0.004116554860956967,-0.0043609732238110155,-0.015503591857850552,-35.3632632,149.165237525,12882.5,-7.5,13.25,-150.75
05:33:20,34041.0,-1.0,0.0,-999.5,22.0,13.0,-30.5,AUTO,-0.014029243029654026,-0.013495564460754395,-0.11876744031906128,0.02185766026377678,0.013082862365990877,-0.030807177536189556,-35.36326335,149.1652379,14050.5,4.5,-5.0,-151.0
05:33:22,34041.0,-3.0,2.0,-990.0,-43.5,44.0,77.0,AUTO,-0.03676436096429825,0.014201003592461348,-0.15984786301851273,-0.04478029767051339,0.043410382932052016,0.0773992259055376,-35.36326185,149.16523510000002,17157.5,0.5,-20.5,-147.5
05:33:24,77164.0,1.5,-3.0,-970.5,-38.5,26.0,-13.5,AUTO,0.058239053934812546,-0.025766019709408283,0.03847820125520229,-0.039683662354946136,0.025534387677907944,-0.013990096980705857,-35.363263950000004,149.1652302,19533.0,1.0,24.0,-77.0
05:33:26,120287.0,0.5,-6.0,-975.5,-1.5,1.5,-1.5,AUTO,-0.011564645450562239,0.013849885202944279,0.03324784152209759,-0.0025520012713968754,0.0012509505613707006,-0.001936423941515386,-35.36326175,149.1652381,20608.0,8.5,28.5,-28.5
05:33:28,120287.0,-4.0,28.5,-1031.5,480.5,-62.0,-11.5,AUTO,-0.006333789671771228,-0.04251730814576149,0.02795366942882538,0.4791593700647354,-0.06335172057151794,-0.011673570610582829,-35.3632612,149.16523905,20582.5,7.0,-18.5,12.5
05:33:29,15340.0,-20.75,-1.0,-1012.75,41.75,-35.5,-164.75,AUTO,0.01799894479336217,-0.10068714246153831,-0.08796390425413847,0.04060451709665358,-0.03708920395001769,-0.16490192024502903,-35.363256125,149.16523565,20524.5,85.75,-22.25,-4.25
05:33:30,15340.0,-33.0,-25.5,-1007.0,-261.5,-41.0,38.5,AUTO,0.028507321141660213,-0.13146809488534927,-0.1377665400505066,-0.26336226239800453,-0.04250963591039181,0.039075794629752636,-35.3632485,149.16523315,20563.5,152.5,-25.5,-8.0
05:33:32,15340.0,-75.5,-39.0,-1006.5,63.5,-32.5,0.5,AUTO,0.04187905043363571,-0.18679258227348328,-0.13129059970378876,0.06285654567182064,-0.03368881344795227,0.0003899059083778411,-35.363201000000004,149.16522379999998,20816.0,376.0,-54.0,-19.5
05:33:34,14534.5,-111.0,-67.0,-999.5,24.0,22.0,-29.5,AUTO,0.05788351036608219,-0.19261863082647324,-0.1418529376387596,0.02308481466025114,0.021748609375208616,-0.02986511867493391,-35.36311445,149.16520765,21335.5,581.0,-90.5,-36.0
05:33:36,13729.0,-136.0,-70.0,-990.5,13.5,12.0,12.5,AUTO,0.08357704430818558,-0.15538618713617325,-0.20033294707536697,0.012423655018210411,0.01102019427344203,0.01201199583010748,-35.363000799999995,149.16518585,22163.0,668.0,-107.5,-41.5
05:33:38,13729.0,-143.5,-84.0,-1000.5,-9.5,65.0,-4.5,AUTO,0.05645894259214401,-0.10656348243355751,-0.12871400266885757,-0.010193216614425182,0.06431899592280388,-0.004884181369561702,-35.362877850000004,149.16516435,23036.5,674.0,-100.0,-39.0
05:33:39,109905.0,-120.25,-66.75,-983.0,3.5,46.75,-5.0,AUTO,0.07085123471915722,-0.0446754302829504,-0.13256175816059113,0.002709850261453539,0.046489167027175426,-0.005577194824581966,-35.362805725,149.16515045,23553.0,603.75,-98.75,-34.75
05:33:40,109905.0,-115.0,-64.0,-986.5,-3.0,26.5,-5.0,AUTO,0.07879318296909332,-0.013770863879472017,-0.1322958990931511,-0.0039706723764538765,0.02606847696006298,-0.006179212010465562,-35.3627668,149.16514235,23812.0,539.5,-86.5,-27.0
05:33:42,109905.0,-64.5,-51.0,-1003.5,73.0,15.0,9.0,AUTO,0.057737791910767555,0.054088251665234566,-0.1312079206109047,0.07294635474681854,0.014863240532577038,0.00885826608282514,-35.362689149999994,149.16512749999998,24205.5,316.0,-40.0,-6.5
05:33:44,109905.0,-21.0,-38.5,-999.0,-67.5,-34.0,6.5,AUTO,0.02575189433991909,0.0646993201225996,-0.13603825867176056,-0.06736744195222855,-0.03565036132931709,0.006590536329895258,-35.36265215,149.16512125,24343.0,102.0,-6.5,-1.0
05:33:45,79582.0,-6.25,4.0,-997.5,59.5,-19.0,-0.5,AUTO,0.013815567712299526,0.03546672500669956,-0.13721442967653275,0.05839010514318943,-0.02049684477970004,-0.0012472341913962737,-35.36264575,149.165119775,24365.0,27.0,3.25,0.0
05:33:46,79582.0,-1.0,-5.5,-1000.5,-347.0,-23.5,0.5,AUTO,0.00951883103698492,0.018505125306546688,-0.139298215508461,-0.3492491841316223,-0.025240755639970303,1.0415707947686315e-05,-35.36264495,149.16511905,24373.0,3.5,8.5,0.5
05:33:48,79582.0,0.5,15.5,-1012.0,466.5,1.0,4.5,RTL,0.016886522062122822,-0.0031880171736702323,-0.1418795958161354,0.46520714461803436,0.000359658501110971,0.004352319985628128,-35.36264575,149.16511845000002,24362.0,4.0,13.0,-2.5
05:33:49,58312.0,0.0,0.75,-1050.0,0.25,-0.5,6.0,RTL,0.006707035296130925,-0.0025049357500392944,-0.14362971484661102,-0.0019711479544639587,-0.001424801754183136,0.005659290472976863,-35.3626459,149.16511865,24655.75,4.5,12.25,-47.75
05:33:50,58312.0,0.0,2.5,-1090.5,41.0,0.0,5.5,RTL,0.01088580721989274,-0.002622573170810938,-0.14463188499212265,0.038903809152543545,-0.0010707108594942838,0.005235173041000962,-35.36264595,149.1651186,25169.5,4.0,11.0,-93.0
05:33:52,58312.0,0.0,-3.0,-1001.5,43.0,-7.5,4.0,RTL,0.047792404890060425,-0.007197101833298802,-0.1460382044315338,0.04128481447696686,-0.008630041033029556,0.0031069524120539427,-35.362645799999996,149.16511885,27836.0,9.5,28.5,-149.0
05:33:54,63469.0,0.5,-3.0,-1005.0,20.0,-2.5,-29.0,RTL,-0.08015739545226097,0.0022979138884693384,-0.22720129042863846,0.01742249692324549,-0.0033838313538581133,-0.03066753689199686,-35.3626436,149.1651267,30890.0,0.0,1.0,-150.0
05:33:56,68626.0,-4.5,9.0,-1002.5,63.5,5.5,2.5,RTL,0.036759406328201294,0.013468204997479916,-0.2419501096010208,0.06145548261702061,0.004825073876418173,0.00240948423743248,-35.3626453,149.1651171,34144.0,-23.0,-35.0,-153.0
05:33:58,68626.0,0.0,-5.5,-1004.0,-11.5,22.0,-50.5,RTL,-0.027527461759746075,-0.004568161908537149,-0.24075697362422943,-0.014039114117622375,0.021224919706583023,-0.05235067382454872,-35.362645799999996,149.16511885,37247.0,11.0,9.0,-151.0
05:33:59,78081.0,-2.0,0.0,-1000.0,24.0,8.0,-27.25,RTL,-0.009258724545361474,0.010202786070294678,-0.29416053742170334,0.022169327596202493,0.007283999293576926,-0.028590498492121696,-35.362644525,149.165118775,39200.25,0.0,-13.0,-153.0
05:34:00,78081.0,-0.5,0.5,-999.5,12.5,-2.0,-10.0,RTL,0.003706585383042693,0.01200689235702157,-0.30968518555164337,0.010633807629346848,-0.00297037442214787,-0.011927759740501642,-35.3626443,149.1651181,40376.0,-7.0,-9.5,-152.0
