,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:30:53.697,8.65364754669767,20.315765101831968,126.0709491575043,-9.0,0.29,75.0,992.1388658024824,-88.0,4.6,8.0,56.0,3.0,6.0,0.17,11817.794568181,20885.0,0.1,0.9,430.0,2.7270980391790047,97.13170379469818,54.73779146280411,992.0,744.0,1.269099878574296
09:30:56.710,23.106523574785893,45.46161329128955,201.3029482533296,-9.0,0.34,-83.0,881.5060688024222,49.0,9.2,44.0,22.0,5.5,4.0,0.16,32500.340235579308,23405.0,0.2,1.9,690.0,1.5416814412633626,28.637452665461268,92.60846751357897,15.0,942.0,8.890841334780315
09:30:59.717,39.22927059345033,28.753904133890952,38.66080616326924,35.0,0.5,29.0,837.9246038887774,-61.0,6.3,65.0,35.0,5.0,4.0,0.14,12370.686408978483,6687.0,0.7,1.1,680.0,2.0434655373081636,51.740830543291466,27.736628977185,416.0,795.0,8.15590600486912
09:31:02.725,41.60210856225175,49.0636276905829,180.52127363248027,-71.0,0.19,-7.0,376.35803204530305,17.0,2.7,30.0,8.0,4.0,4.5,0.26,9621.57631304597,13326.0,0.6,1.4,510.0,1.130973189825304,95.51676234343797,65.9340184919554,542.0,221.0,6.296211041124742
09:31:05.731,20.579833522705812,19.366585173109158,119.98370918314767,8.0,0.99,-82.0,995.4255770562339,-43.0,7.0,14.0,50.0,5.0,5.0,0.25,16531.49402925828,4670.0,0.7,1.0,940.0,1.490432766822293,59.6481723938247,85.07349050920476,691.0,970.0,8.574094282966874
09:31:08.738,48.36237044166507,16.174913084240195,184.4943077811511,-70.0,0.95,-86.0,746.734774716117,-39.0,9.5,33.0,29.0,6.0,4.0,0.25,3825.678470104491,11313.0,0.8,2.0,780.0,2.404730225860229,64.76351852410237,54.79795084272747,609.0,988.0,8.120792022466624
09:31:11.748,16.585041128259277,7.507617813144835,224.47064516464638,50.0,0.89,-38.0,139.13277908700698,65.0,1.9,60.0,53.0,2.5,5.0,0.17,10347.06200991891,1262.0,0.6,1.6,100.0,2.9453609750180365,77.4663181202407,55.50509736578492,325.0,30.0,3.252431226054345
09:31:14.758,30.052550682233186,27.535243817657786,40.06822245322518,-17.0,0.46,-1.0,433.8085612899841,25.0,3.2,45.0,27.0,4.5,3.5,0.19,23078.871143559092,28320.0,0.9,1.1,380.0,1.8255923536318497,79.12434786985335,69.0240242044566,219.0,766.0,7.721331752213307
09:31:21.345,5.302647730545665,15.327037739626801,114.81034147362698,-96.0,0.1,-83.0,152.0209164276154,32.0,3.7,51.0,8.0,4.0,6.0,0.15,15658.92516917211,19642.0,0.8,0.2,500.0,2.927417911763248,66.46245038827854,116.77289032453362,8.0,665.0,5.515359999287519
09:31:24.358,15.214370889618504,33.92767386972753,83.35860030318655,44.0,0.02,17.0,737.1513824993107,-91.0,7.4,63.0,62.0,5.5,2.5,0.13,8760.172108395478,20762.0,1.0,0.2,280.0,1.1641968050129816,42.75188558433486,83.04172459124604,953.0,429.0,6.243523803755329
