,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
10:05:42.021,196551.0,1.6988167783211858,97.43049947402766,1916.1041670677992,5022.673284407615,0.5,9600.0,1652.0178435946443,24804.0,820.0
10:05:45.039,119049.0,1.4023770177259576,33.93524565789023,1516.496243716665,9145.894873128946,3.1,1900.0,1913.9432768067004,26408.0,920.0
10:05:48.046,95693.0,2.1240312786878714,28.37474461156479,1826.302339426814,448.6837906366608,0.8,1400.0,1037.8327316676969,5261.0,1940.0
10:05:51.058,268673.0,1.375114995711114,27.91350001493751,1754.9314701478106,5889.324755196369,3.4,16700.0,1541.165928625226,21677.0,860.0
10:05:54.066,91920.0,1.3599367303518801,64.47252760113166,1728.0921694025642,5338.223364628399,3.7,15600.0,1966.4095532072781,12536.0,1280.0
10:05:57.080,251138.0,1.4558954917194449,19.193129510489637,1651.196708761066,2217.136065833701,4.2,16500.0,1534.9886229185463,30148.0,270.0
10:06:00.094,297866.0,2.1901419541435696,79.74531931487466,1800.600134175116,9460.374139306114,4.6,12500.0,1080.5415114641382,18212.0,2020.0
10:06:03.114,224779.0,0.9855363427218236,87.8261365603602,1046.8584877160317,424.4998613931748,1.4,15000.0,1965.6662854016322,29065.0,870.0
10:06:06.120,37223.0,0.9728548094306166,15.663152225818125,1053.185862935804,8691.419285056683,3.2,11100.0,1678.5530111224653,22149.0,2750.0
10:06:09.129,125244.0,1.9621288190515054,9.307738003924811,1912.8045475545084,590.792924081475,0.6,1400.0,1371.9337242790843,25472.0,780.0
10:06:12.145,251166.0,2.0540752692337234,99.42471019378105,1528.7681929123883,9528.136513056832,3.8,12700.0,1472.83531504038,19792.0,2160.0
10:06:15.166,27646.0,2.4038837812662384,16.942957733505292,1050.545122469214,3446.322837907338,2.1,14100.0,1026.9193620371457,17345.0,2640.0
10:06:18.176,136911.0,1.5221037811862166,81.98060322316222,1713.483453772316,596.0583766699284,3.9,12000.0,1479.5231788599565,2128.0,890.0
10:06:21.181,129082.0,1.9510319670024519,36.061166338102055,1285.63511137548,7239.1496736690915,2.1,3000.0,1201.1666390833323,2993.0,2600.0
10:06:24.196,261654.0,0.5085486670239646,5.1835761010895665,1195.2109619902276,498.3259915369863,0.4,15900.0,1059.59219163916,9778.0,350.0
10:06:27.203,86801.0,2.5814285116383293,83.4092036537021,1873.049926212857,8329.484665056547,4.2,7300.0,1712.250211187165,29020.0,650.0
10:06:30.214,182748.0,0.8795678676743625,3.26659506903518,1840.1211104093109,2667.3821550020293,1.7,3900.0,1021.3882895470246,13500.0,1550.0
10:06:33.224,143631.0,0.6722120635650584,11.25480742824176,1318.8079161452658,1171.7183545276691,0.2,12600.0,1377.714444441338,20459.0,2550.0
10:06:36.231,144945.0,0.5126630774655871,13.182020152739488,1569.3070468994015,9055.369701363066,0.2,13200.0,1862.5158554147752,4366.0,140.0
10:06:39.239,146473.0,0.9281071518206194,71.43512016803777,1251.333185869523,5010.113998501981,4.2,17300.0,1655.030100327702,22403.0,1110.0
10:06:42.243,35668.0,2.3478439520387524,96.42656947585945,1578.9331170975463,2659.542940077068,3.0,5400.0,1646.6493680178855,26181.0,550.0
10:06:45.256,221777.0,0.4058103500933129,51.403576414637854,1231.8964282369327,6174.321611220916,4.4,4900.0,1404.2322628872637,30920.0,2180.0
10:06:48.262,37700.0,1.3666384176482147,36.53596576865818,1061.047627821862,8683.959775296928,5.0,4500.0,1717.3600950454343,10004.0,1920.0
10:06:51.272,218938.0,1.3554281221717215,77.11802478992144,1028.589918297049,8407.284577712597,2.4,15100.0,1105.392329698288,5199.0,970.0
10:06:54.277,18654.0,0.6160228871467173,18.004954889097935,1636.9799241161136,2918.5964290601537,4.4,7200.0,1462.219893227273,1067.0,460.0
10:06:57.290,266277.0,0.45294453066457663,13.003232429925191,1915.4083745463486,8368.469832097351,3.2,8700.0,1269.7979451841898,28781.0,980.0
10:07:00.306,296990.0,1.516618153163124,38.17160017856252,1085.6808552600864,6232.0969964065935,3.7,12400.0,1498.0797137333848,21629.0,1800.0
10:07:03.318,197543.0,0.8147590394236938,52.79168405303106,1880.1143134721297,6356.936335839288,4.6,2600.0,1255.8730385294689,683.0,640.0
10:07:06.332,274019.0,0.40901820214299733,92.09758932363839,1601.9344332304422,4954.288036940065,1.2,10000.0,1177.8187618593251,30303.0,1130.0
10:07:09.349,292576.0,0.6952780601752904,16.35420056596044,1545.9786357490307,8946.654046104442,4.9,17400.0,1513.4638992069965,21886.0,250.0
10:07:12.374,145045.0,2.4507997035613114,48.152254818539305,1927.6192628210897,2883.9744746928372,0.7,1300.0,1020.6905827791226,24262.0,560.0
10:07:15.388,178827.0,0.6103402304534554,51.57452720069034,1749.7223365597288,2811.2528542879313,1.6,2700.0,1050.3401075755091,20147.0,470.0
10:07:18.404,282497.0,2.385874441127652,73.22843226715455,1820.1623080810623,6150.264184382412,0.3,2300.0,1294.5955688880385,26072.0,260.0
10:07:21.408,80864.0,1.1918419361498278,36.4416257520214,1131.3507349432657,7580.043226875236,2.2,16400.0,1486.7410021187618,7570.0,1710.0
10:07:24.417,126193.0,2.534064696963923,91.02458427891538,1685.5679765987043,3694.4623500282723,0.2,15200.0,1938.5663995220443,4130.0,2340.0
10:07:27.422,11671.0,2.812633026745338,30.99201236431375,1746.8522288865931,3529.3231194105365,1.0,1000.0,1150.088262540866,11692.0,2530.0
10:07:30.430,144380.0,1.7641037683048992,64.8003927900865,1463.5059886018948,2261.4027020611725,3.9,2200.0,1334.5538796951903,1336.0,2130.0
