,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
13:46:37.840,235267.0,1.1905730741035456,39.60038351045057,1707.8919974412809,4850.162835912433,2.6,4700.0,1848.013151644703,29039.0,2430.0,3.107400610349172,1550.0,5.4,9.81644757202622,150.68714032451655,19.91934621864137,172.89082826214758,96.10242894208324,27.401567929232527,225.05327484893775
13:46:40.843,14116.0,0.7393224324072492,77.1739416263693,1349.842097535082,8638.698452734767,2.5,14900.0,1586.461861418633,22320.0,1250.0,2.363745241735531,350.0,4.4,48.341525662709735,202.23476887032874,139.61107939916587,79.9999849283917,27.20280863345171,109.51039586122906,177.4607567882184
13:46:43.852,119209.0,1.7863588161708495,62.21561292972912,1736.9231041198127,1243.0979444398172,2.1,1500.0,1944.7860324949022,27708.0,930.0,2.745213563854789,900.0,8.7,140.57559884465007,68.20942553051,230.27410877923361,97.31319845262404,185.08359509774408,241.7053986352679,43.303271199672984
13:46:46.866,266518.0,1.5738789566118416,60.50950544303814,1298.7789777911312,4767.523524151261,4.3,17400.0,1441.2173798446267,1949.0,1970.0,0.5160811480860859,550.0,2.5,214.46023871504133,192.08294772938518,110.39029079317301,158.63328514412993,130.80703473007352,248.38180137549915,252.3676987217441
13:46:49.878,221138.0,2.427558519736182,45.85881558190732,1100.966907770527,1085.3782723708064,0.1,12400.0,1942.0803427140636,17000.0,2630.0,0.8059988515031602,1600.0,7.1,130.23278939774875,20.32473433396501,99.02683424635396,93.04729514926215,225.58109120217836,93.32462767200582,146.26401224765021
13:46:52.888,201738.0,2.5514236143568447,84.57133155425701,1160.3313508703598,3532.1581831037524,3.9,7200.0,1072.3545543395383,23335.0,450.0,0.6611011333120969,800.0,2.5,61.89327912074461,160.59195405143123,213.8448023663132,38.593878060838925,24.557694644254312,186.85031029652023,106.8183905374581
13:46:55.902,247637.0,0.933430094362867,83.21872427933548,1638.54064595008,5460.185991559343,0.3,1200.0,1149.0784233827076,1040.0,560.0,2.775878776076635,750.0,2.9,94.19386936910695,33.930324932712665,91.41536874696207,231.96410972325228,99.46044190291042,76.37544028649646,94.51173462127089
13:46:58.917,54024.0,0.3949449128222819,54.16411725596874,1377.0830576231492,4877.018616316237,2.8,10300.0,1751.8434477895262,23940.0,10.0,1.3400599244218907,100.0,0.6,54.82296616360872,196.56027599409362,180.49311466261798,197.2311615653243,196.5255042885551,167.876485812978,165.82099854341294
13:47:01.923,42728.0,0.9395245395227927,75.81423523755973,1420.6276908408313,2472.4318901763627,0.7,4300.0,1203.5764233016487,30775.0,1770.0,2.795132960950113,900.0,6.8,76.55032487403527,37.5772251635098,81.92020535624282,95.9512865701026,126.31611158369432,87.49517721511768,48.066377866915275
13:47:04.938,278906.0,2.1407079841735985,62.53888080355656,1676.0571297270235,607.5412844090456,0.6,17500.0,1547.2353671820058,12314.0,2490.0,0.4794161844981475,700.0,0.9,188.29922872074096,120.73690810435934,9.83246910493502,15.84504893567217,146.96688804291514,36.421005133793905,3.895914977741222
13:47:07.943,27716.0,0.26102311439613246,93.2594919987573,1007.3653668151269,9950.258799263975,4.4,9900.0,1181.6971806962963,5726.0,2580.0,3.8251252432617213,1600.0,2.0,59.3654230243863,198.86816189843694,131.3797058349338,227.4164928340101,60.34944390617554,20.960098136191284,163.2607342121502
13:47:10.952,121139.0,2.248081914064814,67.02060782200553,1768.9800537777764,3503.9725522910153,2.9,11800.0,1165.0517630313327,26829.0,2110.0,1.6115332088578787,1850.0,2.7,173.08043168623607,172.02032697972027,47.729264128966406,57.25322188544374,176.51324359294736,167.1630366640884,251.68194256895353
13:47:13.963,196353.0,1.601032408853342,79.01574858223567,1914.254636753432,3064.3563999369785,3.4,16000.0,1339.4077845606048,17343.0,2800.0,1.7383733504908592,1300.0,7.1,54.99385812744439,38.275151748610284,12.515437571660136,56.26723551108062,30.531176820923736,83.72030661929587,166.5633479593844
13:47:16.969,43608.0,1.0301118791436448,65.59705336206697,1981.7783127235564,6335.631826133324,4.8,9000.0,1165.8471239234273,27958.0,800.0,2.9799096308368584,900.0,9.3,209.21886987950924,74.03664532793057,147.1635448890375,251.68080086978043,204.34268030220642,121.94721818504395,77.0537038886975
13:47:19.974,74303.0,2.0308198017632364,13.01024232314222,1801.2957348653379,813.5406017711626,1.1,14800.0,1922.0779759685952,27866.0,1910.0,1.0635800511644238,500.0,5.2,158.22503151180456,220.49787235754545,188.02962188490463,202.0488843366659,52.31294184629721,204.71805985215258,214.43479058201774
13:47:22.988,186530.0,2.7049563573734425,81.55769733226741,1401.3843568303546,9883.019347027393,1.3,7300.0,1349.945830581683,29512.0,1680.0,3.9276476620892233,1100.0,9.5,51.247347743542655,247.6016317261613,158.8826692325333,148.35840169931973,33.44501486870871,10.969200251195213,114.33131817011476
13:47:25.997,179522.0,2.2641671115268345,59.7405161637481,1302.3440823112946,517.6350488601436,3.6,7400.0,1218.6247265107943,14312.0,2920.0,3.3878904124923013,650.0,5.1,201.4941624862317,57.630132947883915,199.55444103068797,74.65294214991064,156.71636309595135,209.37319425607296,213.75535461092872
13:47:29.003,43598.0,0.47527906701332506,0.41892749786124417,1152.2865215500717,5595.248459715808,3.4,6500.0,1598.1285789984622,28677.0,2930.0,3.0535943281432534,1300.0,4.3,139.53205108986194,112.89934744861338,225.3970996053111,75.97471123891611,96.77698691444701,215.33696252140626,37.20153202134016
13:47:32.015,208321.0,0.9510357288609004,73.54723824477823,1709.5145440501633,3459.7958294202786,3.0,15600.0,1429.3464420675662,13823.0,1870.0,3.249562920237643,250.0,8.0,25.228039621345864,126.92935066203859,129.67099883223045,228.93533309199452,214.0246932939975,190.2967137423161,55.82371468512133
13:47:35.040,232535.0,2.2047692259327825,79.2530399457097,1420.500930153116,8046.191671336202,1.1,13100.0,1461.6841259589216,30528.0,2280.0,1.2646069002693698,750.0,1.5,141.91630715176743,16.305211724831032,63.41178154044108,183.67018940714127,21.55651717265005,93.83438568470075,252.711478018805
13:47:38.045,48381.0,2.156579515851158,0.754195787384752,1813.9857899131887,4180.963700178374,2.5,10500.0,1344.4488836124485,11547.0,1120.0,1.3665651377799404,850.0,5.9,169.5898210224608,187.9099558130037,84.57291636984888,245.91450362354038,32.33756527168558,1.914178751663107,248.25060814039304
13:47:41.061,290755.0,0.47177917143904613,50.50486736107653,1217.8329920456526,5758.73192142696,3.1,12400.0,1084.7244193866024,23232.0,1520.0,0.006548654508053975,1400.0,3.0,14.78584617555009,51.691424535684845,161.95105321499938,73.99070668485048,87.52179776508932,151.41207264840043,211.29536452599143
13:47:44.076,279937.0,1.9463911990839327,72.05563793293142,1390.0441721524282,4638.982921383322,3.4,13000.0,1653.1438255895396,21270.0,480.0,1.3767883726414438,150.0,4.1,237.4948493879453,116.67480809281473,229.37359926094757,129.9930414504177,190.7139694283984,45.51847422805662,93.63894301917398
13:47:47.090,193330.0,1.1097629898021353,40.04563679498083,1054.2083991497432,6836.695429137602,0.3,5600.0,1650.7264149632128,18174.0,920.0,0.6514778768126792,1750.0,4.1,55.963585805593056,130.83286045016177,173.28071276384142,134.22057128857173,126.29765507237676,34.90022503115975,216.6361577268392
13:47:50.101,191408.0,1.813134188157377,34.58752794615078,1861.012630459135,2024.8462734662728,4.8,7600.0,1186.042222213674,24786.0,530.0,2.2919089936044093,1400.0,7.9,91.61751553919673,84.02532056284906,159.52382587029808,24.739168471936587,90.00353848077866,152.41583227939822,193.55020448063468
13:47:53.113,153050.0,2.5516687127848883,75.73238233355954,1548.035593661305,8323.289604463398,2.3,17600.0,1750.9566126694247,10894.0,1370.0,0.9909142763740162,1400.0,5.9,34.73076635425407,36.93488909144751,18.288617370478654,163.4631361189301,12.095886497106669,62.880441246376385,248.48634017815198
13:47:56.129,265570.0,1.9721597863097082,97.00481954252966,1095.411439009123,7033.485097825253,2.4,15900.0,1901.8291043298268,22943.0,540.0,1.2322357677332336,1000.0,3.6,230.76362659969058,147.27639580335946,178.41060090142423,113.35950793302074,16.209476672308565,114.42112218983313,208.342420628999
