,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
15:04:04.571,927.3014206250814,32638.964198392085,770.842729444987,-144.0,0.8654904138191803,990.0,-0.7785188983954248,0.7250897963589129,13.0,86.0,33.0,2500.0,130.0,1.961494897012872,15.0,87.0,2.0,0.22,10.740838062685505,8.0,0.2,0.0,6.019341990687087,-97.0,-68.0
15:04:07.577,29367.880383168165,98537.81190052512,355.9575131853142,-26.0,0.945728029407475,230.0,0.8899068752376138,0.8730894930152542,114.0,86.0,55.0,1600.0,151.0,85.3657933011553,19.0,24.0,6.0,0.19,11.659171750413035,9.0,0.17,0.0,23.228058321723648,8.0,-101.0
15:04:10.581,11630.682543864701,47722.112883647205,586.3954260522223,75.0,0.5903885624232745,290.0,0.5627553896730588,-0.21397074074204553,60.0,90.0,45.0,1600.0,171.0,70.28611318151566,63.0,69.0,4.0,0.44,7.540153742511702,2.0,0.14,0.01,1.44823293485014,53.0,-91.0
15:04:13.585,6233.719724383715,50799.65494260421,780.8177680566777,80.0,0.30338352768903665,800.0,0.24643607239835474,0.152518336843526,39.0,78.0,44.0,3200.0,204.0,0.5691014978447706,22.0,9.0,8.0,0.41,3.5887108632039233,4.0,0.04,0.01,15.077478016982395,-155.0,17.0
15:04:16.589,21722.491575683765,40273.69804693076,979.8988718719646,121.0,-0.44884833934949137,230.0,0.6053982816351731,0.41337597073107835,-116.0,18.0,54.0,1600.0,205.0,73.9834853988992,74.0,7.0,8.0,0.56,6.909266725890691,2.0,0.08,0.0,13.285810445971023,87.0,-179.0
15:04:19.594,22392.219078282003,34011.609782156505,281.1301048289931,91.0,-0.17656533107654598,690.0,0.5565500624971291,-0.001083214992148529,-73.0,27.0,75.0,2600.0,165.0,28.774171858148733,90.0,15.0,5.0,0.3,5.043386507066566,2.0,0.16,0.02,5.817399004533859,130.0,-1.0
15:04:22.598,131.47172076684225,77178.06952261364,825.6075621953925,18.0,-0.4081124476610986,40.0,-0.9035516597894045,0.6562180462461844,135.0,21.0,4.0,4200.0,157.0,45.77749139616866,49.0,68.0,9.0,0.5,3.9854944016306852,5.0,0.13,0.01,17.73993533240051,7.0,9.0
15:04:25.602,25988.921022313105,15516.236263820949,716.2085105598475,154.0,-0.10778527921717523,230.0,0.7419501766649064,0.8520361758625583,149.0,62.0,44.0,4100.0,174.0,37.3391390187116,49.0,47.0,5.0,0.34,6.045627480759876,3.0,0.11,0.01,16.230323008194013,-9.0,22.0
15:04:28.606,2516.5389822272036,86730.0487791328,339.8058020662377,-31.0,-0.43318486780854937,970.0,0.6404330318127576,0.7828694928894957,96.0,30.0,42.0,4200.0,58.0,52.62186268735729,12.0,70.0,10.0,0.21,7.150468958467957,10.0,0.08,0.01,2.601190906066706,-168.0,102.0
15:04:31.610,28982.374793528546,92037.77074835436,304.0540348603824,-3.0,0.6147899729036383,340.0,-0.4660449119707586,0.3991895657632032,65.0,71.0,28.0,2900.0,120.0,33.23780693167119,76.0,75.0,8.0,0.24,7.635084091457401,8.0,0.03,0.01,25.473183486831278,-62.0,-117.0
