,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
14:43:27.012,190.0,9250.0,8.68179978922918,19.338213253277218,7.47615219625818,58.0,25.28570820185316,30092.897736400908,21812.7538050691,15684.558798152913,13408.705788696861,10320.348331569392,602.5154105984798,6016.714141057065,28880.633813283235,3352.985646184956,1737.5636915513703,10.950295184715987,36.1,4.081132320052917,2.7847352399254026,52.0,22.0,3893.0,25203.932012257592
14:43:30.038,60.0,7690.0,9.850038606703498,18.86928136937066,6.462426298096695,-44.0,821.6571934401256,30197.81212582721,27158.145712295594,4206.090004866064,31048.330392919044,2514.18214037713,21273.57845247264,31629.47464356535,19350.955312596518,29342.759703125244,24971.45789136419,15.240366699206326,58.1,6.285004360185053,2.2834351174179734,37.0,-30.0,1298.0,30217.78256345269
14:43:33.044,80.0,5000.0,5.934690181300138,6.992090011252936,5.6632190686702,71.0,738.2610906543513,1211.7845980085679,22856.10187938155,11256.45510292808,30801.402381581203,12627.851273159458,9898.310504754752,1908.9552468321247,8864.70544355022,17216.197741117434,32687.400897728945,25.42576925408593,16.1,1.1588120093674266,3.2684593313563766,56.0,99.0,9428.0,9830.282885224658
14:43:36.050,90.0,9690.0,4.333105712614769,0.2597348885944717,4.856252478287836,83.0,601.8926785732101,21076.830898378197,15219.060455434994,1307.1056118450774,8247.051074729205,21561.54940396329,20264.5527345502,9558.800822306664,11112.246411274022,9985.209059312048,22497.525351854954,90.2410831997924,45.1,5.790897940062421,1.0879241290636121,82.0,-45.0,438.0,2530.4277671880377
14:43:39.056,160.0,1220.0,9.20593360024095,1.7572199578363956,8.843623326700286,-63.0,922.0752827216374,17041.931468724084,21224.036970933732,4779.137280571018,14120.893630023016,5743.870941473915,15323.28762006882,30549.471237968934,296.3145989763094,31844.668049166452,20648.166933170567,23.683801232439997,38.1,8.418071852017844,1.22993979164152,3.0,29.0,9422.0,45336.367837133716
14:43:42.066,190.0,5520.0,5.594290452212668,11.250442802891916,5.422285986276581,-97.0,819.3364298315455,7714.364736544792,26263.425027730755,15709.5384775246,20322.7761005174,22828.826651051695,595.5124035952514,22726.983032422107,28877.738557063727,28337.570940043344,21282.77555692079,74.41781864270725,98.1,4.900664974622268,4.725175653383474,33.0,80.0,7805.0,11020.069457493933
14:43:45.077,90.0,7230.0,1.7777520597251895,3.5794676286848914,3.972488376155156,96.0,888.6141666413469,8502.876898380686,13297.473944135687,8029.234767442806,21324.627148086045,22654.65103625592,24046.156078161282,7784.664696767044,3339.667386811506,13968.103207491842,18555.728445173903,64.95218489950281,4.1,4.906078681846401,4.726945900778492,44.0,-84.0,9600.0,339.6279479626328
14:43:48.090,100.0,5170.0,9.830367861529853,19.897721925978193,9.741366105927298,-47.0,643.5769790080857,24269.90500297866,5147.225795985265,3498.396235773924,19549.598997551933,8727.744488758213,13426.21461825474,2090.117207292357,4654.32923632994,15757.730248558386,11914.864115828956,38.119349293475906,85.1,3.446177482931063,1.0783496420022332,58.0,32.0,5858.0,15435.013272807231
14:43:51.099,60.0,7640.0,4.056904896637795,19.887225123239308,7.642756068910915,76.0,535.6030559710705,14378.295508527604,12437.668464776596,1023.0829221484505,23176.3066607872,32243.952452765396,20851.920482059144,31147.058475334885,138.0318356111286,15374.055548215592,1432.616875552564,20.3393850284581,27.1,0.7755013175540265,1.6382241050764612,72.0,22.0,9680.0,33661.56673683572
14:43:54.111,160.0,9370.0,9.630531238076333,0.027489582966579995,1.043118523146592,17.0,143.0482550269616,28310.78551386083,17140.967042092132,8626.677717979963,7021.737279817189,11021.361912851167,21209.880515894685,3716.6304300399684,19839.68704301001,12679.6871312456,11805.147795691122,26.474085894485253,92.1,8.00029567047372,3.580750737421632,94.0,14.0,4671.0,38603.8760994616
