,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
11:31:25.766,500.0,0.5611980019127671,1.1008827655384734,3.276993409047609,-77.0,925.5202622240038,16161.71969412824,932.3349965509777,32496.154648719275,7523.022055937945,31535.380358564606,11634.129751244569,16231.812532951059,29359.526005254484,15528.965600104983,17270.25088457971,78.64390177476216,13.1,1.1257917291145803,4.358590678466625,61.0,2.0,4704.0,49479.27906339085,52.81665178906039
11:31:28.774,480.0,6.1426023924680795,3.5011586282711282,6.7576915134034445,-77.0,659.3016049323649,29563.897423303155,48.65329884862668,27076.65900512705,16704.348999158534,3093.791564530706,27294.957083799694,5607.650395503565,23528.33677396464,2756.147174146807,13150.691942043266,29.129508210900667,62.1,4.3728355842944735,4.0537523926267225,58.0,-83.0,9085.0,41917.24348081149,8.450749979277688
11:31:31.781,370.0,8.755385281925788,16.571581468847704,3.419070124203412,-8.0,52.10933394528971,17379.238708754623,3042.3464566034304,22776.462501297377,22544.374568829277,423.7134211518921,26989.16643842589,4768.192083308008,15442.954174597662,1030.0094455204298,14823.064990735365,68.92586702531884,88.1,4.071116927847907,2.70178090758944,10.0,32.0,3370.0,37914.85488180455,-59.75199656785931
11:31:34.797,360.0,3.2810836003230492,5.076853779835648,6.027559177322329,-12.0,782.3175084472546,1652.458799794451,27740.64809948804,2246.846827238401,1157.4424440208832,15280.876283421738,11629.652615291132,23147.424348225166,748.7283031100247,21602.225722556635,2686.9876690839715,43.22167772232632,74.1,3.31613944093299,1.3622568405852493,90.0,-87.0,9924.0,30738.09528021945,17.926962303723457
11:31:37.803,500.0,4.942417305889066,14.481713467004724,5.617510561840106,-66.0,735.6836027516566,15168.710071326163,24647.489136556447,20157.432245594242,14061.661181064519,1148.097243471907,7191.902044291259,16568.079137459135,4617.428521934972,8204.724902395546,2580.975542944797,98.86860469531415,37.1,0.4598563466514324,2.7215574737904595,56.0,73.0,9703.0,35844.75698948732,45.86622872942124
11:31:40.826,260.0,1.41134814252183,15.617094289950211,6.494959230990846,-75.0,484.4654770340374,15232.475070838116,18561.185273775525,9942.957635096021,31286.923700369432,18165.992044063867,12634.294272726745,26790.482444745863,13370.662196380832,2174.3030714104575,1937.6888095681718,29.04397315007314,5.1,1.2025079880981238,2.0880331899099485,61.0,-28.0,9891.0,11551.429347194751,-61.778402561796774
11:31:43.839,430.0,2.1731571260460747,13.44111756060527,7.743014068163847,-2.0,452.81992797406855,31937.574146243045,15292.416750854836,10743.69465738165,25332.052102851507,18962.92474707035,22667.30661625935,11898.054467983244,18541.94728954559,24391.151160887042,27387.496413955447,9.70714685120833,31.1,5.2717475349993705,3.434342177183016,14.0,-51.0,995.0,35690.32182932561,-49.0516331312169
11:31:46.848,120.0,7.121961329450791,12.190840244482107,3.319929084193443,25.0,174.8028745011747,25299.029408874896,3193.177351159925,24115.449741952325,5232.28668479296,5603.189910804686,11599.969150776296,17737.239979080572,4172.787027375528,17770.44486388358,1910.9881821539943,20.977408925926063,73.1,8.314985276457806,1.6172682275393002,40.0,42.0,4109.0,27741.474824525634,74.08172711713382
11:31:49.858,470.0,0.4027133351787737,12.783364999032305,9.359572895158527,95.0,426.58530545938464,28785.52580053126,21540.870252676155,10841.935095697818,15899.87050170744,11363.86063140958,30349.28406591837,2115.1790263901107,7431.955351094706,14555.979314366166,5433.484147172377,98.23250908198546,49.1,6.950040455988204,2.880988062915861,67.0,91.0,2012.0,39685.44480535897,-25.436782141837995
11:31:52.871,150.0,4.262604261354039,3.2466176846118056,2.555520713801682,48.0,546.8388331050401,9287.47479260105,28150.445997087816,4664.123243519834,24920.11543288346,16664.92900640328,9866.334941056572,31371.53953486738,4598.910529922576,28133.268290001517,1666.3340130423421,59.5144784582263,63.1,1.2477183138967844,3.193234392019,96.0,82.0,6849.0,22268.626836475913,-18.985535253635888
11:31:56.332,420.0,5.80563632998755,5.988883174924555,7.889077960218779,-13.0,927.4300084182606,11769.378030390044,17170.873458422186,24476.80287086432,20589.41315703202,1262.6680813638138,10266.563010829412,21478.864163492533,18344.907940486686,18756.831816878574,32271.501739103645,97.17090797485149,7.1,7.2416284171486955,0.52262689680867,5.0,-23.0,1718.0,8525.596188121111,44.188086292018895
11:31:59.349,170.0,3.9901588830660497,16.767379715523216,2.3739591911411324,-93.0,426.37595878432535,22564.39786965233,6175.878242348333,11931.4652561438,31444.221998838326,27407.864108152626,12099.00648926269,27454.92771249488,7948.338931323346,15718.995457271109,14707.789623504777,60.78543046860847,86.1,2.9329516161819824,1.5689678709807775,53.0,-28.0,719.0,15338.746092020223,-52.674194949602466
11:32:02.357,40.0,1.1906020665382688,4.296661910976452,7.8612945057956924,-76.0,857.3811424443948,21165.302110390727,7773.918943350136,17348.25547493379,19800.6201234763,16386.37055163966,17199.391347425688,26762.064677831593,2730.6093282412617,31714.056138521355,25456.069863897308,15.832384132588269,74.1,8.816015822379132,0.5348976926299498,89.0,56.0,5958.0,42604.79567824182,0.3180669697988918
11:32:05.374,440.0,9.685413881713865,8.366657135759167,2.145435212566518,32.0,616.0396883187931,2215.5124075617364,25838.53717732434,8228.806861933836,16679.75315829081,30694.636673015466,7499.699800239131,26902.426640159567,12555.250624904957,1338.969837471555,15896.526200633814,81.64484100536735,42.1,1.1784973607094418,1.7590963429784812,39.0,34.0,4911.0,16249.887400643685,15.509423599116104
11:32:08.380,400.0,2.4370834095920246,15.59983700227697,2.7963185369035646,-20.0,165.93082321415952,11884.302448969545,26892.552735135927,16502.2099060753,14714.540455521994,2081.480196318626,22178.78652867706,12070.62420544778,12678.910182361149,25412.661884844245,32559.75401996216,57.740939955182725,2.1,3.613289365567073,1.515918808763455,85.0,-62.0,5197.0,43355.03011064938,12.57696386078807
11:32:11.390,350.0,4.983637191366573,16.419081297897865,3.7855676424758875,-57.0,154.92093657378868,24246.439697966714,7317.457293160783,14955.396749696716,16728.712593697055,12124.162314345836,2631.846926069334,9363.477695226675,18020.376438106927,27344.690653057925,22057.36847999477,89.44018785621472,79.1,8.485119223464984,4.320228176092678,100.0,66.0,9685.0,45716.40315612078,-33.605269555585195
11:32:14.398,50.0,5.53861608571336,16.185832342439042,7.014750901459584,-95.0,881.3699861166631,3330.159072170922,27065.82225143442,7859.634067394496,8369.799195577534,9064.614911759629,11227.39374034508,1215.7912211388284,4219.424672578263,31093.28981623865,25305.857396949494,30.12795628578249,75.1,5.7311712780879205,0.5918702321529834,87.0,95.0,4975.0,45621.52789813579,-18.189480667414045
