,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
21:15:22.224,0.1,74.63432523946622,148.0,3487.0,1.1214494798909846,3658.9555033285487,2589.746227080054,20.0,20.0,160.0,42.0,17.0,9.0,11.0,14.0,20.0,48.0,13.0,32.0,30.0,57.0,110.0,9.151916283223995,5.058569320177043,50.0
21:15:25.236,0.7,89.44839376822263,39.0,812.0,4.087361917602025,2924.993209611317,85.31884603693457,100.0,70.0,160.0,100.0,72.0,9.0,82.0,3.0,42.0,34.0,73.0,101.0,8.0,7.0,110.0,118.85665696467005,4.036897495926763,35.0
21:15:28.244,1.1,84.99377221607995,176.0,1695.0,3.107053446374232,4028.695089085131,384.6652758177409,110.0,30.0,190.0,91.0,96.0,31.0,51.0,40.0,56.0,98.0,62.0,2.0,65.0,115.0,15.0,30.670216653296663,4.90473993382044,50.0
21:15:31.261,0.6,71.8723015719029,96.0,583.0,1.249079343705571,724.2244198290394,3999.7372506106153,110.0,70.0,70.0,97.0,34.0,7.0,114.0,57.0,50.0,93.0,74.0,1.0,16.0,60.0,94.0,25.242762385246948,17.718599925611322,25.0
21:15:34.316,1.5,38.135691769434374,228.0,961.0,1.11119576422996,497.3771037606704,2896.6163867019586,120.0,90.0,30.0,52.0,33.0,38.0,54.0,32.0,40.0,104.0,111.0,11.0,114.0,91.0,120.0,52.45628608213672,18.01061341822089,50.0
21:15:37.328,0.6,11.665263005461556,171.0,3165.0,1.9457058082100431,2379.406660118792,4085.1113444512953,60.0,80.0,200.0,33.0,55.0,39.0,34.0,32.0,25.0,39.0,111.0,66.0,99.0,71.0,75.0,27.785411581314545,2.6255494431092856,20.0
21:15:40.345,0.4,51.47844677160407,184.0,3807.0,3.5414018936895695,965.5877521759735,3659.259493325445,80.0,40.0,200.0,3.0,75.0,30.0,49.0,11.0,44.0,4.0,33.0,38.0,62.0,91.0,30.0,61.34871747456321,7.174798276676746,25.0
21:15:43.364,0.5,13.746469431946409,239.0,3188.0,3.5746743108002756,1146.059865554037,1489.6415408727792,70.0,110.0,170.0,19.0,45.0,32.0,48.0,68.0,59.0,40.0,21.0,16.0,42.0,97.0,98.0,18.91791137942853,17.737448182861772,40.0
21:15:46.376,2.0,42.55004168181455,129.0,1465.0,0.14917680897993543,2803.556305605669,1710.6439297937436,70.0,130.0,160.0,36.0,58.0,12.0,65.0,94.0,34.0,83.0,14.0,22.0,56.0,31.0,80.0,38.41280413010877,16.304487620811052,30.0
21:15:49.387,1.3,48.75728970934505,239.0,1327.0,2.676528086661459,1030.967703227709,2392.753303056825,20.0,110.0,10.0,4.0,22.0,1.0,10.0,37.0,110.0,28.0,58.0,61.0,70.0,112.0,73.0,79.57362770744018,9.931859906570637,50.0
21:15:54.456,0.6,76.29838621199575,165.0,4788.0,2.3169884770411024,2802.3506787958922,1508.5589228970373,110.0,60.0,180.0,18.0,67.0,11.0,118.0,2.0,4.0,64.0,111.0,65.0,45.0,83.0,79.0,46.18334571385987,5.324506049038822,25.0
21:15:57.465,1.8,86.32751283833464,44.0,801.0,3.806510487595046,1636.127849331457,3591.707731488658,120.0,130.0,170.0,99.0,94.0,22.0,44.0,107.0,82.0,107.0,80.0,4.0,16.0,48.0,77.0,96.20506310068954,6.595779155466348,40.0
