,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
16:18:16.174,8041.0,3.719129487933252,28813.137909539462,0.6,0.6,640.0,2.2762623930236696,49.164146239012126,400.0,92.00678738565716,246.89887853141374,249.67700536065996,243.82592252385496,143.90481070740466,90.21299927429742,87.21630338624963,24.880004588143734,206.6626049459317,198.22735824120824,33.0,1.1,8.0,655.0,4.5,4.0
16:18:19.181,12092.0,2.173844421913412,344.6455065930869,0.9,0.8,90.0,1.283236991411879,41.614364283610875,500.0,237.90079288707395,146.54827868139787,80.93809870446688,201.06921052914552,179.9197042305977,192.29788926169974,170.29570338875735,199.8864103896994,53.199685028768776,43.14073492327583,163.0,5.8,3.4,322.0,6.0,3.5
16:18:25.628,1906.0,1.7802599997933375,27128.934769612846,0.2,0.2,910.0,2.0413738782854347,97.06582726708011,200.0,175.56913184920882,47.02739079723735,8.748037171786713,198.092712727952,69.71575709257682,66.4643745049394,63.0461538605864,96.64789473401122,37.39882188601838,214.90440094658246,344.0,6.2,7.8,437.0,6.0,3.5
16:18:28.639,13102.0,3.67720934067119,25968.438402114632,0.2,0.9,20.0,1.6500096515832563,8.722751494751572,1300.0,38.84805115712593,50.85462376297643,71.27710164963742,203.01799387005758,104.05156892202655,208.99876956889415,25.880933904669888,23.200260310808083,233.57388554947283,156.24712683788897,189.0,2.8,8.0,360.0,5.0,4.0
16:18:31.649,26069.0,2.70328194488111,8737.103300122497,0.2,0.3,430.0,1.8694184142437786,34.37198775546963,50.0,185.30723686049868,92.50817255922337,49.78844621708527,155.19701626452377,50.11335270746568,252.96429424292313,75.73010411427687,221.39123203271242,10.351585480599367,93.4887318695748,372.0,0.6,9.0,642.0,5.5,5.0
16:18:34.657,12518.0,1.3010147370396523,15901.654666209524,0.1,2.0,700.0,2.0676499711288123,90.45177765451692,900.0,67.2882138766586,57.84761893017211,117.77743571873245,42.79376110280412,110.90042382724047,147.09481277586804,40.57708549091424,238.18602520587004,66.90439543367225,27.28438971287123,930.0,1.2,1.5,342.0,2.5,4.0
16:18:37.666,6850.0,0.22562180611832972,11837.249436408763,0.7,1.8,980.0,1.554090476722391,80.80690872235793,350.0,125.90323823235154,240.3226281915675,188.28427921768517,121.01219721184462,217.6912905958367,100.20277316592535,101.01618985410163,111.94462243396129,69.97280382272601,97.20176786358712,416.0,6.8,6.2,230.0,6.0,5.5
16:18:40.672,7206.0,1.9205071616393377,203.73770542137555,0.4,0.6,520.0,2.922761627945751,25.82278942601272,1350.0,90.46237150481139,75.73712341044545,179.69196797646086,5.680024488248298,65.15923300598962,197.10870418294053,177.44235444736688,13.537733061803044,71.12705225016141,32.51256065082038,860.0,3.9,1.2,433.0,6.0,6.0
16:18:43.683,6056.0,3.472299355487954,21461.696423073965,0.1,0.4,880.0,2.2231530637406225,18.066226233790207,550.0,131.76083841496367,104.9557365455577,191.4505459866988,199.91225071756267,193.20073969799256,30.05417482599354,31.3273258836278,129.36341359546836,238.1755421320283,71.83257804259634,741.0,3.5,9.1,401.0,4.5,3.0
16:18:46.692,29527.0,0.7040604248614204,1561.435577617865,0.5,0.1,850.0,1.090832811438239,9.962917380892486,1700.0,193.35573483444168,18.084012289592334,4.031675801727676,229.42365208602175,42.37945673715225,115.4078899051201,174.94747017646907,114.32449250308254,90.61477632280173,216.75715522890812,451.0,1.8,6.3,405.0,4.5,2.5
