,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:00:11.691,198405.0,1.9524517065111888,72.62143302000247,1710.721213272096,7222.291140915593,4.9,600.0,1171.092134869847,6729.0,720.0,2.626778730034078,150.0,4.8,150.26970418106688,48.04420572425193
12:00:14.696,23661.0,0.5005203392498021,58.5361551725938,1960.075659689744,3997.833141631356,2.0,14500.0,1690.8361165632018,4246.0,2090.0,3.628485953633868,1600.0,1.1,143.9656020097863,241.8270765902174
12:00:17.709,280672.0,0.5336501638486641,92.8125766386535,1987.0133296010488,6273.910587821354,2.0,16300.0,1239.52214872343,25042.0,10.0,1.921962055605756,1400.0,9.2,254.75864562119705,124.31622397296928
12:00:20.715,46714.0,2.441437227503183,32.896448026292035,1820.485564732082,5209.147873940742,4.8,9300.0,1955.3876477777144,14865.0,2000.0,3.373817055477369,2000.0,8.7,130.72928374453758,57.51404537271375
12:00:23.722,124140.0,0.250091040452654,85.10062167666402,1856.543424924599,4463.3220559686215,0.1,4400.0,1491.929283897568,18404.0,1240.0,0.8217102993515342,1500.0,9.2,245.0288804231101,110.65759613938246
12:00:26.730,92373.0,1.5671635237975925,36.9224115634484,1023.7249394501804,5779.383011297558,0.5,11600.0,1670.6524953678777,24073.0,2090.0,2.79545753534352,950.0,7.4,74.49982851203309,79.66444775862084
12:00:29.739,142339.0,1.0602880800589234,45.70090688939338,1195.217166293093,8547.922162042576,4.9,3000.0,1354.3656935184906,7837.0,2970.0,0.4365874536504726,550.0,5.1,68.8067465200543,166.3828840883912
12:00:32.745,31430.0,2.381443115120454,53.7318759218264,1969.7297891335368,9496.118430186309,2.9,3300.0,1636.501761294072,20792.0,2930.0,0.4844948696105002,850.0,0.8,147.0372596634595,87.22466684137785
12:00:35.747,50503.0,1.9584909524901533,32.336944158342114,1978.4181517027705,2565.164385858044,2.2,5800.0,1521.4500890027307,3178.0,2700.0,0.6340084565071136,1900.0,6.7,127.18534265295342,150.419046816554
12:00:38.756,112605.0,1.7633304211009615,74.50182118143898,1177.488293924322,5330.3379070845895,0.2,2800.0,1823.6072259363143,19496.0,1180.0,2.6210406736192,150.0,3.3,88.83041485434502,182.2986196535557
12:00:41.764,107399.0,1.1808554750845333,8.539209173166157,1089.2409168542345,6028.757152130794,1.3,2800.0,1676.4420892225116,10519.0,2170.0,2.7183496769954014,1250.0,7.3,189.63880729309452,123.58587912878409
12:00:44.775,22752.0,2.8117277019230222,6.585722535862832,1757.3132210118572,8884.008645491027,4.6,18000.0,1908.229735197674,13344.0,1850.0,2.9923579488674235,1500.0,9.0,182.7753636256612,42.55310468423775
12:00:47.789,251806.0,2.652351580609674,87.89523699509857,1555.0555910187225,5595.087103585487,0.5,9500.0,1880.8460172414343,22205.0,2690.0,1.9786205800973613,750.0,6.9,176.74702795343424,45.935562603160015
12:00:50.794,104456.0,2.615715261066394,44.24657800336809,1761.957155777745,5286.88048608805,1.4,8500.0,1221.9718236655715,20052.0,2070.0,1.2370341828369713,1550.0,8.7,9.407468946055916,251.11242956269368
12:00:53.799,100268.0,1.6348419916304977,93.14871340826372,1108.551861081951,4498.482055649746,1.9,11200.0,1856.9384539042564,9148.0,480.0,3.146292356430063,600.0,7.7,157.55324263560726,199.39814760569723
12:00:56.813,271868.0,1.6531986227624458,65.42248377072171,1118.4720962095282,9398.791018534426,1.6,13000.0,1573.2005517363973,3633.0,810.0,3.699398070106919,1900.0,9.1,5.749705126165127,57.125409305136046
