,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
04:55:59.100,174426.0,2.807884661571121,70.77484474302902,1213.6988944353836,7476.4515002083135,3.7,2800.0,1200.124252624187,14100.0,1530.0,3.47092912485813,550.0,9.9,236.58716527819706,60.73378179222291,167.8282268577284,185.1976715742668,102.73409260597788,63.39073986665917,100.531872626841
04:56:02.113,215111.0,1.627117204028633,35.50423636092208,1590.6165238011815,6350.948820601492,4.5,5800.0,1876.8014560723586,3742.0,1820.0,0.8665695883194147,1450.0,4.7,129.01338815762412,7.143473779668075,40.454732014452986,33.41542343121254,175.21709686339912,230.80220741341495,56.891440001597836
04:56:05.123,83332.0,1.4942832965964048,35.29308671321371,1611.5849823727858,670.0661309146586,1.2,11000.0,1912.4610815522792,18707.0,1150.0,2.5452898708784866,1900.0,2.1,37.00675697202917,145.4310868097956,81.0178657705122,40.47369304974839,94.81538726815245,117.85709165073061,222.52449013325082
04:56:08.137,207409.0,0.42642401616900716,82.79265267388652,1280.544176991629,5913.226077308578,1.2,7500.0,1907.0301209832796,27508.0,1280.0,0.40673823989288715,800.0,2.0,154.24582582344007,101.43130537463341,197.0850766464123,115.60547903597434,186.59075920475613,254.2775200701049,14.821337085713658
04:56:11.150,206507.0,0.9555766015263278,45.393052077783075,1751.0808372901486,9974.353993359528,3.9,16300.0,1682.848889017038,26261.0,1910.0,0.9758803110873435,1100.0,1.0,120.67903756344745,155.6183787146274,172.5444994136611,16.386538628059725,120.93969415223806,170.923838576482,17.673107640904963
04:56:14.162,224234.0,1.707562467592834,92.14072850585332,1926.4527139365441,8735.030211123483,3.3,12700.0,1557.2124279913876,14131.0,2030.0,0.17680865565274217,1300.0,9.3,58.07185328887471,119.94420666004943,156.12227978090473,119.3096094640046,221.91843136574948,95.01384904737611,229.37000275229673
04:56:17.165,10555.0,2.8026166680632976,87.50609871137533,1573.4970754914582,1199.311101584795,2.8,15700.0,1945.27552652448,29630.0,50.0,1.5463032805333712,650.0,8.0,122.77257793091708,66.9204625216837,237.8822293317438,214.38905784239628,23.040720793773914,167.4886448726803,196.60010394387254
04:56:20.182,203520.0,0.5236763202095742,55.36576239394247,1279.3833785814759,7930.995334974081,2.9,7300.0,1373.9138048151292,10831.0,2870.0,2.1497748020063385,1600.0,5.4,28.223744367195177,138.0705786069343,235.9172476833151,173.98173602273903,117.45940225698395,60.45197753208553,177.02372420552493
04:56:23.196,232730.0,0.6141226861733863,89.49277342475212,1820.1715464364793,7897.5186785032165,4.6,11200.0,1209.1719131381228,23316.0,1730.0,0.33874628500358694,50.0,5.8,26.527101945648656,35.821708709682405,150.817842394222,230.8922034374162,39.962197379901134,172.6428897163853,157.57194765554308
04:56:26.206,121825.0,0.3137810450102014,97.6294801440392,1269.78858683741,3516.4430737985645,0.3,7100.0,1530.8364565995398,16489.0,1830.0,3.0755482235305696,250.0,5.4,126.72543563422784,154.56515102962132,35.298377696042934,55.159981615866066,193.05835082464563,149.36267973226586,47.68923594407376
04:56:29.215,180548.0,0.6642428093838793,53.528298105907545,1355.604619962798,4470.568529447485,4.5,10800.0,1825.6903059445383,12994.0,2830.0,0.26848159403208216,750.0,9.3,42.448288827724234,39.758101224126804,220.83081240797642,16.025981283654485,183.62634903717597,102.47477952435582,171.43303123592958
