,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
14:11:12.063,1370.0,230.0,-0.6,7.342943038110369,4.742245423577835,560.0,1650.0,1100.0,1.1721106163727069,6.872571514016781,40.0,37.0,68.0,0.5619030242000109,-0.4518334457642364,0.6075728931929201,116.0,43.16270344021209,18.45801941747549,1500.0,40.0,88.0,2.7436306276384475,10010.431829030087,27680.0
14:11:15.073,1770.0,470.0,-2.4,1.4631833893571065,4.6496975724990115,210.0,1450.0,1400.0,16.996508924217746,0.5931360356594855,910.0,39.0,49.0,0.17516131018539882,-0.49768066480818834,0.32439396251581876,86.0,65.46170049831116,18.31080416005859,2000.0,55.0,19.0,1.6147894807501013,32554.608966129654,31672.0
14:11:18.084,1870.0,230.0,-4.3,4.492500476139604,3.9934546387011376,960.0,1700.0,1700.0,3.6956572360092976,1.6806082161621205,130.0,92.0,29.0,-0.8156368119083053,-0.012973020928668033,-0.256993026227861,106.0,7.66705472682947,5.494378858805549,3900.0,28.0,79.0,1.7212180862598812,24956.101031197475,8730.0
14:11:21.091,1520.0,480.0,-0.4,9.102095971102525,3.8420840816541815,760.0,250.0,1350.0,22.613714312864513,2.4347781111608793,610.0,10.0,23.0,0.48097244101848013,-0.499981764098388,0.7301147422976721,151.0,12.864964524016987,9.48557187828749,1000.0,70.0,31.0,2.7434145350441237,27887.823810524416,6264.0
14:11:24.099,70.0,30.0,-2.5,5.117820183176548,8.896115186331262,760.0,1850.0,1600.0,11.695283598109707,2.4367827341523745,360.0,76.0,65.0,0.16838779729280295,-0.2970596498121501,-0.24378873073252671,180.0,6.145340778523256,27.03467212099588,1300.0,18.0,8.0,1.4704171014418461,7124.750291778891,4531.0
14:11:27.114,970.0,350.0,-0.9,5.284462904219674,9.709060537302546,560.0,150.0,1200.0,24.35576898650702,0.5107929471431847,20.0,20.0,71.0,0.7467043429377278,-0.38002543368123837,0.6420594480900088,183.0,72.65786165577455,12.857637747190315,3100.0,62.0,66.0,2.721956250213884,5348.708062507941,28247.0
14:11:30.122,420.0,150.0,-0.5,2.9615559475649844,1.6022378607144168,910.0,750.0,1300.0,32.83669479825919,7.165696840405185,280.0,18.0,26.0,-0.8937433750482632,0.31073101748228293,0.8153403366870366,97.0,79.22886262397044,28.152384417412346,800.0,28.0,63.0,2.971135216282458,23362.449610600754,6380.0
14:11:33.131,1470.0,320.0,-3.6,3.5932841103525104,7.839576030643164,110.0,1800.0,2000.0,43.633415797755625,4.223401639197806,330.0,55.0,13.0,0.3623505957897688,0.8059959832705204,-0.4089619397990623,160.0,15.162931481695619,26.4071415415651,1500.0,98.0,85.0,1.2290325128615014,15142.391402208174,22604.0
14:11:36.146,1120.0,310.0,-0.8,5.993210160214697,9.917282926442777,660.0,1500.0,1650.0,46.18487397701886,1.2499739843823718,310.0,63.0,54.0,0.022235757677329326,-0.11847993596006101,0.6394394388816877,158.0,63.54583229728974,3.465435214175181,700.0,82.0,36.0,2.0127248612420634,30176.432945435172,19185.0
14:11:39.175,1570.0,470.0,-2.7,2.684607888336614,7.4512981996317285,110.0,1750.0,900.0,46.596422741285274,0.05163336986150657,880.0,53.0,98.0,0.00886587045110332,0.4709394443518171,-0.12825369779038054,35.0,35.98219385981306,8.762659605694983,300.0,55.0,100.0,2.155202514096888,9197.586508620232,23584.0
