,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
03:24:31.833,288024.0,0.4,0.2,5.4,1.230265413903596,1.6,27244.32691224797,7120.0,620.0,2.3317561130507882
03:24:34.845,173393.0,0.4,0.2,6.9,1.265954029922155,2.7,28646.989219387568,15034.0,880.0,2.074976730096117
03:24:37.856,170915.0,0.9,0.1,-3.7,0.9142249914481442,3.9,22837.152913777016,24920.0,140.0,2.6527392562663152
03:24:40.884,245305.0,0.5,1.4,8.9,1.277399975248529,3.7,18507.868183315168,21519.0,900.0,2.219527810214448
03:24:43.888,74446.0,0.3,1.8,-7.6,0.6813679176636963,1.2,17105.472741953723,3930.0,130.0,2.1754621586816096
03:24:46.897,141718.0,1.0,0.4,3.3,1.483871787802598,3.6,2872.40561731517,5223.0,710.0,1.9434032006906121
03:24:49.904,129120.0,0.8,0.9,-4.8,2.97391271524343,1.4,16191.286438267874,25546.0,750.0,1.5359865785700384
03:24:52.916,218933.0,0.6,1.8,6.0,2.4261080720131765,0.2,21537.003612461816,21287.0,710.0,1.9536088589192209
03:24:55.926,158583.0,0.5,1.9,8.8,2.6038633370818984,4.6,17093.21658435335,1828.0,470.0,1.721109191817092
03:24:58.932,51333.0,1.0,0.4,-7.7,2.4882597290115673,1.4,30654.070169941977,23478.0,480.0,2.332426993461225
03:25:01.945,232064.0,0.4,1.2,-8.5,1.8970631664041298,4.8,21204.924563274923,15864.0,250.0,2.7182629818366753
03:25:04.955,149928.0,1.0,1.9,3.3,0.2821467307643579,3.8,22658.596235056244,10281.0,800.0,2.440811800421167
03:25:07.960,22148.0,0.7,0.2,8.9,0.8590588669505547,1.4,1853.1409174485095,25374.0,450.0,1.4179473008838983
03:25:10.970,127853.0,1.0,0.5,2.2,1.5938944411922142,0.6,22989.17332530995,28319.0,300.0,2.1460388282055076
03:25:13.975,26847.0,1.0,1.5,6.6,1.1465928545148694,1.8,21733.71416680062,10767.0,130.0,2.805912357225438
03:25:16.980,25339.0,0.5,0.5,3.3,2.5295870668526597,0.8,19471.172933943166,20990.0,50.0,1.6264950719647706
03:25:19.988,110734.0,0.2,1.3,3.1,2.123058294354571,4.0,29736.100983622015,22204.0,380.0,2.038183243905736
03:25:22.998,145919.0,0.9,0.8,-5.1,2.23996268639109,2.7,11276.842237188355,23495.0,220.0,2.2090174181890574
03:25:26.009,182709.0,0.5,0.4,9.9,1.2206207372047961,4.3,31056.11840007967,17059.0,860.0,1.3959879855932202
03:25:29.019,205094.0,0.7,1.3,-1.4,2.943833286613692,0.8,29199.66827016299,28335.0,440.0,2.3803023520377993
03:25:32.025,63097.0,0.5,0.8,1.1,1.099398039192257,1.2,8049.356474985285,15004.0,770.0,1.8610587257988358
03:25:35.043,293998.0,0.3,1.6,7.8,2.130916772523727,1.0,11944.16775455195,7296.0,200.0,2.452551236902263
03:25:38.054,187317.0,0.1,1.9,1.7,1.0694821077469123,0.9,25872.980174767603,6065.0,210.0,1.0061870014614973
03:25:41.066,209243.0,1.0,0.3,-3.0,0.8020532333224157,1.8,4865.375185789069,16509.0,270.0,2.0857382613678705
03:25:44.080,201752.0,1.0,0.9,7.5,0.8415480433422288,0.5,12722.302855080272,9916.0,780.0,1.4452504492634894
03:25:47.087,116438.0,0.3,0.1,-9.5,2.8640978581563097,1.1,21625.393850894947,27262.0,800.0,1.5799514136426969
03:25:50.113,193820.0,0.6,0.2,-0.2,0.5447892364183615,0.5,27280.636641088855,31412.0,850.0,2.139237867014167
03:25:53.120,90688.0,1.0,2.0,7.1,2.6591346798935143,2.5,2233.72905297329,11223.0,20.0,2.554903468557809
03:25:56.135,283285.0,0.7,1.1,-4.4,2.0652604414714033,4.6,20090.093767528087,6104.0,800.0,2.3023798026716267
03:25:59.144,119842.0,0.3,0.6,4.1,1.8049304724493025,2.9,15853.85674360753,1954.0,540.0,2.1212056918580204
03:26:02.153,92678.0,0.1,1.8,2.0,2.383238883587259,0.1,30216.41835742873,6129.0,830.0,2.789919209828775
03:26:05.167,269717.0,0.1,0.8,8.3,2.2233038742960733,4.2,29032.67356243237,8196.0,180.0,1.6230294777204937
03:26:08.174,84344.0,0.1,0.8,-5.5,0.3292787229634886,2.2,15844.402006126815,238.0,720.0,1.3030022457099426
03:26:11.181,115884.0,0.1,0.8,3.7,0.9150539303024333,5.0,861.2830805769074,27089.0,290.0,2.2760401811744986
03:26:14.186,46496.0,0.1,1.9,2.8,1.144203160570938,0.2,22311.999664179482,2200.0,420.0,1.33927938492129
03:26:17.191,68567.0,0.6,0.5,1.9,2.539453759179306,2.2,14890.953482457258,16331.0,570.0,1.9598436091974014
03:26:20.206,279156.0,0.5,1.5,8.4,0.7072275909168233,0.5,28484.231352669205,22874.0,150.0,2.451805286092676
03:26:23.211,40708.0,1.0,0.7,-9.2,0.9953454405933444,2.6,4300.991112549651,10932.0,640.0,1.8974259422864723
03:26:26.218,88002.0,0.1,0.9,-2.6,0.5477563880946162,0.5,27000.61595466692,29696.0,390.0,1.3810728846991625
03:26:29.228,130398.0,1.0,0.1,-4.0,0.7501025498695485,4.0,14228.651939368938,13555.0,40.0,2.5256796185366417
03:26:32.238,176909.0,0.6,1.6,8.9,1.8876866076713716,2.9,25259.402025941417,7452.0,790.0,2.2262185311866127
03:26:35.248,199376.0,0.1,1.6,-5.6,1.0494739671789617,1.2,5549.588545592137,4800.0,470.0,1.4796525285025215
03:26:38.253,78252.0,0.6,1.6,7.8,2.531934806360091,0.5,5530.790907064009,24804.0,820.0,1.4504565627250785
03:26:41.268,295584.0,0.1,0.4,-0.0,0.7412180807917654,3.4,31768.32839423046,5851.0,430.0,1.124278969315242
03:26:44.282,278120.0,0.7,1.3,3.9,1.3179654585431595,0.5,11519.160652370123,22613.0,650.0,2.0638383835361678
03:26:47.286,58199.0,1.0,0.2,-9.2,1.5295189508804101,1.5,12244.795012874702,16228.0,800.0,2.015091049275104
03:26:50.291,34994.0,1.0,1.8,-9.9,0.7714785620590556,3.3,6421.433365516603,11693.0,20.0,1.4008525609852522
03:26:53.294,26152.0,0.2,1.0,-7.1,1.4046989105971857,2.2,11827.675485716434,15382.0,460.0,1.7059602571054022
03:26:56.299,98055.0,0.2,0.3,9.7,0.44875230772775887,4.5,16799.87642985186,22288.0,650.0,2.8515593272915796
03:26:59.311,198066.0,0.8,1.8,7.2,0.41697382111260217,2.8,19041.091237095803,11893.0,1000.0,2.5719747467539404
03:27:02.324,240264.0,0.3,0.7,5.3,0.6967387096142104,1.2,16693.186614279028,15218.0,890.0,1.6877590836829537
03:27:05.340,290066.0,0.3,1.9,-5.4,0.9091487758027772,2.4,3310.613550176597,19335.0,260.0,1.3012527295850767
