,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:04:52.071,17192.274185501916,75450.40511946536,438.46763275973854,47.0,0.551875940687202,770.0,-0.7551480463947642,0.9033753853483459,-52.0,88.0,36.0,2300.0,179.0,93.48213705144296,38.0,37.0,10.0,0.38,6.055284775800111,9.0,0.04,0.0,13.114132838338172,-77.0,-78.0
14:04:55.075,19979.616473003338,80809.05627517855,728.2108362273402,92.0,-0.35515515908622663,260.0,0.061866404811265596,-0.2408757240055206,-49.0,54.0,32.0,4100.0,40.0,91.10702524142154,64.0,56.0,6.0,0.3,10.469994155196485,8.0,0.11,0.01,27.076553279235707,-122.0,29.0
14:04:58.079,11228.249499179381,64219.28064915221,981.2114504547169,30.0,-0.277606627133259,290.0,-0.3663512138349111,0.38969040603340244,166.0,32.0,80.0,100.0,127.0,36.503821567214366,75.0,75.0,2.0,0.54,7.619487448398631,6.0,0.1,0.02,24.099567405129356,-95.0,-173.0
14:05:01.083,20089.22602589206,81983.7335538569,769.1996198588047,-96.0,-0.20444374100379992,960.0,-0.7904933323135492,0.5201361471856392,150.0,87.0,24.0,100.0,193.0,92.21086860610596,7.0,53.0,10.0,0.5,5.270155940992265,8.0,0.09,0.02,20.440087225621934,68.0,82.0
14:05:04.087,20939.95067363074,77082.7006399711,152.8983910152302,-141.0,-0.2612614476966166,330.0,-0.09471279570186453,0.35006972466714226,-54.0,18.0,11.0,3800.0,28.0,52.1691129233492,70.0,61.0,6.0,0.2,3.81501436962154,6.0,0.08,0.01,12.08843673364998,0.0,143.0
14:05:07.092,30777.245953505528,54339.688446500855,773.5525573442023,-6.0,-0.39594450861786445,570.0,-0.3949784631735046,0.9840419217712566,64.0,11.0,2.0,2000.0,226.0,19.568467770175225,48.0,81.0,8.0,0.26,6.635112025984933,5.0,0.09,0.01,23.340705621143467,60.0,153.0
14:05:10.096,29148.173130849256,85212.96661908907,79.16886809469622,28.0,0.06541457663769412,690.0,0.567201452656046,-0.44473965741087695,102.0,30.0,52.0,4300.0,138.0,95.766283312863,23.0,25.0,8.0,0.31,11.805308958037896,8.0,0.17,0.02,24.88658970135632,22.0,-1.0
14:05:13.100,20509.13794840574,99819.306112672,793.7930951743385,63.0,0.7287653791140971,420.0,-0.9043217160336274,0.8954937601993485,87.0,60.0,78.0,3000.0,138.0,24.98105759093575,28.0,35.0,5.0,0.46,3.9243201452287253,5.0,0.16,0.02,19.134239037552994,94.0,-177.0
14:05:16.104,29319.900025971598,99333.98795871431,523.2222351697718,-97.0,0.895583563008481,910.0,-0.05432584764876003,0.2195264350692806,-100.0,83.0,64.0,1800.0,32.0,1.979850732462518,96.0,8.0,6.0,0.35,3.4904115978601293,2.0,0.17,0.01,12.544459558679874,87.0,-170.0
14:05:19.107,4186.2030829226,11584.344725111718,966.5041913665632,60.0,0.2910104329048041,310.0,0.24061029649863364,-0.1647606473492324,108.0,43.0,94.0,700.0,101.0,51.00756040947548,64.0,13.0,6.0,0.4,3.030347043305154,4.0,0.2,0.01,26.55370880278577,49.0,-13.0
