,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
09:43:00.545,0.8,53.21495479715816,162.0,24.0,0.3647960418662487,591.9526622465626,4013.2404659060394,90.0,20.0,130.0,66.0,21.0,1.0,75.0,7.0,115.0,92.0,46.0,36.0,66.0,87.0,13.0,108.01405491544526,16.281923850093655,35.0
09:43:03.555,0.2,77.36756497718794,205.0,2653.0,2.092693876046135,1865.498443987918,53.69604060505001,10.0,10.0,50.0,42.0,100.0,38.0,29.0,107.0,14.0,2.0,89.0,66.0,20.0,19.0,20.0,100.47660673491757,13.941178468407154,15.0
09:43:06.579,0.3,49.579235204952255,123.0,1763.0,1.762786630369387,588.5694784444721,729.5941268048865,20.0,130.0,60.0,23.0,57.0,19.0,41.0,88.0,92.0,5.0,43.0,44.0,99.0,25.0,38.0,104.16897274179115,11.400873013207054,15.0
09:43:09.594,1.0,33.45161663529809,82.0,1711.0,1.4168776218607055,1889.5161263618745,3801.952039755393,130.0,70.0,190.0,80.0,21.0,18.0,80.0,57.0,100.0,97.0,58.0,7.0,17.0,1.0,49.0,125.67902027397011,14.364431793493527,15.0
09:43:12.617,1.0,0.30023065335858823,102.0,3183.0,0.38358887122276786,1699.406468849626,1029.9238222796564,100.0,80.0,200.0,47.0,42.0,7.0,3.0,24.0,48.0,43.0,95.0,84.0,96.0,28.0,77.0,26.94321371409,9.315225592539706,15.0
09:43:15.631,1.9,6.206367107306766,35.0,3459.0,2.805209038769263,1839.0661429002253,2757.8507855506728,60.0,120.0,230.0,31.0,91.0,11.0,108.0,7.0,41.0,13.0,63.0,64.0,85.0,33.0,31.0,69.02906881731619,5.749589919922569,45.0
09:43:18.645,0.1,21.163914905734284,87.0,1217.0,0.8030234489332689,3503.0245426159836,969.3978993464472,90.0,120.0,120.0,57.0,6.0,18.0,83.0,49.0,56.0,61.0,54.0,99.0,95.0,38.0,26.0,46.24984658417492,8.417742883372835,45.0
09:43:21.659,1.5,84.20816624080793,97.0,2329.0,3.4331206633147238,1454.9381160594533,3524.0747372970764,20.0,100.0,100.0,26.0,54.0,9.0,50.0,67.0,93.0,51.0,72.0,58.0,14.0,28.0,26.0,103.04306410056434,19.551639320856,50.0
09:43:24.679,1.0,42.81697864491617,33.0,2937.0,0.731633879007499,1246.8237338711688,795.3186958894374,90.0,20.0,30.0,59.0,86.0,11.0,61.0,60.0,87.0,39.0,105.0,66.0,41.0,40.0,109.0,33.625654093200204,13.810854001488703,35.0
09:43:27.689,1.6,34.69855406630981,244.0,4963.0,1.040882940722783,2379.9161821034468,608.7332418444846,40.0,120.0,250.0,78.0,10.0,34.0,118.0,32.0,15.0,60.0,40.0,12.0,110.0,67.0,13.0,46.99724151323701,10.737096059889605,30.0
