,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
09:19:20.939,8353.0,1.6382807963095392,31.080340551693922,1497.4986180844435,7879.172436891276,2.0,14800.0,1178.4499180048172,20880.0,1460.0
09:19:23.947,109964.0,2.2615454843250413,9.468219980961758,1639.9521848933966,3631.0123027698182,4.9,6900.0,1234.8547718325835,9246.0,2600.0
09:19:26.955,126831.0,2.6368130633250977,51.100675004920745,1438.887925694349,5364.301180196334,4.0,16900.0,1935.9636926353382,2578.0,2830.0
09:19:29.967,226704.0,2.600951307201106,19.803900189836632,1036.1130470196554,376.22397070803436,4.2,9500.0,1735.5209634749,6392.0,1290.0
09:19:32.982,281486.0,0.5594407281748791,10.385033856122437,1097.001849393858,7835.715674276606,0.8,5800.0,1348.763944833691,24733.0,50.0
09:19:35.989,115554.0,0.2537285446051283,44.76091774328804,1452.583773206951,910.8025954065423,3.7,10600.0,1751.8763048535413,15103.0,890.0
09:19:38.996,143092.0,1.1722403587335313,49.6007400461889,1689.0662102025417,3580.659383063402,0.1,18000.0,1385.9088018969821,10203.0,2120.0
09:19:42.007,207748.0,0.7791693948471148,57.42316541951002,1752.2243011507055,3238.002129777654,3.9,1700.0,1876.8234186159161,20386.0,1960.0
09:19:45.019,251988.0,0.5523923920582844,53.53718834613024,1392.355459574174,1401.1719757881501,2.0,1200.0,1818.5403052477677,95.0,2630.0
09:19:48.038,245669.0,1.9680902151123614,77.67895605000753,1889.0528925316708,9718.304583792873,4.6,15100.0,1160.9415602604536,13865.0,2190.0
09:19:51.049,127175.0,0.833849866071914,60.31558646153848,1420.8792203116413,494.25224461805095,0.4,13200.0,1564.7365371028777,13059.0,1200.0
09:19:54.064,229141.0,2.3156806217223185,28.63432919915138,1651.887491523903,9485.115847981491,3.1,15400.0,1777.9062583028172,19743.0,2380.0
09:19:57.068,28855.0,1.6938011073316437,42.62249484038305,1856.747652678009,7703.695304231153,2.7,15000.0,1481.119579865172,21181.0,1180.0
09:20:00.079,231716.0,0.36419695329620494,54.911210079707416,1515.452465636553,7111.128410994152,1.4,16100.0,1273.4971477061151,21933.0,2590.0
09:20:03.086,105573.0,2.66282563940868,83.85722445782507,1903.0177608392796,2493.793716634576,3.1,9900.0,1589.2924647720288,25704.0,1620.0
09:20:06.096,184328.0,0.5395355924435608,72.8590231823867,1839.256165078679,3870.6952438980647,3.9,8300.0,1182.648247953732,30441.0,740.0
09:20:09.101,17707.0,0.8858254977024138,27.877566860039416,1668.9408283460348,6441.5703119015825,0.2,7500.0,1844.992612609109,20958.0,190.0
09:20:12.116,249765.0,2.1707926032503067,19.19523088457495,1828.4469148131607,2380.639830505274,4.1,6400.0,1693.8380297784213,15241.0,1810.0
09:20:15.128,234107.0,0.7591862258857579,6.227079911725384,1227.3958684688066,2895.431686587884,4.0,13300.0,1324.1963206330424,24854.0,200.0
09:20:18.144,102264.0,2.027122292724168,44.22403827974863,1214.700875383202,8689.17388857227,1.7,5600.0,1645.2809774480857,5126.0,2410.0
09:20:21.148,60977.0,0.4478314538319273,60.33714967611117,1548.5678398037946,4272.896403392794,4.8,10300.0,1392.2009873506604,8785.0,1030.0
09:20:24.150,13088.0,1.7977963184217791,52.663313526392024,1318.3924797889936,9677.944163333103,1.4,1500.0,1987.468249273223,3526.0,2680.0
09:20:27.158,95697.0,0.30920754439072073,40.428717857734725,1047.3696549602369,1493.1910030088866,2.9,4000.0,1823.4232550869099,5415.0,370.0
09:20:30.167,118438.0,2.571881969345468,87.25967590435893,1386.6630749262113,8133.368864659065,1.2,11300.0,1381.4007787688906,16769.0,2240.0
09:20:33.175,53099.0,1.459054710767342,56.71084572292901,1575.0369445072288,8545.848583533556,2.7,15800.0,1253.6851100986155,27518.0,2080.0
09:20:36.190,249068.0,0.9661469083282265,53.03940808816205,1548.3821243459035,5194.111397955661,0.2,16600.0,1770.9899873610657,13668.0,2750.0
09:20:39.206,273044.0,2.028683239976086,4.1342744184997215,1552.162996171473,2796.1611213218052,1.1,11300.0,1524.2855300970646,4332.0,2870.0
09:20:42.220,259011.0,1.7709605015343082,19.651109669130186,1205.3546141275096,9864.797628040555,2.2,1500.0,1041.2996320199327,13228.0,1040.0
09:20:45.237,239902.0,2.9476265995001327,32.598250904622354,1481.1188305822748,297.1850858066206,3.7,5100.0,1006.0482847325682,28594.0,2250.0
09:20:48.248,211537.0,2.440250828139125,89.83460511283133,1689.2077068873223,9137.716885146589,2.9,17300.0,1368.5834598863107,6211.0,2990.0
09:20:51.254,35424.0,0.3838027471579532,21.54561722791559,1107.3364235366832,1134.5618843407292,3.3,1900.0,1190.3780820919883,9549.0,2300.0
09:20:54.264,163167.0,1.1261316940352422,77.53856631418569,1220.5592574701545,7366.305078588541,4.3,5000.0,1752.3187901367896,4441.0,1010.0
09:20:57.272,160451.0,2.8282519249410925,55.61177821299699,1850.5688519152773,838.2861669852837,4.8,800.0,1694.7603340520766,25717.0,2060.0
09:21:00.278,17664.0,1.9747615368890845,67.154974635558,1477.142712674315,9152.342631490656,3.7,3700.0,1051.1457508178955,4192.0,2910.0
09:21:03.283,34322.0,2.6215035420477077,50.518942609946635,1502.3410740841014,2856.892590439855,0.6,8500.0,1379.6247536664184,16815.0,1800.0
09:21:06.292,166720.0,0.3075101260340105,95.58763517391206,1200.5606246405473,9188.005350410147,1.8,12100.0,1173.132971387086,11156.0,3000.0
09:21:09.300,161718.0,0.8416996048183798,26.51416002739238,1184.702356160862,2840.2478920593726,2.5,11900.0,1203.1875276137916,6472.0,950.0
09:21:12.312,204475.0,0.7578185078859444,52.45791013125193,1093.9165150891638,7774.824463573784,1.9,8900.0,1475.9073377995721,3598.0,1030.0
09:21:15.318,59786.0,2.689130129604327,49.22235526097311,1516.23384676656,7464.762797209958,0.3,8800.0,1856.136429411306,607.0,760.0
09:21:18.330,263958.0,1.564878867366654,67.32529056983384,1734.0705431345639,1986.323390703993,1.2,9700.0,1571.0540979284115,24144.0,70.0
09:21:21.342,174656.0,1.84316955072753,21.27991968248439,1522.2344308081533,809.391815243757,2.9,18000.0,1521.725255182986,31583.0,300.0
09:21:24.356,248497.0,2.857132843297488,86.94312887535187,1409.644456310339,8608.538440750888,3.1,6300.0,1598.750028603994,22897.0,980.0
09:21:27.364,173288.0,1.383735513795929,56.768913170945645,1258.112005934873,8864.674294153445,4.4,5800.0,1917.0436669211545,13234.0,2920.0
09:21:30.378,117676.0,1.3570295872239815,29.981860214843977,1082.5504257080042,7321.256621940447,4.3,900.0,1440.1103235376308,10471.0,2290.0
09:21:33.385,61698.0,2.516338040891723,63.15280741416793,1246.963119545237,9689.744554429144,4.6,2900.0,1928.895852268287,10575.0,800.0
09:21:36.394,146485.0,0.6654216900750924,78.09638200425562,1191.1601656970245,4937.64173229058,2.5,2000.0,1124.518209119649,15542.0,90.0
09:21:39.404,139045.0,1.665379514340508,37.348375737852784,1471.258080193571,31.382237680054217,1.2,12500.0,1637.1889684513037,18241.0,300.0
09:21:42.411,76969.0,0.8086977070705103,36.864507811444625,1246.3646531235656,7959.425745462627,3.4,3000.0,1981.689487771823,12618.0,310.0
09:21:45.416,56118.0,0.46202308843057155,41.71070127731923,1760.7033520185578,1824.7129218307168,2.0,16100.0,1122.6727398578562,22202.0,1620.0
09:21:48.421,48266.0,2.200785883815339,27.859552438630054,1300.5429272244119,3702.1637537761353,3.1,10600.0,1591.0405542867738,21609.0,1160.0
09:21:51.425,4546.0,1.598755145531463,58.1477277217684,1885.3570930481762,1300.8529322522947,1.1,16700.0,1156.2126837233254,24985.0,2290.0
09:21:54.441,268459.0,2.953625968926599,82.07078700469127,1086.5174367718155,4081.3777385155463,1.6,12800.0,1333.7267058860664,12804.0,890.0
09:21:57.448,67802.0,2.044524829788874,55.48833700483618,1806.974329299438,174.25486456994327,4.7,13500.0,1750.2422579704607,18957.0,810.0
09:22:00.457,103437.0,0.809172098789063,49.908794469836614,1035.5134886678945,3454.092087029238,1.5,10000.0,1272.589832706791,16374.0,980.0
09:22:03.465,118860.0,1.032125480586326,68.45148093213041,1038.8386731054316,4267.750798943839,3.3,3300.0,1533.9106024571588,5867.0,920.0
