,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
02:42:45.095,169908.0,0.4,1.3,5.8,0.4136679670034368,2.4,25226.27820539028,29405.0,450.0,2.275144912224356
02:42:48.108,275372.0,0.2,0.4,7.6,2.0683928906991618,3.4,17140.355818377913,993.0,890.0,2.233881875103222
02:42:51.114,4179.0,0.6,1.4,4.1,0.7309630313592511,4.0,14418.145477377248,18908.0,830.0,2.538090158174562
02:42:54.124,68991.0,0.5,1.3,2.3,1.3731662170833516,4.3,10955.324278008206,17319.0,220.0,2.514458708412051
02:42:57.139,283385.0,0.9,1.0,3.1,0.9577854480132552,4.4,22397.95820191804,10627.0,230.0,1.912835019845992
02:43:00.154,279179.0,0.5,1.1,-3.0,0.3892765013943327,1.4,31385.65225376412,19101.0,550.0,1.343616072696581
02:43:03.159,48920.0,0.2,0.9,3.9,1.982600749223356,0.4,8577.113719200639,14860.0,470.0,1.0093991924309664
02:43:06.173,277811.0,0.3,1.2,-2.6,2.969093177702838,2.8,12901.283491229537,25289.0,120.0,2.741862116329224
02:43:09.185,236086.0,1.0,1.9,2.4,2.478197595161631,2.3,27630.83095703929,5216.0,240.0,2.938920411926093
02:43:12.196,216744.0,0.4,0.3,-6.9,1.143676849586842,2.6,18398.510721603965,22594.0,570.0,1.9499222863933008
02:43:15.202,72661.0,0.6,0.7,4.0,0.2795294548696863,4.7,3525.609647896094,5786.0,510.0,1.5197355630387288
02:43:18.207,28358.0,0.9,0.5,1.0,1.5808087917805176,4.8,6903.545668566177,16489.0,350.0,2.32980328744469
02:43:21.214,57249.0,1.0,1.1,4.2,1.2256838235954892,4.9,22831.39823879852,28177.0,270.0,1.5633630380108785
02:43:24.225,248657.0,0.2,0.9,-4.9,2.045068987233745,3.6,1362.344805321945,9459.0,300.0,2.289646553021533
02:43:27.243,226349.0,0.1,1.6,6.1,2.729960821844222,3.7,5999.622848992672,30472.0,60.0,2.4080637181681595
02:43:30.256,257334.0,0.2,1.8,-3.7,1.6261472192810158,2.8,2881.268344768529,7049.0,940.0,1.0975209908825811
02:43:33.271,278650.0,0.5,1.3,-7.2,2.2548484644418774,2.1,20252.936399851747,18097.0,700.0,2.29742046079733
02:43:36.278,139449.0,0.8,1.0,-7.1,1.59670298777382,3.2,22205.961788151217,4949.0,40.0,1.3427058758311274
02:43:39.287,171834.0,0.4,0.3,-8.8,1.858368850347059,3.3,32193.312194939317,30923.0,680.0,1.380323339609546
02:43:42.297,208536.0,0.2,1.5,-9.4,0.4327931317993119,1.8,11769.964174634824,19447.0,940.0,2.853794856932786
