,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
12:39:58.556,275455.0,0.8,0.5,-7.3,0.9529201210920991,1.1,29543.48066018588,8438.0,580.0,2.798463696528398,19.768019734480013,84.43002612637632,86.04022889361106,375.0,210.3849918822378,147.14864331584494,161.08903290449635,99.81371024414854,23.779066066680432,106.68502934241593
12:40:01.571,39491.0,0.6,1.5,-6.8,2.5067122168148357,0.2,6044.493466949941,8769.0,390.0,2.6501598099907087,52.453179046640685,55.70094863106454,140.68722847441765,995.0,107.40456933623385,199.16889667571397,0.05703027136262695,107.24582499684243,54.57189960778848,164.08556473966925
12:40:04.583,224272.0,0.4,0.4,-8.3,2.9497918388578035,4.4,23196.137256402933,6754.0,10.0,2.0509093593357255,70.33801326302188,153.3284660570725,99.11485939188735,996.0,254.2058879222201,45.897808052014156,135.59072290194817,147.8902524002063,122.01259192764458,222.65830266425007
12:40:07.592,143977.0,0.4,2.0,4.6,2.874501770911687,3.7,31247.27648496522,5893.0,580.0,1.6223098275528167,8.653778078229081,127.23289797763225,123.27836680975717,604.0,118.4143660473815,127.37098642900035,122.41652235465818,94.72877474743905,19.48802785214444,4.982513556005376
12:40:10.602,140429.0,1.0,0.5,5.3,0.5939653553927959,0.6,18510.56731263493,11908.0,220.0,1.1408337545048013,38.161451124893105,138.57509230487963,54.865585980942164,621.0,149.4442486795574,78.9466823597415,159.98337083558317,222.37885423548005,8.094003967801385,219.01563588617304
12:40:13.615,214322.0,0.6,0.1,-6.4,0.9001033195274709,5.0,12685.706024851994,5339.0,410.0,1.9212303827260309,46.19833319633283,107.67424311324703,134.69675203065958,847.0,35.12002595350488,232.38051134554794,253.55527342352525,117.91005618199243,126.32685417577257,129.9275058098367
12:40:16.622,70320.0,0.7,0.5,2.7,1.5510182473187955,3.1,8398.087187280013,1846.0,200.0,2.0683788803760113,18.20610252136944,133.58257945577594,108.54124271996366,538.0,202.83221412634006,44.90530809562296,118.49286186850138,176.15738812221016,56.21636982209579,15.178473040276932
12:40:19.632,61946.0,0.2,0.5,-6.3,1.4119295833044654,2.2,8019.578334177806,24080.0,30.0,1.1576451968698482,41.31026926397664,96.18216078868227,177.31955207495005,308.0,35.83645526619316,187.422021864005,227.88039724804682,151.38851558041665,182.80087359479361,46.73840952475457
12:40:22.642,181588.0,0.7,1.6,9.2,0.4975667537503565,2.0,17949.60364195552,21878.0,250.0,1.7873753070696856,25.664540015703253,120.48081981363832,68.72144622182273,624.0,190.44085600656877,24.334347664313864,194.50245530057347,74.53735022558395,11.906220102332151,82.15665423083799
12:40:25.652,201762.0,0.8,1.8,1.9,2.5368440231592118,0.2,17989.80511045885,30927.0,880.0,1.9351209718425406,32.126293523258575,153.0088200406498,115.38930118357965,207.0,111.67146045501775,101.23100564148692,85.06701011505008,117.9807567654224,33.40732185005295,116.42754772624073
