,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:00:01.323,43.56654458007155,32.978114677562374,148.1774322777227,-20.0,0.51,-48.0,917.7273651276279,-22.0,0.6,14.0,37.0,5.5,6.0,0.24,3940.2351910258317,22402.0,0.8,1.8,610.0,1.5877006925597834,83.73271663453366,79.00211982985499,545.0,289.0,9.815575823426293
10:00:04.334,16.343046391685355,30.722766263161393,205.8672886535513,-19.0,0.19,51.0,330.05469155335146,25.0,8.6,26.0,52.0,2.5,3.0,0.12,28762.251146540108,10564.0,0.2,0.4,830.0,1.1777149406047092,98.4777790889088,40.23925924986954,551.0,743.0,9.977153912366967
10:00:07.353,25.30179555192493,45.543730493724745,140.72264978669284,21.0,0.26,4.0,307.06184417169345,-54.0,3.6,62.0,12.0,3.0,5.5,0.4,27092.688975728604,30001.0,0.9,0.3,440.0,1.6426867855837357,36.46363141234329,96.05166744566846,559.0,354.0,8.285179892702988
10:00:10.363,13.232178092216776,14.047215563836957,105.61956563281551,-46.0,0.58,-14.0,32.036496544727655,-38.0,2.2,0.0,10.0,5.5,3.5,0.2,28489.969825450244,16474.0,0.2,0.3,720.0,1.9940136355172071,1.674233134765325,52.29098859831122,868.0,205.0,6.789502237135219
10:00:13.375,27.489081579164843,34.59237755336781,191.07858723424334,-94.0,0.21,-74.0,430.3490388576629,-96.0,4.6,16.0,29.0,5.5,6.0,0.13,453.9635136878066,13733.0,0.2,1.9,130.0,2.12762218944788,39.75962923841211,19.33777084152755,170.0,666.0,4.749294978333883
10:00:16.383,14.978992714594119,30.06841197098127,94.63548912090668,-47.0,0.71,5.0,33.0352190717056,-56.0,5.1,24.0,3.0,2.5,3.0,0.26,1205.872168194507,25204.0,0.2,1.6,780.0,1.1860161473346633,97.09307790378192,114.12679965585428,268.0,141.0,7.236396277608822
10:00:19.389,32.30878910142181,43.74309898096256,189.92015273619606,-39.0,0.42,-80.0,216.5150440925295,19.0,5.2,17.0,22.0,4.5,3.5,0.36,28177.605803959406,30074.0,0.3,0.8,860.0,2.0879467219640233,92.52706737827036,66.53420384816424,198.0,307.0,9.404163944170513
10:00:22.397,29.294283576397312,14.658765960727546,238.67652331335958,83.0,0.45,92.0,847.0210855061281,-75.0,4.6,68.0,48.0,6.0,5.5,0.13,25028.099737859666,1734.0,0.1,1.7,610.0,2.9946466822655795,48.15628043981128,84.37637757586785,51.0,875.0,1.0323423079606335
10:00:25.404,28.496558586830645,8.814791227712316,26.539873743496916,-97.0,0.08,-39.0,653.2781097614112,75.0,1.4,30.0,41.0,3.0,6.0,0.37,16354.026736004265,6256.0,0.6,1.8,810.0,2.4077685599054472,86.30761652249303,58.41489465945624,534.0,312.0,0.9711005247239579
10:00:28.416,49.27340724986456,18.97568069545277,118.79687518691927,-1.0,0.04,60.0,236.0106877529411,-26.0,5.7,10.0,44.0,4.5,6.0,0.38,27254.329151603302,23562.0,0.7,1.4,970.0,1.38107146134652,51.81154533176753,38.22282926501244,584.0,117.0,1.5936225633890446
10:00:31.430,33.84320003764033,42.36736866043023,150.34466474581905,18.0,0.42,-29.0,830.9732830556156,11.0,6.9,7.0,64.0,5.5,4.5,0.34,17272.3904037202,1317.0,0.8,1.6,720.0,1.7559542999227316,48.43103364245414,95.94827290476552,339.0,220.0,1.3577734378624768
10:00:38.025,8.06480892120369,14.19216342397465,49.50245328071898,10.0,0.91,96.0,167.7274559246346,76.0,3.5,41.0,10.0,4.5,6.0,0.31,11907.233076714994,6628.0,0.6,0.8,710.0,1.3981077749906439,79.94858352879655,32.46750387745792,610.0,420.0,3.0188229246696245
10:00:41.039,49.006874358272114,30.678648509932398,107.65401507755374,-64.0,0.42,-39.0,986.4762188382349,67.0,5.1,22.0,20.0,4.5,3.0,0.32,18112.92487344185,20302.0,0.6,0.1,570.0,1.3766854496049965,98.92106288653751,50.16496413508628,19.0,990.0,4.749374103525622
10:00:44.048,15.146440919693209,44.90469055582865,62.27880833249924,-81.0,0.72,37.0,344.1347297971649,75.0,1.1,66.0,21.0,4.0,2.5,0.32,27213.394884086734,17700.0,0.2,0.7,970.0,1.4508202925883487,95.72669642312019,40.91963566316091,363.0,376.0,8.026701107199845
10:00:47.062,22.431146052877118,19.248388809331615,199.3271107630528,-37.0,0.58,-59.0,457.7326884120626,13.0,9.8,7.0,70.0,3.0,4.0,0.23,21323.86661070547,27478.0,1.0,0.8,140.0,1.0991584080454209,73.25876990979039,26.50914840610461,136.0,268.0,9.198337943973096
