,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
01:21:13.625,227120.0,1.0,0.8,-3.7,1.480088105820728
01:21:16.634,88471.0,1.0,0.8,-8.6,2.886383213490999
01:21:19.643,198641.0,0.3,1.6,6.3,2.7661141120384625
01:21:22.652,219380.0,1.0,1.6,1.6,1.734302861969485
01:21:25.658,67597.0,0.1,0.4,-0.2,0.6890633736146524
01:21:28.664,40274.0,0.6,1.5,8.5,2.3393681640367956
01:21:31.672,105379.0,0.1,0.3,1.4,0.4462690605773071
01:21:34.685,241136.0,0.5,1.0,-1.3,2.513456177957644
01:21:37.693,60072.0,0.9,0.6,-4.7,0.38360730790028214
01:21:40.697,14789.0,0.8,0.9,-7.1,2.270516321433301
01:21:43.701,42851.0,0.1,1.9,7.1,2.2985169986033096
01:21:46.708,97825.0,0.5,1.1,3.8,2.5018068216880955
01:21:49.719,227763.0,0.7,1.9,3.2,2.2113220235253332
01:21:52.726,176750.0,0.9,1.8,3.2,1.2061175567837896
01:21:55.737,172062.0,0.1,1.8,-0.1,2.009195031318109
01:21:58.739,44191.0,0.6,0.1,9.4,1.0734411317506543
01:22:01.743,6009.0,0.8,0.1,6.3,0.4312837908569693
01:22:04.749,58654.0,1.0,1.5,-6.6,0.7001332651283336
01:22:07.753,18779.0,0.9,1.9,-3.5,1.660429834488761
01:22:10.757,38275.0,0.5,2.0,5.5,2.422275237793886
01:22:13.767,184500.0,0.6,1.4,6.9,1.3800639514158228
01:22:16.779,198916.0,0.8,0.5,5.0,0.8209629608324275
01:22:19.791,226994.0,0.8,1.6,-7.0,2.6266313257433733
01:22:22.799,124684.0,0.7,1.8,7.7,2.6895647467831925
01:22:25.809,123865.0,0.4,0.6,-9.6,0.4945574141858492
01:22:28.813,29301.0,0.5,1.5,-9.9,0.5573285541633485
01:22:31.820,119505.0,0.6,1.2,-0.9,0.3723070957517721
01:22:34.825,34346.0,0.3,0.7,-6.6,1.7429179636697987
01:22:37.833,127222.0,0.6,1.7,7.9,2.812979866537102
01:22:40.836,21631.0,0.1,0.2,-6.9,2.639095254145425
01:22:43.846,171502.0,0.7,0.7,2.7,0.5701202065237069
01:22:46.858,254752.0,0.8,1.2,-6.1,1.7571041019338236
01:22:49.865,102780.0,0.7,0.2,4.6,0.7224424286499368
01:22:52.874,144211.0,0.7,1.9,1.9,2.646270572067018
01:22:55.898,268240.0,0.6,0.5,-1.6,1.1271408671213796
01:22:58.906,22460.0,0.9,1.0,-1.8,0.32127822335767575
01:23:01.910,61777.0,0.6,0.4,3.6,2.6799207368772455
01:23:04.919,168968.0,0.7,1.7,-3.1,0.5472116592250058
01:23:07.929,175558.0,0.2,1.2,9.9,2.310897441927146
01:23:10.942,233664.0,0.5,1.5,7.3,1.8893775205461403
01:23:13.954,242378.0,0.4,0.4,-9.0,0.6277446511207964
01:23:16.959,43545.0,1.0,1.6,7.1,1.5208784479401447
01:23:19.965,54850.0,0.5,1.9,-7.4,0.5001294831988128
01:23:22.972,116376.0,0.4,1.8,-4.7,1.8605200669332718
