,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
00:35:09.533,46042.0,0.2,1.7,-5.4,2.25253499441686,0.3,30852.90500093908,24153.0,860.0,1.453667541020805,40.60888473803007,183.44659032004589,105.60793372259224,754.0,236.21024313215133
00:35:12.546,187335.0,0.7,0.4,-7.1,1.4007930738742402,1.4,3286.6250613480465,11723.0,650.0,1.4498174878270196,41.34238625720593,133.7910422891212,137.7008072246112,639.0,123.7113961247606
00:35:15.557,151930.0,0.2,1.1,-8.6,0.5687545623812668,3.2,22692.802042320647,8828.0,170.0,1.574991876698755,6.377987549378428,76.70640090199693,148.8025473324961,240.0,146.84743978633375
00:35:18.558,22833.0,1.0,0.5,3.4,1.0506898842207382,4.6,22473.896540848757,2915.0,850.0,2.2053288151831536,14.642397612953689,112.64166281528516,129.8761075711247,986.0,113.77366277333148
00:35:21.561,31607.0,0.9,1.5,-1.5,0.651079207375947,0.1,12400.945932036337,22283.0,100.0,2.369509449487625,43.07494269365742,168.07605888210657,77.37542052887562,760.0,74.52503381501172
00:35:24.566,96490.0,0.3,1.3,-9.4,2.079042076079161,4.5,20436.831562801737,17088.0,160.0,2.6014780323880338,6.586072432385195,61.82266998992378,144.526921674273,163.0,94.968941399069
00:35:27.576,156752.0,0.2,0.3,-4.2,2.851879442227559,4.3,6751.866308471058,7703.0,460.0,2.4469639862680905,87.92291741687491,97.21736080116509,182.53127127472487,106.0,143.3802148045783
00:35:30.592,294781.0,0.7,1.2,-3.4,0.28575510222869,3.1,27644.887510597226,811.0,190.0,2.604299378582716,30.768450254210435,154.66397504971457,120.05275923783816,45.0,207.6714574133132
00:35:33.605,205112.0,0.7,2.0,-9.9,0.9046926626448236,0.1,13252.40280391294,26136.0,80.0,2.680264347157652,79.94364466793868,138.94201261553104,64.82189185392447,801.0,59.612440656323066
00:35:36.618,181238.0,0.9,1.9,8.7,2.2438824636416994,3.4,22628.56372789654,868.0,260.0,1.338702183744644,81.27906934357728,170.03714803891205,113.43204598329076,969.0,152.16202146659245
00:35:39.630,208220.0,0.1,1.8,1.5,1.25809523969782,4.9,31429.19144617205,17318.0,280.0,2.411338549898426,89.49113934994232,157.3452693118029,134.2602135506942,409.0,180.5306621070949
00:35:42.635,37212.0,0.3,1.9,-8.4,0.4466897591175125,0.3,12276.97215525301,3512.0,680.0,1.6332101352830477,2.954163471560201,127.51206938497424,52.56529091561176,930.0,21.097063637549983
00:35:45.649,244478.0,0.9,1.6,4.6,0.3894827272132414,0.1,13510.92127077559,5550.0,310.0,1.0520362719510632,38.32016720842533,74.21514424207282,168.30489891486548,432.0,196.87834039297007
00:35:48.659,143331.0,0.1,1.7,8.3,0.8567388201582333,1.3,25379.270831109447,26513.0,650.0,1.8139957316534787,97.17734764703096,104.99281058715133,85.73326381516756,102.0,74.15222681416006
00:35:51.666,125123.0,0.6,0.8,0.7,1.4501324226491583,1.2,17917.129230132276,2214.0,40.0,1.7593850848446235,94.91199635075228,104.0324161073788,130.67462747755428,418.0,23.89496901688941
00:35:54.680,276190.0,1.0,1.6,2.3,1.3268023297372598,0.7,7348.81412299516,15885.0,650.0,1.0638672289745454,48.55362593012953,175.7232137680412,185.85962083299685,9.0,170.93547349528896
00:35:57.683,61399.0,0.7,1.9,-3.7,0.2979242278340892,4.3,12424.534214626989,6894.0,960.0,2.3978940440606547,33.48635931556043,125.1945339771198,122.93393856268985,33.0,170.50647795586292
00:36:00.695,186917.0,0.9,1.8,-4.3,2.8331173205163704,0.9,26466.61688207878,24963.0,10.0,2.101106666424278,91.834848020647,125.79540781096053,82.20518671330103,845.0,253.96345485867863
00:36:03.702,114408.0,0.2,1.1,3.1,2.943307584153477,3.1,23166.57496709195,8714.0,820.0,2.1626621668706854,66.9973144593327,191.91998842398195,111.1775114478716,127.0,49.76077940373342
00:36:06.721,216304.0,0.9,1.7,-5.4,2.437180366341164,3.8,13403.568702068536,28854.0,260.0,2.095388468935943,86.37327694727679,179.08050277794842,199.7692369327179,199.0,96.31034114638138
00:36:09.736,51055.0,0.8,1.2,3.2,2.9148583234738363,4.3,21784.507036085157,6562.0,20.0,1.3057151125250466,5.877686737781194,180.9014778223481,158.6319341436365,788.0,241.42312869808583
00:36:12.743,129879.0,0.5,1.5,-5.5,1.1979001474703146,1.5,20939.790602300192,16650.0,700.0,1.5177639380767023,24.51421708151382,147.43235755971,153.86438588238508,189.0,4.9991814835611335
00:36:15.749,77372.0,0.8,1.7,-0.0,2.00039545647419,1.4,32248.913250249934,12281.0,740.0,1.6336486603702156,59.9966575161735,191.4804586220249,121.04346270653024,590.0,254.1217315171977
00:36:18.765,166753.0,1.0,1.6,-7.0,2.3040805212650324,3.9,721.2334658615146,28564.0,100.0,1.4858764072263144,51.40040388821481,84.41033953975864,84.17204648818853,529.0,188.26558693423743
00:36:21.774,205960.0,0.7,0.2,-2.2,0.5712632006753048,2.8,26431.26627536916,6160.0,490.0,1.3671801298536548,74.37800463932734,195.07047585704257,75.48657390863924,164.0,63.00024678822248
00:36:24.777,1557.0,0.3,0.2,3.9,0.9140251365425784,4.2,22306.72895028219,4627.0,860.0,2.140571307357352,74.29809215254741,139.66695790975882,126.74537015757797,246.0,137.86386618055928
00:36:27.794,294705.0,0.3,0.5,1.4,1.447733711041303,3.5,19066.33328771791,13637.0,570.0,1.790216177820646,85.9040135079149,82.45461406617818,61.66450748217519,145.0,3.887274051884977
00:36:30.808,255469.0,0.4,1.2,2.7,2.839978743857301,2.2,23024.01658018443,3181.0,480.0,1.4017257410378785,53.58683286040599,156.5874397625554,104.77460195588166,564.0,243.20845813510184
00:36:33.817,133521.0,1.0,1.5,9.1,0.971364326969703,4.6,2489.4588941402108,1.0,840.0,2.8573341618475943,32.90266001048084,78.90234089380542,157.16452862119877,55.0,209.619276126579
00:36:36.822,8519.0,0.4,1.1,-6.2,1.838783152829584,4.5,4058.53385383646,3595.0,680.0,1.7885169917065908,82.36432933991607,120.9706921669354,95.68339577325608,957.0,189.21309525950684
00:36:39.828,20387.0,0.7,1.9,8.4,2.9649866048880664,1.8,20433.11335238485,4178.0,850.0,1.3385030742378874,72.88924376454962,86.89828056409462,140.65626772002474,569.0,181.76104208701443
00:36:42.854,253980.0,0.6,1.6,2.0,0.9023010010017688,4.6,1909.2283455260492,25190.0,890.0,2.4708750774554087,74.53529676355994,92.64786898930618,101.30595873382688,332.0,242.9448730083256
00:36:45.867,198293.0,0.1,1.3,8.3,1.2263495864584302,4.4,26033.995135805697,11998.0,900.0,2.9622967366297104,58.71907052458488,98.36377577465714,55.95905777599428,865.0,189.95468545244256
00:36:48.877,113209.0,0.9,0.4,2.8,2.458042306011786,3.2,20559.125188452625,25069.0,220.0,2.37956752318484,96.80337278363729,59.4649809700614,147.4637076747007,760.0,228.22998725340264
00:36:51.888,190886.0,0.3,0.2,-1.5,1.2909875324813216,1.1,9975.30933359793,5155.0,890.0,2.4877381678201487,63.37510859233523,199.73000858192745,135.8433783818545,937.0,112.48002214244389
00:36:54.898,170677.0,0.5,1.3,-0.7,2.7533792945799536,4.5,30458.74693581433,27211.0,130.0,1.8213169236439657,56.20773728664343,61.141484568543255,127.34982965342768,655.0,204.9234260257797
00:36:57.911,257907.0,0.1,0.3,-0.4,1.5940285434808277,2.6,32616.261767773936,22424.0,750.0,1.3781943182059322,22.62818437009985,102.81519956731442,131.0600179200943,180.0,202.52016466813507
00:37:00.926,232970.0,0.2,1.1,1.8,2.3951401311596228,4.0,20554.71749446372,27246.0,770.0,2.9657939930506063,58.13758344675814,54.531509370256046,78.06363151497047,336.0,43.66584318530096
00:37:03.938,210484.0,0.7,0.1,5.1,0.9458681434998528,4.6,9621.768799646012,30718.0,880.0,2.9200822603045857,75.40861630670885,86.17567507494067,96.92797993661344,623.0,83.82771669974231
00:37:06.954,206647.0,0.3,1.7,9.0,2.149727376392095,0.5,15236.282991628625,2296.0,90.0,2.0056674590667063,27.452669224371327,139.49179312831848,178.77882339045286,400.0,4.663839200848056
00:37:09.971,29688.0,0.7,0.4,-5.3,2.5779941384658165,3.7,12432.927453209177,16790.0,280.0,1.8432068892997489,23.295924468928245,55.10456589830378,196.5647698478355,776.0,33.23620558093647
00:37:12.986,266999.0,0.8,0.7,-5.2,1.7620956818866205,4.1,15402.835067705326,22077.0,80.0,2.129862292127528,66.40149838880605,97.67804449714848,150.6901356723546,316.0,175.67059334479814
00:37:15.996,173440.0,0.1,0.1,8.9,0.3593373978268483,2.3,16053.550595153034,86.0,80.0,2.568607138083255,47.22537198879184,110.64422276042274,127.77487850527024,473.0,158.70110412215607
00:37:19.007,185793.0,0.6,0.5,-8.5,2.3608964590507946,3.8,29037.10281912309,3333.0,520.0,1.8313073115240213,47.18840715987098,161.44955605805944,97.6269829188652,157.0,54.65459266998656
00:37:22.011,29484.0,0.8,1.9,-0.7,1.5330602850416095,3.5,5036.932683600825,23587.0,650.0,1.987089017464272,97.85032274743742,139.52862437368685,86.73439239047492,319.0,40.02422058055862
00:37:25.024,252178.0,0.5,0.3,-6.5,0.3155085825313052,4.9,23432.776342684687,8776.0,900.0,1.1981744958453204,76.81114437782817,147.8941288593641,58.17059746656103,99.0,145.2639706443461
00:37:28.027,46265.0,0.3,0.6,-6.2,0.3300818551910311,0.7,25674.75839377075,10945.0,310.0,1.1832946161236335,62.49186355309655,141.923620532092,195.68726487064555,500.0,152.60528706314815
00:37:31.043,287951.0,0.6,2.0,-6.8,1.8946381970914443,1.8,17870.666819238577,4193.0,300.0,1.8568389188561567,71.53506404889724,55.967025586868345,60.18980859712963,473.0,37.16128781760621
00:37:34.057,280838.0,0.9,1.4,8.4,1.931321126768312,0.1,25039.11430769002,30201.0,940.0,2.0498782207723423,20.90225665165904,164.51447341426666,91.03230483958184,16.0,106.46917281001632
00:37:37.070,244797.0,0.9,1.4,-8.6,2.817875690110957,3.0,22535.24892740965,14443.0,130.0,1.217218352452531,3.8461911611604926,172.16173276282765,59.71109687401752,377.0,92.89762778642702
00:37:40.078,94988.0,0.2,1.5,4.5,1.5820808333125465,1.4,18729.23160288844,9081.0,250.0,1.8459188256905643,76.50846370624433,195.03379962851335,124.08975093671512,458.0,122.52433792576012
00:37:43.091,297814.0,0.9,1.4,-7.5,1.2161815610400182,4.6,17941.48121576726,11543.0,90.0,2.2871608454598507,35.60000215301301,189.069225348579,62.389389920980015,191.0,124.64541184160632
00:37:46.100,173569.0,1.0,0.8,0.6,1.261342157916585,1.6,11951.26762475132,3830.0,560.0,2.723872516443985,92.48415940074948,190.32532562463413,171.6095204041879,117.0,238.46094814034976
00:37:49.108,86319.0,0.1,1.1,8.8,1.0679241884490374,4.5,22732.28348547284,17517.0,110.0,2.2943809018755834,74.88522996148625,66.84893288660334,73.04389189942437,236.0,185.21757408882192
00:37:52.113,93312.0,0.7,0.1,-0.8,0.5474342212009281,0.4,7610.840666478415,21104.0,480.0,2.843974992307805,37.5557085971757,86.83972497842775,124.97778966643268,40.0,11.23007020484116
00:37:55.126,232039.0,1.0,1.9,6.9,0.961914177397036,3.0,25978.41221588887,14169.0,130.0,2.883991429693173,54.11354373316482,109.3115440665362,55.15565136990425,521.0,205.98291771266392
00:37:58.148,297973.0,0.8,1.5,-5.3,1.916063539665532,3.5,677.0117413257187,15000.0,240.0,2.4248753420808784,80.28631532790594,197.672335465794,61.74049650345218,226.0,47.49153962731747
