,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
13:55:30.517,150.0,9860.0,4.173901027475255,17.087297655965937,7.219318492535264,4.0,802.7721679761927,710.8958409861962,9031.902677389813,5286.305666380744,11364.894767558955,26279.867018111323,27326.73044268732,29101.03623511766,15315.889008670774,7840.833619866182,29107.620927700278,48.987531158086455,27.1,0.29448564938871874,3.8529495430935,42.0,42.0,139.0,35684.370389944306
13:55:33.524,180.0,2670.0,5.651475951811792,17.095067830331857,1.249592587358081,85.0,794.271408537277,23836.634519124058,324.6516652681281,1015.9850518881894,6376.973332516096,25603.397495651057,27353.45723967233,29655.152577084853,27720.2431808888,18538.761440184433,23721.904763599392,39.67919723223274,80.1,2.508987541846023,2.839842928731327,24.0,-21.0,9571.0,30034.940815377282
13:55:36.531,170.0,7400.0,0.8823504270637539,15.297212406641114,7.192096225904536,17.0,689.2178941962458,1872.0265637192713,8935.540864813065,317.964266958014,10495.042262060468,781.6846301495996,31073.493549292314,461.9028763983154,32178.782058994693,4865.212914187195,8777.143022051434,43.69067125249034,25.1,0.22634527103535074,2.580423428296021,13.0,-20.0,4829.0,10840.017099209104
13:55:39.537,180.0,9250.0,5.260317148119757,11.708658199793199,5.461770127296537,96.0,599.0935587117164,28273.36340223086,18809.3819061077,8275.19719998642,20128.702992396353,28464.33050526451,6596.585065085532,26449.207118092323,6497.196159006766,31948.01077175998,9247.585735188648,75.70777814613068,38.1,9.993764116448297,1.8594017069289044,61.0,60.0,3152.0,43595.92625407089
13:55:42.547,180.0,8380.0,7.27057976035989,19.52167319926469,5.416315594998574,-52.0,765.0436374000831,12902.816796105351,19176.351942104753,30976.11101407343,4177.978084937046,23448.52993662206,29492.161510967097,30423.818988076895,30263.38045298794,30315.433720887628,4156.356391402003,7.414500540854372,95.1,5.358783273166206,1.1550448200294428,9.0,63.0,2774.0,154.5010307109781
13:55:45.555,150.0,5440.0,0.14729637820838026,8.269303318273076,9.677670178057602,31.0,317.186000299017,2258.4953283885693,2204.5387997657594,4875.605989869572,15180.328809257297,4279.907161070022,3600.5487319524914,21427.449329709034,14066.420561474552,25135.37591411631,21418.056721014545,26.72342346915021,15.1,1.017998560686158,4.525240462770305,79.0,-44.0,3311.0,5427.973760470344
13:55:48.563,200.0,620.0,9.067820919730899,2.8294406915532155,1.3925247722200735,-71.0,865.6496121995089,27408.896773335207,13857.343762541926,12204.376206435096,17540.78008925617,30570.90089144808,2561.079784520376,31554.46072224871,9153.897293466975,22827.440022669583,22839.874987030475,97.31130673855466,7.1,9.882945671301936,2.2886709649193837,11.0,3.0,710.0,23134.96981688844
13:55:51.578,190.0,5070.0,5.218347295018141,7.653543008720445,3.739389751116383,-12.0,370.4998656851546,17644.35422874261,8438.773705688842,32.278450376381116,32627.186302712253,29375.612466804112,15684.524514306215,11070.883158766914,5460.372249579331,8190.837169581148,20051.022281310383,76.86695815027653,29.1,5.255707296988195,4.990994398211203,14.0,80.0,768.0,17934.68926587466
13:55:54.587,100.0,5510.0,2.5091651256812932,4.730855566852396,7.158630031426757,-32.0,933.5339448899734,31024.301108874082,29861.36867730136,6560.315583531219,27942.65152976954,14310.489256477973,31424.202572237413,13694.063086329157,11947.76788024272,2896.2694432289964,3608.359903968872,42.29253664237254,16.1,6.099980598635659,4.042565635582026,94.0,14.0,801.0,24140.564545531306
13:55:57.595,40.0,7120.0,0.3520101335554715,18.616229219823495,9.472406878946197,-43.0,988.1893968983685,21592.108335184337,6221.6297318932675,1228.4507264705,22361.01187274677,13521.373782722592,1935.384827075853,28626.95341969246,19942.29531184744,29841.323302635796,30372.446097492226,60.71615922402422,79.1,3.4416248453214253,1.0397907631060987,11.0,-59.0,3653.0,22430.912966000065
