,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
13:47:28.277,27465.69379699093,98276.24550210938,167.05257336296057,170.0,0.17745030848871635,910.0,0.7392692030253196,0.04048748345573472,30.0,74.0,53.0,1400.0,53.0,6.336656722151012,66.0,59.0,6.0,0.57,5.0813191180961255,10.0,0.2,0.0,2.898652516649376,-103.0,54.0
13:47:31.284,12181.469334996824,88521.12526198194,465.98619371831523,-164.0,-0.21057297422677446,390.0,-0.07163512215427037,0.13557579888206162,144.0,24.0,23.0,2200.0,221.0,85.7404056635323,64.0,20.0,9.0,0.44,7.336761082911854,7.0,0.1,0.01,12.104901786079827,111.0,29.0
13:47:34.289,1402.1218796623075,72811.99305263726,923.0092493075933,4.0,-0.35929883088854964,920.0,0.47230272434620146,-0.49519489321102417,49.0,74.0,8.0,600.0,78.0,4.697465290160963,87.0,42.0,6.0,0.2,6.971934908951814,2.0,0.15,0.02,8.553815637851644,-23.0,27.0
13:47:37.293,28130.678948869892,25132.41785317778,929.0473443910554,-101.0,-0.06023512018379057,560.0,0.13907838605948752,0.14597230589397336,-62.0,78.0,49.0,700.0,90.0,53.68110107130298,75.0,2.0,6.0,0.33,6.918618983722916,3.0,0.18,0.02,18.06492854394486,137.0,109.0
13:47:40.301,19816.136243971832,3409.7205410447473,589.649528467505,-132.0,0.6592166118507901,990.0,-0.7184398035510078,-0.3713962370132313,169.0,17.0,34.0,3200.0,95.0,31.640279924503645,62.0,17.0,7.0,0.57,9.675484450622733,4.0,0.07,0.0,28.259461326300404,-12.0,-126.0
13:47:43.305,10368.409162355909,99158.62272423429,862.0870222130297,-102.0,0.6048037980631717,330.0,0.2941984686871537,0.21411661840931218,109.0,42.0,18.0,3700.0,173.0,2.594826216363122,75.0,64.0,5.0,0.42,9.460379616745564,5.0,0.06,0.0,26.858514141702642,8.0,-41.0
13:47:46.310,1677.815343130097,73047.32200390767,847.211630973781,-124.0,-0.27305415184363685,460.0,0.20149091342093328,0.09602273409226803,10.0,50.0,98.0,2300.0,103.0,68.53497188361135,2.0,18.0,5.0,0.55,3.6998763296595802,4.0,0.08,0.01,6.614799653934187,65.0,-12.0
13:47:49.315,3348.9111649641486,85692.0693046675,851.95736526628,30.0,-0.06438535877111268,590.0,-0.8438389845593165,0.5723024886884027,134.0,27.0,59.0,1500.0,219.0,85.3782994884324,56.0,34.0,2.0,0.34,6.8734673441033,6.0,0.16,0.02,9.47135342954812,103.0,-105.0
13:47:52.321,188.74916938505135,69086.29398939035,214.2971685899881,154.0,0.03423488563230426,410.0,0.3717876785409706,0.6112852210254816,-68.0,76.0,84.0,700.0,247.0,48.6757342824532,53.0,73.0,9.0,0.23,7.644013830535378,2.0,0.16,0.0,26.011342128368632,-19.0,-141.0
13:47:55.324,30656.834060252448,3796.363651632062,381.7433673154673,143.0,0.1679331949439875,780.0,-0.5686267916196693,-0.09182292424839122,-8.0,92.0,22.0,2700.0,40.0,14.557195638015541,100.0,53.0,2.0,0.4,5.353995124952654,5.0,0.03,0.0,16.22756977427032,158.0,-175.0
