,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
14:59:42.492,160.0,1940.0,4.568939360999467,10.547258086159763,4.9330956548419245,16.0,525.7063873868524,5027.026409045883,6538.717495471748,20876.860994713148,14254.17089684599,6864.221918939458,15375.362395542303,30134.519083380263,7357.619817416535,12880.67891945919,22344.241332374506,67.91433931074178,69.1,8.78836731549862,1.3013850012049382,80.0,-95.0,8072.0,9614.018953009034
14:59:45.503,140.0,1320.0,0.8885299471993813,18.549256793624693,6.054402665798646,7.0,566.3914451589364,14047.815598470313,18725.016972821308,3551.3713442831054,11364.338230148818,22351.385260139425,7882.767297040755,10453.075189185334,26077.059540564806,4531.835744350683,25110.326868560696,48.637597890471206,55.1,3.3279641128887265,1.7476329988490176,83.0,22.0,3384.0,5184.6884441531965
14:59:48.509,170.0,3860.0,7.288150051347727,16.704367851371803,5.219434318672802,59.0,124.89989458097051,20462.361554917068,19157.933859793302,19569.56632574657,12961.240819047382,2594.2592605829377,11774.668406530824,17602.19953682684,1731.0688567719458,10042.848356691944,1954.819102220105,63.494525721363594,32.1,4.111567113049655,4.356013947349984,95.0,-56.0,3192.0,6917.06868703594
14:59:51.516,70.0,8080.0,0.8275810495116165,7.744680526326608,4.195323355093929,68.0,742.7587513061019,18068.69084928402,26402.380208059472,2727.8069442878177,4850.219302260707,17030.00896186958,12879.293360128424,28729.453474790997,29507.77797081964,18987.610574304526,11171.242606994429,82.92786840132189,93.1,5.32982976580267,3.648568003028458,19.0,-68.0,3227.0,49350.25684731783
14:59:54.528,180.0,6410.0,2.5232881052202663,13.13487270237318,7.730234061826359,-89.0,989.2860981251107,4105.550755338188,31638.444130896605,9052.051360935935,17971.05910509739,26703.734145811814,4852.2308838808,17874.56546202682,17760.680112160193,3631.922577201567,28107.47786378214,64.6646523663457,56.1,9.666251575715505,1.9796078504981507,85.0,30.0,9263.0,6901.600994444346
14:59:57.533,120.0,7560.0,6.100095192022908,5.185017626650339,9.145382286313712,-56.0,331.31355709476287,17990.767191658862,6214.465756499865,5815.460878471494,15373.696872051165,15791.97382865615,31973.664460351334,18525.485220363196,3225.9968087449115,12828.839500372886,18131.25646293907,32.08886536533888,75.1,0.32430468677229857,4.959018962129956,86.0,-14.0,4530.0,37594.686944784924
15:00:00.542,200.0,7990.0,5.530888980064104,0.05256123559602477,3.929496885416655,-18.0,269.04899123505135,27383.2683266773,25890.253115956068,19248.690624649746,7453.271967249477,10704.691726964877,2114.147954412587,30871.372711301214,7551.581071875433,13437.913248432964,4111.959211539389,36.93534153290161,26.1,9.791635099590161,0.5831364583171594,75.0,68.0,3777.0,33038.043917846655
15:00:03.550,180.0,330.0,8.76080545325291,2.7630223324817083,4.300288133796386,1.0,183.09064972930435,22402.02723399248,6532.780052884382,31307.905408788843,26349.578215063768,15278.171233237868,14851.158305891111,25804.85646440562,7444.168538497474,21978.35213018778,7849.611622704386,95.49214237983398,88.1,5.368307248949063,3.8458333051891658,71.0,98.0,7666.0,26323.32981267045
15:00:06.557,120.0,9600.0,7.763768479162032,7.142952037734225,6.180488557424023,-11.0,776.234051062014,10033.60492876691,24176.634977913705,29364.771598011914,25673.789050289415,23985.708868137808,11177.891077923545,14683.75079345814,31891.05958316516,32717.2717322183,8887.38140758948,96.70424400319604,72.1,7.487448894517232,2.5093738330907507,37.0,-92.0,842.0,11013.936039074435
15:00:09.564,80.0,4440.0,3.968849188773209,10.893613883270696,6.7776728116596034,-83.0,865.2848985406748,23441.529948337084,28637.0490385589,28120.641532002654,9420.273000486306,23244.757220919386,5637.858902007479,6456.820755665238,25076.99789442914,5834.913145326538,30017.653781650148,84.79313401745421,92.1,2.170976617953548,1.066545511004084,83.0,87.0,4558.0,21394.981598389713
15:00:12.575,200.0,3630.0,7.301341253378516,2.009191622300821,4.763251275038602,74.0,136.3759213618161,18.994234177380545,32305.061189296655,22114.22538393293,1625.7948573549731,27568.58262449231,14417.206809193678,22580.566875541546,4824.116426810305,17839.256862645616,12000.09124066373,41.49141882727865,9.1,6.617685101710022,3.5563131263525745,54.0,-5.0,4007.0,44059.60728090197
15:00:15.582,130.0,8040.0,9.664839245383092,10.9390231275219,3.50287943548536,-67.0,826.6286353954209,19011.91053950855,20403.925108900505,13527.828672344252,4857.504979552378,13255.490189050706,15004.335285722942,24572.685385640343,2735.1660612506143,26843.003216410954,1817.9326483748462,60.91623538700903,42.1,0.33140733179229687,0.33961666910624744,80.0,57.0,321.0,1715.1509047577724
15:00:18.591,190.0,4920.0,3.0313667300776572,18.6532109833697,9.914949001724665,0.0,745.6864483702259,26881.815828381794,26664.71052964232,27870.853292284864,32281.471592029022,22270.366476241907,14699.070029324308,1974.514016167744,22387.99551748595,4173.534300412648,18468.305047421865,28.993032510235963,87.1,4.765108688747262,0.6910488919606278,71.0,-98.0,1145.0,15992.449338945633
15:00:21.598,110.0,2130.0,4.229847236744849,7.185553709479631,8.755916925569572,-38.0,869.0672865282179,23549.206761194102,12595.992897138824,4188.856948223668,11160.150641540093,20834.095097913152,21093.594302206904,16028.406051302323,23571.64878296118,8284.270511466844,8504.781061093568,8.98899804582816,47.1,2.233593196826934,4.045595137149202,60.0,-21.0,8117.0,28473.093382850686
15:00:24.607,40.0,1170.0,5.205136690494106,13.619918917662039,7.943146815445061,81.0,305.3379061811279,12018.522130385178,8415.63847423404,14361.041264456482,11070.990194171942,29945.826131306847,5622.226874275179,20212.564755047624,2377.09969590692,32475.37006084715,27792.036413287464,98.75870844601269,56.1,7.473393506926881,0.17919195069240113,95.0,51.0,6866.0,2018.5482546700305
15:00:27.614,40.0,7050.0,4.698093673210362,3.320355546963092,8.542661027096766,8.0,652.9263208784693,26295.387051612888,14093.696622001435,20430.94827415647,24158.153324530173,27656.567193978284,9232.108365906519,29553.814597517034,9035.403163559222,11798.125804165182,25597.44175743521,65.52138850917552,23.1,7.953335405377233,4.072327317391624,44.0,-58.0,4501.0,979.2771945260303
15:00:30.622,130.0,9850.0,1.0607760979332437,4.055998182097911,3.3501719690518925,-82.0,170.5869646518039,21565.970024707443,13527.650946902353,12.050550896708257,13898.746433351493,2290.5988281574723,31110.31826561529,23417.45168051342,29208.181738626434,29307.79959649643,16618.011672680972,74.84829113095932,82.1,7.433644556002391,4.118145936879572,83.0,58.0,507.0,18641.695699306783
15:00:33.630,170.0,1240.0,2.3696133941365383,1.3299883325556716,7.881199211925384,7.0,690.3483524375142,15634.536695931934,5754.943066146037,15865.246020038341,26274.37754188083,27087.3199766876,19484.843714910137,25300.02166662714,19880.12992307898,8619.062674365723,13401.519906244923,66.81083148052127,69.1,8.096475214932951,0.8793113320587931,40.0,-43.0,8830.0,10582.82159782712
15:00:36.643,200.0,6760.0,2.323339956679092,4.009361164694307,4.700742932695052,-70.0,473.9272941141993,839.9653567687229,13135.722737824322,7885.657489627168,9795.700055260051,26774.625592994886,23844.119228259544,3338.359571750528,7179.60117032636,25938.19675090485,10169.360747046665,8.14170741336717,26.1,6.819173364793148,3.0549928092802197,73.0,86.0,8964.0,44363.76974672678
