,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
03:29:19.779,102608.0,0.3,0.6,-8.4,0.5468844816183558
03:29:22.793,248912.0,0.2,1.1,-8.1,1.649217533174383
03:29:25.805,26622.0,0.4,0.8,9.2,1.2909207750103826
03:29:28.814,153393.0,0.2,1.1,2.1,2.543917904031064
03:29:31.823,129170.0,0.1,2.0,4.3,1.989117170608306
03:29:34.831,56464.0,0.3,0.3,-5.9,2.993775980540166
03:29:37.834,63708.0,0.1,1.0,1.2,2.4056578462704605
03:29:40.843,151718.0,0.1,0.7,-4.1,0.27670912213842036
03:29:43.846,51802.0,1.0,1.5,-6.3,0.324427163725145
03:29:46.853,95176.0,0.2,1.8,7.9,0.5353096095553289
03:29:49.857,76128.0,0.3,0.7,-9.6,2.4563483493637097
03:29:52.868,264294.0,0.7,1.4,-5.5,1.6240982800356152
03:29:55.874,82902.0,0.5,2.0,0.6,1.9047750882564614
03:29:58.878,45211.0,0.6,1.9,-5.7,0.5687075475405272
03:30:01.887,166809.0,0.1,0.3,-6.1,1.7849352239795193
03:30:04.900,245767.0,0.5,0.3,-6.6,0.458338395393448
03:30:07.911,217895.0,1.0,0.6,-0.2,0.40696398544098566
03:30:10.923,126448.0,0.8,0.4,-4.6,0.5817437551377426
03:30:13.939,265769.0,0.9,1.4,8.1,1.5760147077289286
03:30:16.952,261702.0,0.7,1.5,3.8,2.252218310088917
03:30:19.961,129870.0,0.3,0.9,-9.4,0.6901774114830407
03:30:22.968,153109.0,0.5,0.6,-4.8,1.6576282886323415
03:30:25.979,199261.0,0.1,0.8,7.6,0.9403691880991306
03:30:28.986,156408.0,1.0,0.4,0.8,1.074160702060659
03:30:31.996,208404.0,1.0,0.4,8.7,1.6240145930506054
03:30:35.005,154217.0,0.7,1.0,-7.8,2.323080904694181
03:30:38.008,24912.0,0.3,1.1,-9.6,2.282502158041466
03:30:41.013,28197.0,0.8,2.0,7.9,2.15311110402574
03:30:44.025,236196.0,0.7,0.6,6.0,1.1373224090174683
03:30:47.036,195516.0,0.2,1.2,-2.0,2.6622274738417513
03:30:50.052,95379.0,0.7,0.1,-1.5,0.7653157515084326
03:30:53.055,35532.0,0.2,1.4,-5.2,2.9100096973434955
03:30:56.068,260327.0,0.3,0.8,0.5,1.15010194879156
03:30:59.075,135824.0,0.5,0.2,7.1,0.920537219447197
03:31:02.079,30545.0,0.5,1.7,9.4,2.6294360626970823
03:31:05.085,86246.0,0.4,0.7,-9.2,2.862681830508385
03:31:08.096,230170.0,0.9,2.0,7.0,2.230103826393486
03:31:11.107,264945.0,0.3,1.8,-8.6,2.240361497681892
03:31:14.118,187727.0,0.6,1.9,-6.2,0.6338222757404748
03:31:17.122,54639.0,0.1,1.1,3.8,1.7438922012688625
03:31:20.132,242917.0,0.8,0.5,8.3,1.006095578212337
03:31:23.160,253598.0,0.5,1.4,2.4,2.5578527448167723
03:31:26.164,28756.0,0.1,1.2,3.7,2.006071089332964
03:31:29.173,189655.0,0.3,0.5,8.6,1.6224308599303343
03:31:32.177,33667.0,0.2,1.8,-2.2,2.67526701963491
03:31:35.181,8590.0,0.8,1.0,8.3,0.37572847857974045
03:31:38.193,237208.0,0.9,0.8,8.8,1.0238561956766492
03:31:41.206,199097.0,0.4,1.4,7.5,2.915058672045323
03:31:44.219,264866.0,0.6,0.3,8.9,0.6730968363069822
03:31:47.224,41009.0,0.2,1.5,5.6,2.5045522253694297
03:31:50.233,144384.0,0.8,0.5,-4.0,2.941567551943854
03:31:53.242,96359.0,0.8,1.5,-7.6,1.562744891848454
03:31:56.255,206678.0,0.2,1.7,7.0,2.3673456389406664
03:31:59.272,63964.0,0.4,0.2,-5.2,1.726372722636472
03:32:02.281,243003.0,0.6,1.2,9.0,0.6989648385316989
03:32:05.291,201423.0,0.4,0.1,2.8,2.55332369564531
03:32:08.299,121301.0,0.1,1.9,-5.3,0.8056348113229763
03:32:11.310,202175.0,0.5,1.6,1.8,0.9955689695338353
03:32:14.316,126939.0,0.8,0.5,4.3,1.97489947512157
03:32:17.329,248338.0,0.4,0.6,0.7,0.46167604308226307
03:32:20.332,26535.0,0.9,1.7,-4.1,2.5371970777733335
03:32:23.347,241385.0,0.5,0.6,-5.3,1.0024024799815294
03:32:26.351,21786.0,0.3,1.4,2.4,2.681249724522537
03:32:29.363,181528.0,0.9,1.6,-3.4,0.8267859985748143
03:32:32.390,235197.0,0.1,1.4,6.3,0.7360841286696402
03:32:35.404,252073.0,0.9,1.4,1.6,1.6261151132556735
03:32:38.412,176869.0,1.0,1.3,-8.4,0.29598834955411113
03:32:41.418,69571.0,0.3,0.7,-9.9,1.7872717627281123
03:32:44.425,112230.0,0.5,0.5,5.4,1.7781887451486278
03:32:47.435,164130.0,0.5,0.3,3.6,2.758412360950256
03:32:50.446,187263.0,1.0,0.3,-7.6,1.2259597027506635
03:32:53.458,275156.0,0.1,0.4,-2.8,1.987975732597869
03:32:56.470,224870.0,0.4,1.1,5.0,2.2038235729800415
03:32:59.474,12646.0,0.1,2.0,-1.8,2.949262575163081
03:33:02.487,267071.0,1.0,0.8,7.2,2.333197277372409
03:33:05.489,29685.0,0.4,0.6,-0.8,1.7716790705023595
03:33:08.491,30243.0,0.4,1.0,-0.6,1.0896714478936902
03:33:11.496,51496.0,0.7,0.3,-5.0,0.6304070284738273
03:33:14.509,175037.0,1.0,0.3,-7.2,2.5338429817441463
03:33:17.514,42683.0,0.6,0.8,5.8,1.7806293222571903
03:33:20.523,133088.0,0.1,0.5,-0.8,1.9473993522616302
03:33:23.530,151619.0,0.9,1.5,-1.2,2.9776290988751155
03:33:26.532,5777.0,0.2,1.1,5.1,1.8942676670353586
03:33:29.542,164639.0,0.9,0.2,-6.8,0.5678863452965726
03:33:32.551,157941.0,0.8,1.1,-6.4,2.3653983281134847
03:33:35.560,187526.0,0.7,0.9,7.3,1.7226637445887767
03:33:38.570,192588.0,0.4,2.0,3.9,0.5397845709495089
03:33:41.583,290739.0,0.8,1.8,4.9,1.9011146429372348
