,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
16:36:38.431,26007.0,0.14364168984406867,1746.5637826426953,0.2,2.0,330.0,2.5570149215337525,41.44635941295486,550.0,190.9269962192172,149.08570484771315,29.37568972094191,97.95890842816966,253.4164679882503,186.7358671154952,97.47092204583201,248.88318773400485,132.21073846970344,106.45082836213093,418.0,5.2,5.6,661.0,4.0,5.0
16:36:41.439,26353.0,3.478443393302139,30055.780326252185,0.6,0.8,310.0,1.4764900462778099,17.579301120842572,800.0,216.78669050927863,57.69822605681568,32.10388138564825,61.86422362897343,140.6645769645493,75.2028209000309,74.95550045699481,147.40010338914166,54.22408934200858,44.96935634110149,49.0,4.6,6.6,39.0,2.5,4.5
16:36:44.444,13697.0,1.9283979681387398,18542.94163420623,0.8,0.4,80.0,1.9136690734254382,27.081595523164633,1200.0,14.418330968733098,50.22810115502363,241.61355342544996,81.74916666271356,215.29421736929993,19.000353369954208,59.84523705659816,209.02285073189384,7.698297654485879,36.90032481270911,216.0,9.9,1.9,588.0,6.0,3.0
16:36:51.030,4133.0,1.6565676699496925,29322.97852712268,0.1,1.2,550.0,1.0955048908655864,61.75021473483056,500.0,214.73051617220915,149.88331441468262,254.24479282732253,57.77735551682261,156.74997180326335,177.2121260263402,78.83511841273256,170.23301170621397,56.56966221472472,246.699971110981,534.0,0.8,9.7,255.0,5.5,2.5
16:36:54.036,2082.0,3.016592351206766,6647.829168863104,0.8,0.4,340.0,2.978820675393518,43.27792477727055,1350.0,110.59769308329578,149.22474060391338,27.948331607156604,200.2841986804139,109.76210496487018,146.88081202909834,69.62412789256351,246.73649535369609,234.51242682378083,82.59798896389161,536.0,8.5,8.8,664.0,6.0,5.0
16:36:57.044,28463.0,2.5189426877065952,15187.004659024258,0.2,1.5,520.0,1.0289858674417451,22.229372953305678,1000.0,205.6777979212784,79.13722710267376,7.635594182728218,160.3188241046133,109.06176180884333,171.8751929375144,148.1588181694838,139.58519001144285,47.97875043155079,171.14535718932444,698.0,5.0,5.3,468.0,3.0,4.5
16:37:00.054,2465.0,1.7143802926223013,30554.620760793932,0.1,1.3,480.0,2.3431175514218214,59.112387935470764,1150.0,125.95398729515128,190.8017661319279,223.05872762077294,151.8893745842517,57.36279403404929,224.8371493072711,151.20788112779542,135.76852035455778,190.70546692116747,55.06856981159575,170.0,8.6,4.2,439.0,5.0,4.0
16:37:03.060,4692.0,2.590696966575717,422.7208196644808,0.3,1.3,820.0,2.38018332471896,61.55719839506054,1100.0,98.17335395112063,141.34437346877687,28.532954914108256,208.2966400259508,176.7022072010461,158.19310367890515,243.36756587223277,217.10154428595945,120.55851096756518,82.3845844938175,778.0,2.3,6.3,47.0,4.5,5.0
16:37:06.074,26426.0,1.328442266480868,1767.9575619995624,0.8,0.9,610.0,2.806322175288968,39.19295114996597,2000.0,92.58234445784613,184.5499243376597,2.0116933980611806,204.25223081158344,247.6644677301315,174.88774677230722,33.094923511066845,164.94986126548088,21.339955286467205,223.42912273433743,347.0,6.8,6.2,874.0,5.5,3.0
16:37:09.083,26559.0,0.8725711192607535,17615.592188673192,0.5,0.9,200.0,2.3279926380230345,77.08723899775542,300.0,19.864905058669546,83.58124726494171,198.74948057528053,170.72009428343827,21.415802834990387,97.05354858719222,99.65966999780694,54.72810966876932,150.20456974191202,14.102336111579627,728.0,0.7,9.5,117.0,4.5,2.5
