,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
14:39:53.137,5.0,5.0,0.0,-32.0,0.84,38.0,1.0,90.0,8.3,67.0,61.0,3.0,6.0,0.39,0.0,4212.0,0.7,2.0,130.0,1.0,0.1,0.0,278.0,1000.0,0.5
14:39:58.892,5.0,5.0,0.0,-99.0,0.65,64.0,1.0,50.0,8.4,58.0,66.0,3.0,5.5,0.37,0.0,30334.0,1.1,0.3,740.0,1.0,0.1,0.0,950.0,823.0,0.5
14:40:03.798,5.0,5.0,0.0,77.0,0.69,79.0,1.0,89.0,5.6,40.0,10.0,6.0,3.0,0.4,0.0,12803.0,0.7,0.4,820.0,1.0,0.1,0.0,857.0,820.0,0.5
14:40:09.362,5.0,5.0,0.0,36.0,0.8,21.0,1.0,-13.0,6.9,29.0,70.0,5.0,3.0,0.37,0.0,24375.0,0.3,1.9,630.0,1.0,0.1,0.0,348.0,847.0,0.5
14:40:15.153,5.0,5.0,0.0,66.0,0.8,84.0,1.0,-24.0,8.4,58.0,20.0,5.5,2.5,0.17,0.0,30173.0,0.2,0.4,1000.0,1.0,0.1,0.0,718.0,612.0,0.5
14:40:20.933,5.0,5.0,0.0,17.0,0.98,-58.0,1.0,-23.0,10.0,37.0,62.0,4.5,4.5,0.31,0.0,30212.0,0.9,1.7,440.0,1.0,0.1,0.0,420.0,659.0,0.5
14:40:25.829,5.0,5.0,0.0,68.0,0.59,66.0,1.0,37.0,6.2,44.0,41.0,5.0,6.0,0.37,0.0,27789.0,0.7,1.3,410.0,1.0,0.1,0.0,783.0,276.0,0.5
14:40:31.572,5.0,5.0,0.0,-79.0,0.32,-45.0,1.0,97.0,4.7,46.0,57.0,6.0,6.0,0.17,0.0,31233.0,0.9,1.2,610.0,1.0,0.1,0.0,654.0,982.0,0.5
14:40:36.519,5.0,5.0,0.0,-12.0,0.35,72.0,1.0,15.0,5.9,56.0,63.0,5.5,6.0,0.29,0.0,24435.0,0.4,1.9,510.0,1.0,0.1,0.0,903.0,778.0,0.5
14:40:41.595,5.0,5.0,0.0,-62.0,0.38,-33.0,1.0,72.0,2.6,66.0,45.0,3.0,6.0,0.17,0.0,28879.0,1.1,1.9,650.0,1.0,0.1,0.0,163.0,792.0,0.5
14:40:46.415,5.0,5.0,0.0,83.0,0.24,-76.0,1.0,42.0,6.5,57.0,68.0,5.5,6.0,0.27,0.0,30633.0,0.5,2.0,670.0,1.0,0.1,0.0,641.0,186.0,0.5
14:40:51.406,5.0,5.0,0.0,96.0,0.86,-6.0,1.0,-29.0,1.9,67.0,40.0,5.5,4.5,0.27,0.0,21201.0,0.7,1.3,630.0,1.0,0.1,0.0,784.0,819.0,0.5
14:40:57.212,5.0,5.0,0.0,81.0,0.69,100.0,1.0,-1.0,7.7,10.0,55.0,6.0,4.5,0.29,0.0,24410.0,0.7,1.9,240.0,1.0,0.1,0.0,687.0,973.0,0.5
14:41:03.338,5.0,5.0,0.0,75.0,0.9,20.0,1.0,-20.0,5.1,51.0,67.0,3.5,5.0,0.27,0.0,27257.0,0.2,1.2,960.0,1.0,0.1,0.0,806.0,160.0,0.5
14:41:09.229,5.0,5.0,0.0,79.0,0.7,75.0,1.0,2.0,9.9,66.0,61.0,3.5,5.0,0.29,0.0,23288.0,0.7,0.7,350.0,1.0,0.1,0.0,736.0,874.0,0.5
14:41:15.168,5.0,5.0,0.0,24.0,0.44,64.0,1.0,70.0,8.2,52.0,63.0,4.5,5.5,0.33,0.0,18900.0,0.9,1.1,680.0,1.0,0.1,0.0,539.0,857.0,0.5
14:41:20.742,5.0,5.0,0.0,0.0,0.92,21.0,1.0,61.0,9.9,67.0,66.0,6.0,2.5,0.16,0.0,26977.0,0.5,0.9,990.0,1.0,0.1,0.0,225.0,912.0,0.5
14:41:25.766,5.0,5.0,0.0,26.0,0.91,77.0,1.0,76.0,5.8,10.0,57.0,4.0,4.0,0.39,0.0,28085.0,0.7,1.2,630.0,1.0,0.1,0.0,137.0,899.0,0.5
14:41:31.868,5.0,5.0,0.0,70.0,0.78,-84.0,1.0,40.0,7.6,40.0,26.0,6.0,4.5,0.31,0.0,26497.0,0.7,1.9,740.0,1.0,0.1,0.0,297.0,685.0,0.5
14:41:37.659,5.0,5.0,0.0,38.0,0.11,62.0,1.0,73.0,6.2,39.0,51.0,6.0,5.5,0.39,0.0,23340.0,0.9,1.3,840.0,1.0,0.1,0.0,309.0,304.0,0.5
14:41:42.383,5.0,5.0,0.0,17.0,0.23,87.0,1.0,-26.0,8.2,52.0,20.0,6.0,3.5,0.31,0.0,19337.0,1.1,2.0,820.0,1.0,0.1,0.0,649.0,814.0,0.5
