,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
10:14:37.921,153599.0,1.9743202426878792,8.175256928760176,1197.67407344123,1957.7953178041796,3.7,18000.0,1902.000494310781,2827.0,1500.0
10:14:40.941,270992.0,0.8132581759166797,7.951373314899035,1907.3658736233288,4604.0805751879525,2.4,1900.0,1395.923731331084,28677.0,2780.0
10:14:43.958,277074.0,2.191268041885252,14.251575948173036,1646.5152233474475,4615.297210560017,2.7,4300.0,1220.9945932193932,29247.0,710.0
10:14:46.963,32359.0,2.2652530183892843,16.813855302828827,1059.7631805042238,375.85339096799424,3.6,9000.0,1413.950151044758,28697.0,600.0
10:14:49.972,173967.0,2.365641430752538,50.43636852380254,1447.7208210813485,7008.273587180354,1.9,12800.0,1750.3314354164238,14665.0,370.0
10:14:52.985,276923.0,2.011042737338697,30.895914065416378,1062.5744078181942,8136.090443330579,0.8,6900.0,1398.9996038705997,2405.0,1660.0
10:14:55.992,66855.0,2.6021666249702258,82.47036032050472,1711.0178229420922,2623.15292452934,1.8,4700.0,1604.9847433633945,31181.0,2440.0
10:14:59.010,264846.0,0.4897561245212445,76.69126463983433,1451.6959658656745,6743.230789033936,2.7,4600.0,1780.6086958533187,3983.0,1640.0
10:15:02.030,289662.0,2.334343595135201,83.1045094652243,1921.2800907122385,1332.1896826911502,1.5,12600.0,1026.008870034874,9922.0,840.0
10:15:05.043,190857.0,0.5893524373767977,75.46767841159621,1356.7299611042995,4778.148295925144,4.5,17900.0,1259.333979538298,15761.0,840.0
10:15:08.046,21089.0,1.4082716265725208,33.016389407440315,1673.7082542273442,9695.37288067686,5.0,3500.0,1837.7205976223104,15557.0,1950.0
10:15:11.051,6979.0,1.200354130977367,47.36597032451644,1214.169212632101,3522.1578602323616,1.8,7200.0,1391.929835343056,23754.0,2920.0
10:15:14.067,297394.0,0.4079457712435328,90.47100737146062,1639.3750609929111,6943.882443384542,1.6,15500.0,1998.0442610705488,14712.0,380.0
10:15:17.076,127129.0,1.2404510454780968,48.05255691573817,1017.9402593953424,845.2747254857204,0.6,900.0,1962.1342371080143,11279.0,440.0
10:15:20.089,191696.0,1.5128714435095874,27.88538777020875,1402.2329395917436,686.2125974504099,0.8,9700.0,1685.00310715438,8189.0,1310.0
10:15:23.102,196272.0,2.9170013924423555,8.098848128777487,1054.5046466943088,4008.27616756033,3.7,12200.0,1137.3150210882177,25231.0,2450.0
10:15:26.110,32417.0,1.1734120035869409,85.3230359921852,1187.1041856552165,3074.501960513071,1.2,17100.0,1719.5578683250628,30731.0,300.0
10:15:29.124,226343.0,1.3605812458622193,11.093319220545425,1406.807810448099,6394.295959427526,4.0,1100.0,1145.21583706871,27363.0,160.0
10:15:32.135,127698.0,1.8641877519723635,4.606210646273139,1172.1565944543877,7489.077182533916,1.7,10200.0,1482.7471892086648,16036.0,2600.0
10:15:35.138,4721.0,0.9147864159653076,60.84706835933788,1296.5568721620189,846.9171128015115,0.1,10200.0,1534.7238769353164,16726.0,910.0
10:15:38.145,76850.0,0.389489869561948,66.76308239973255,1161.6304970125811,5654.722217032161,3.1,11400.0,1340.7096351143614,30905.0,2440.0
10:15:41.151,27573.0,0.2609924839909092,24.154444408403368,1824.2364572981087,2866.1392279650745,4.4,2800.0,1260.7516407384014,18576.0,710.0
10:15:44.157,36878.0,1.625936924578365,8.838468817631997,1972.435676092686,85.55628040918018,2.8,10000.0,1671.8038427474962,13461.0,1730.0
10:15:47.169,143040.0,0.3218305038234305,63.59392962914822,1945.7622206444785,7006.889680212687,3.4,2500.0,1152.4254058912293,17834.0,730.0
10:15:50.174,36953.0,0.3144081263274076,88.5941628305134,1041.4361093304433,573.6334060340695,3.7,13400.0,1143.503382977837,11797.0,10.0
10:15:53.184,98772.0,0.6274698217982486,20.06908730054998,1984.431021046512,9713.506853911538,3.2,17100.0,1296.6304993346453,26375.0,1860.0
10:15:56.189,41887.0,1.277321458950898,49.320638983727726,1809.4283849314493,3618.072480533798,4.0,16100.0,1890.3261252496093,24270.0,930.0
10:15:59.204,272615.0,0.5995601448034422,42.094204802332094,1158.0958865461207,8033.978637309029,0.2,3800.0,1628.194978583274,2443.0,90.0
10:16:02.208,80000.0,0.7721671277766298,52.444174994687486,1396.3875094490663,2392.245142400164,0.6,11300.0,1628.0046284933187,17695.0,610.0
10:16:05.222,192496.0,1.5217190372837082,32.17468262674943,1790.367896412893,6546.458762787228,2.9,3100.0,1008.5082586526668,31982.0,2650.0
10:16:08.237,254451.0,0.7517681306996988,19.32981909593057,1542.7114615627547,8671.531058351173,1.9,2600.0,1509.4395375064664,19429.0,2300.0
10:16:11.261,112567.0,2.3381671200323617,11.93069362528995,1594.4856022002596,2004.001974944216,0.7,11100.0,1762.4340120823235,6506.0,2930.0
10:16:14.267,59810.0,0.8281616335193551,22.561397083841143,1172.6065332179037,8956.2551953843,2.8,3500.0,1774.6245028987987,13862.0,2440.0
10:16:17.281,236607.0,1.3229472310574737,53.54763749824357,1412.7251753458786,2627.6611768950866,1.2,12500.0,1148.8559430624914,16947.0,1020.0
10:16:20.292,184397.0,2.5420337502222243,24.38360767892094,1221.1170587373767,837.5960118305545,4.3,11900.0,1678.5005782646606,9872.0,760.0
