,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
12:27:03.665,281458.0,0.1,0.5,-2.0,2.471001475487123,4.9,9114.2001680508,20103.0,260.0,2.5246706871175872,11.468853692356696,69.63008797504494,111.8634435693681,53.0,186.56827388364178,221.93477644053885,173.9280962271451,173.60273673732186,204.35692845109543,179.53370977900542
12:27:06.668,29710.0,1.0,1.9,1.6,2.75183636851415,4.6,22213.707061643472,10751.0,250.0,1.9324922097440966,73.8640238128161,103.45710026850091,119.77850988766615,21.0,58.99434158368109,223.22372570531843,215.02457047384812,218.98150769813495,175.46751715319598,89.12765849140563
12:27:09.680,253685.0,1.0,2.0,8.7,2.9869877680590053,3.8,20592.05311294347,8826.0,270.0,2.9921856701839094,4.7373521811102055,179.02912645664532,192.46871190399435,366.0,48.431349909983034,207.4608477709535,224.39712083129996,236.6928705780596,37.40870134698486,34.33853947669531
12:27:12.692,179496.0,0.7,0.9,9.4,1.2830122706862006,2.4,12616.987948095288,10610.0,430.0,2.535847548058311,30.399789483478283,141.9515896331397,189.9828867816855,304.0,15.951454982752438,238.20761784955923,157.8097452756186,206.77264684282775,132.87729005659773,186.28665388212573
12:27:15.703,187013.0,0.4,1.0,6.0,2.670502768203479,0.3,4626.670629553085,22562.0,740.0,1.0418681984732467,89.53011486125823,136.1075852640531,142.53928915920574,895.0,239.05700031802795,72.5277217194708,164.5927987190553,171.19627087256185,51.16837493071662,232.2759712108437
12:27:18.714,169626.0,0.6,1.6,-2.2,0.4484079892659333,2.8,29303.473777917316,20383.0,710.0,2.7854805424456783,70.97138063118541,145.1856714502411,136.7065499449758,693.0,168.95031894129167,149.6172000330284,211.17057438084765,96.40391509774537,105.40854986890116,66.10875675274835
12:27:21.719,76238.0,0.3,0.7,4.9,1.0898244333548508,3.5,7165.5782754387365,7764.0,690.0,2.3464665856708935,64.64540042740028,73.2923785569284,118.78343260844522,368.0,5.20296330003312,231.00175919985563,117.52752885377112,126.77848338243122,211.5361436970574,109.97873168839507
12:27:24.728,154380.0,0.6,1.5,-4.2,1.9092330760679777,3.7,29307.37407275169,1305.0,720.0,2.1879617676714034,15.006091962339127,191.50435845988335,192.41288184040891,898.0,81.53818506943439,201.37735930307983,96.32922223921713,199.60245974650152,96.34201869052923,18.430898207813282
12:27:27.730,26062.0,0.5,0.9,6.9,2.9825630243998513,2.6,7483.0433333266055,3459.0,920.0,1.8565684329907284,66.22017203467435,89.40009509428856,115.18596506664129,455.0,178.7488126677781,232.55227945330455,174.24974986351663,50.225222347478365,145.05154979233689,242.49965401790055
12:27:30.740,112822.0,0.1,1.9,-8.4,2.9448040289013586,4.0,15859.39072867478,19851.0,460.0,2.488717597463113,66.11704037230092,172.12976086370108,66.69873792731184,603.0,210.3735570752698,58.09283679981968,81.50664829137573,163.68831846578118,71.19993672881066,87.1136293532452
12:27:33.754,269804.0,0.3,0.9,-6.4,1.367978385302842,1.9,6407.672251445882,14774.0,790.0,2.716099017674578,70.6288249437026,107.81817561672216,117.83221976172926,839.0,127.16068852039132,249.75753044076728,71.48072535122886,29.27274768640015,120.50315934095339,47.847298317217685
