,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
13:24:04.613,164587.0,0.2,0.3,-7.4,2.28064855935934,1.4,8892.356229473877,25124.0,260.0,2.2753367700592486,5.689582733629752,74.42684149347676,160.57123561903649,898.0,139.3524937345736,222.51526271211242,150.77598988502092,163.4343487691402,107.74052035467827,103.32908068407113
13:24:07.626,237369.0,0.3,0.7,-3.2,1.2869306583086864,4.0,29173.697647269357,19808.0,920.0,2.7407121256153704,73.11924341712879,193.76029793970756,162.71248747907768,821.0,188.40928668525126,208.71857612335535,59.07875267285312,157.1563567962035,232.15542808759548,61.2922225650788
13:24:10.641,258794.0,0.4,0.3,-7.0,0.6305503130791645,4.5,7496.400497888491,19472.0,590.0,1.3045233877489506,30.511729776254256,132.29954162253915,156.5982680375149,769.0,116.373362637286,166.96633167607416,196.92560023354372,180.7718420692402,187.7772518738863,251.6862852331863
13:24:13.645,6502.0,0.2,1.1,0.9,1.840975795276513,1.7,17022.342684327217,8323.0,260.0,2.0928662207776574,14.380442804337687,115.36439234747976,119.63046996438828,639.0,31.39674444770789,202.93975864078848,174.06248953790498,86.01503107646387,44.44210772771188,254.94667405220716
13:24:16.651,59137.0,0.1,1.9,-3.3,0.7095161099353995,4.6,30700.968602945006,13052.0,600.0,2.852385791851866,9.413618040710437,90.47686095497211,181.6802528626562,739.0,172.69330280153085,125.17374461369846,40.49332494533682,152.11392078710708,103.55331147723126,245.24092945810054
13:24:19.678,284788.0,0.1,1.0,-4.9,2.466555393071301,0.8,18160.2699212599,25602.0,460.0,1.7431969544655248,10.019987492101558,174.8572588601714,100.90246198891685,317.0,85.60326823540629,82.10843376835295,64.87992649225585,59.050437456597535,166.21807801807128,87.65575480544865
13:24:22.697,244226.0,0.3,1.7,8.5,2.755127923633235,0.4,10482.059794252293,13467.0,990.0,1.0005632080134768,64.55330511485836,94.8929464726383,180.05417154472997,972.0,148.1756115666734,223.03959229083247,77.73183212441741,61.22578223734266,99.29846321357657,34.235806574609065
13:24:25.704,69174.0,0.6,2.0,8.3,1.6150645256764007,1.0,7433.648020958667,30271.0,850.0,2.055442454347241,14.115814573662092,59.377882181691724,50.71946209214436,583.0,236.30516686174485,128.87225196926133,182.04069469045496,29.95666428753721,55.33444034597228,16.556141459941855
13:24:28.707,11319.0,0.3,1.4,9.7,0.7844961549537991,2.1,13416.259794917118,3906.0,80.0,1.89924144540608,54.03329056624407,138.09541024063327,86.88532079385448,749.0,230.45224079729303,130.26976177810764,39.19983568882579,208.23944172694058,252.8526812740712,15.11366588840272
13:24:31.721,255117.0,0.4,0.6,6.8,1.6186536372002203,0.7,10877.558157187546,23835.0,380.0,1.994505456597966,79.0797351693351,123.32937946003601,172.952604307189,642.0,108.63866157218459,240.73397273267645,245.9677551548045,78.63919191758671,175.59579138608834,197.21201492669263
13:24:34.729,106253.0,0.3,1.0,-7.5,2.8939518258151637,3.7,15444.596465154786,26423.0,490.0,2.125431643757556,11.361541048503373,95.82848684057856,148.58642485633112,243.0,234.5894927909258,109.76132342897496,157.08239070668364,234.8767609755192,49.32256383664704,160.61365192359165
13:24:37.738,200977.0,0.2,1.4,-1.9,2.710654024598257,4.6,26418.191972615816,1932.0,520.0,2.248590252332699,39.22120150001886,169.53182389233982,160.47821198166415,953.0,170.33119224797306,38.748332520939606,19.42668718587375,96.19509336650168,36.09548704375474,126.73242289407492
13:24:40.751,268584.0,0.1,1.3,7.8,2.173578505407354,0.4,21483.883039012893,29667.0,820.0,1.3760169016328467,72.96688282621754,165.08728736553465,126.97910610584346,10.0,198.32801936820093,133.92989656031082,164.80920854556788,236.1918338850063,135.57711836781064,186.0650887083648
13:24:43.760,122231.0,0.8,0.6,7.5,0.26798108897413575,4.9,28570.081659912164,9526.0,520.0,2.2056298028209085,10.145754454048713,104.31998718743286,125.19207628205896,674.0,86.9872153138243,57.92233721233385,10.824748108429166,43.006999035985615,129.2546345082736,63.43792743667605
13:24:46.767,152724.0,0.7,1.4,-8.1,2.0297918493976757,3.6,24878.862759523032,4115.0,650.0,2.5489252462270855,0.6821613122050915,187.54445815975248,165.33409812501333,545.0,37.059847061995015,195.94856527524834,94.94087991054492,115.17591569580027,208.96349991083272,111.39187011757599
13:24:49.771,10673.0,0.7,0.4,-3.1,2.771273101963314,3.4,9810.068481545095,25752.0,420.0,1.7602777643060301,58.30460102343591,79.29402887996032,108.93259603272455,361.0,222.65199638438162,213.17125546106814,143.8358283562709,58.9677116535158,60.60294629983261,244.4329217472014
13:24:52.785,273074.0,0.7,1.9,-3.4,2.3214552604879546,0.9,16890.933835456253,5834.0,190.0,1.7748750401682964,92.1982636360148,71.0869068152557,167.6442983137136,86.0,202.89318956001608,0.8584994572763327,25.338969153329426,105.99748727898913,8.273769031983916,201.33184494695848
