,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN,INS_TCAL1_TMAX
11:49:40.582,160.0,5.395047861883858,1.6674931349172106,7.059296670416231,-80.0,561.6769031794647,8299.616184557444,2516.182421447155,32631.14340553935,31082.60930937035,16044.21405222286,31562.13505594537,31625.984908866525,8795.20690042341,22371.828163238206,24975.59691939515,28.006869273055848,12.1,4.608407616792831,4.3520756092527595,47.0,-79.0,1184.0,14834.807018860967,60.4530394338872
11:49:43.592,380.0,5.209691732017991,13.596749097488312,5.306908766625732,36.0,548.4890259435981,15367.589753815022,11934.96431491444,9173.902743696573,18897.312933312296,10135.883526543093,21175.675474822543,30828.459931361147,23509.06842948814,24916.951563740655,20157.901776556017,6.762718545734324,13.1,2.112891716558668,0.14854120205135102,22.0,42.0,8433.0,42730.05646322122,54.42043295009776
11:49:46.602,40.0,8.248636679289499,0.493321285387498,4.429545579100709,-98.0,454.57164283097785,3940.0855536462673,1271.8298400101742,31312.341882516794,31348.106160309842,11461.233271604628,24130.200474756868,23967.385110720777,26643.533480231716,4335.533674714583,4575.94529996484,86.3102002176766,88.1,4.895348301302899,3.006925503581847,16.0,-10.0,6947.0,27820.03699119679,28.200765278484255
11:49:49.610,420.0,9.749228879780738,6.2440617705799095,4.970684076942355,-82.0,153.56964152760267,7809.299742437701,25030.800898017056,11126.616825799558,2459.133716597918,18330.894890119554,22816.86635008747,22505.682189255618,1038.9900986759558,13276.886428404658,7170.8803785298705,88.45722005313019,35.1,3.3522617815458062,0.29768754528544494,96.0,-19.0,6530.0,48002.506430866924,32.14052064413235
11:49:52.619,160.0,3.3100311434362406,12.053127530650139,4.8135892818443775,-19.0,993.6133036729307,18280.141858811483,11494.727169995494,22346.98127047538,19015.27527514671,10218.518725370823,10827.63735762372,24546.8423777251,16350.853616564564,17058.15733827277,21318.08915053833,16.155232823788495,25.1,5.783966426388039,4.565297235728362,82.0,-1.0,2393.0,44148.548270148305,55.8650339945338
11:49:55.633,130.0,6.381791204210106,1.3210159302077629,9.52091005046187,80.0,77.25692080377056,28747.936552844607,4429.734453370653,12424.49903066812,20366.306800842172,25303.393738173236,5887.01490600941,8468.905672372299,27640.920191739573,4016.5791731190334,9671.697261801972,66.80520593272018,40.1,7.81640577716038,2.334945447459784,42.0,-8.0,2918.0,14067.364760320559,44.822623156476055
11:49:58.644,260.0,7.761232972922566,18.7071255223644,7.76418362837679,-70.0,142.42710033517793,17570.780701129257,29544.418021596524,7754.954928926889,6064.699326324951,11919.55755504313,25127.42944327697,20084.066604074942,25826.234159602674,28760.34979511554,22278.035167867234,1.3058014236367326,5.1,2.6596449149470014,1.826082762547005,17.0,-19.0,7187.0,23257.058811347553,-29.641377311425124
11:50:01.662,350.0,1.5115116525176975,4.7697020603749,4.273192325685213,87.0,360.6325938867004,31443.292815794455,2137.115357674569,6032.7643695938905,2954.6885290338632,13749.46829133659,11786.59720587036,22256.722175030238,9083.655386103801,15137.679324027715,31223.3380289272,85.2736446683658,6.1,6.6283052400293325,0.3318729385715308,94.0,-64.0,9262.0,36779.55712339172,-67.4318223074121
11:50:04.672,10.0,4.880536475927935,5.946381929654163,4.530929116103675,-34.0,347.9559752660488,23165.49151612894,25779.236783790264,18725.955418184967,15248.123094951396,17880.59013199877,3966.1887735595383,22235.133112433497,20147.82948852534,16719.490038813583,29289.34060043832,28.698258911723546,90.1,1.74014327603701,0.5452545084203192,66.0,52.0,7279.0,23650.28102590505,45.36401488140436
11:50:07.682,70.0,2.687280049618738,11.258232428425195,1.7807733432924868,54.0,575.3451764898425,3061.1545993873256,4273.889038838562,11229.689007571791,27129.885996604462,28223.207781714736,31980.90393562918,16915.802443537617,4466.604331651335,13580.896942721296,7513.948807323423,74.46371250708754,76.1,3.123963997435035,1.0588254286174386,64.0,-21.0,7476.0,7457.896777995861,65.43958817677597
11:50:10.697,190.0,8.815279152879157,13.004531213507754,3.046787906634008,17.0,399.0674408115964,21588.68423188927,8003.584416881719,7385.731443550313,30291.7282800281,13859.194030167437,14198.45455797018,20722.832022039373,28953.05084997489,15268.924872075631,24339.81824991172,92.32714622765093,14.1,9.222824736630734,4.262558329727697,20.0,22.0,4884.0,44885.49660880221,15.452269991837696
11:50:13.706,80.0,6.275040887213866,10.29451607846904,5.072034550431338,36.0,705.1211728111904,4314.987177068899,12852.784905722801,10451.04986810245,5592.552218802967,29693.733807507644,23488.204510914526,12718.709381618273,17082.10973679519,8562.688963256052,7350.783276996634,11.075485346696384,46.1,6.294695870480681,2.8875278468248715,22.0,67.0,4861.0,35257.48281133432,-38.67078179545017
11:50:16.715,60.0,2.762392915132966,18.124692048434557,9.732215309078232,-71.0,261.47025754328035,8904.75044566987,15791.372778809768,21237.61805472274,19275.61967166357,21560.172688900126,21415.667852858292,11734.356678291433,22702.75047142367,24071.83897642031,30113.265932440376,36.75367223857838,97.1,0.9102295171988409,1.5913007725540478,56.0,-51.0,1487.0,3339.3319990384393,20.65251834476949
11:50:19.723,20.0,4.806485278115643,10.440553837997452,3.7202612101197396,-25.0,83.47318654319969,58.47844399039596,28056.44655346579,26943.497643462157,10006.102880270584,18769.370507831427,23382.559418013414,28949.236515469245,31648.704627029358,30791.37900348118,9348.343309477945,19.1722068710745,33.1,2.771637626104834,0.3939241197011645,10.0,-26.0,3006.0,3901.0225901565545,-60.67775726223241
11:50:22.732,480.0,3.436879158455499,11.861802408583223,6.19251145722784,96.0,726.7794360449442,25681.150532925945,30542.901984876506,17089.192306342535,7506.9309085504065,31168.823814897765,9182.731172809486,19530.81855214678,996.0617621287497,18796.691025518365,16277.592423710463,5.285098026009564,33.1,0.9052203173937664,0.88208654092365,15.0,-72.0,7511.0,17200.88221098894,-5.53325028704873
11:50:25.739,110.0,5.145153188754607,11.27694766740564,7.386497136027081,20.0,186.9010245606031,19488.261006177094,13164.3293222778,13393.54248122741,6145.284444351393,26088.86937848286,17327.872903667132,22626.2138229684,28871.938387956518,26850.759423815634,21353.24631371315,38.39240285848979,22.1,2.9945755545027266,0.09806302473569839,20.0,-22.0,3114.0,28197.890056232176,-55.55268281292519
11:50:28.746,80.0,8.066942211226454,6.733993648690662,9.14929065488866,-7.0,490.59901633260415,20695.665915959824,31715.942260193988,20309.47599406145,30187.423145054974,5763.154115283002,12364.492030415771,7706.572992446152,16049.080496148477,9269.375990830502,6423.833214210095,5.762711111978052,77.1,2.357786765685636,4.7947316780604305,58.0,44.0,7628.0,26088.29455611723,-17.40751305257237
11:50:31.769,370.0,2.2605315338386047,17.340126419918217,1.0554979895194898,-63.0,902.3477705391551,25708.213807510878,14188.376653138028,21831.480811130165,3080.2412893877777,21651.22974318149,26699.1521570926,25020.576522905787,31050.766327194793,28121.503754913163,13909.793584467774,45.07634163953284,40.1,5.358906806625274,3.4536967290442453,4.0,-27.0,7875.0,33752.32780867103,-17.330233697250804
11:50:34.779,200.0,2.9034040356085713,17.64766902057453,1.2231462729449634,13.0,761.3976712954479,19459.14356564351,25817.68182212201,17346.03823659426,14988.882493300802,31531.33497642693,13726.687053693622,9643.521593315703,14627.085076153615,26130.914136942487,13627.561009888843,71.97123947378928,76.1,3.478670000254007,2.4403035985838732,36.0,-7.0,9502.0,27060.746962230554,52.5927483432492
11:50:37.786,70.0,9.614323064294082,2.8508946655980316,4.918144617122191,51.0,793.6963827182116,22615.570505354473,13652.56262776275,14937.360164618081,22532.684742040234,7940.154704575031,5650.980472570612,9026.376954142388,29235.595910646978,17209.45010966344,3063.3090871459463,66.6104037619241,65.1,2.446271047336445,4.1040745805643635,89.0,-24.0,8335.0,46579.691077321215,7.491366200550885
11:50:40.797,460.0,8.28387144887657,6.749619741170791,8.685212866206653,5.0,998.5876953376244,9361.649438647148,21762.519318513663,10170.705153704981,7262.751233792093,7134.980372513031,32264.210448498412,32429.187550722036,20888.49893811405,32383.23871044764,30283.75059209415,85.45186208686087,58.1,7.88052390741866,0.6564305391751002,100.0,78.0,2444.0,18735.13947527592,79.4786690404531
11:50:43.803,240.0,3.5914531229522098,16.24966019429593,5.458731935569319,-39.0,934.0498520943081,9391.875468396045,16815.655586868383,15960.107726121436,16381.091193623859,18065.03953227312,4429.849576131807,32103.114348508134,27058.18255930982,1411.2595476909908,5446.135276653076,16.634460910922826,27.1,5.1112148140704505,2.6585923265011697,35.0,-59.0,2541.0,33557.56596685518,54.21692637733314
