,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
00:34:51.506,25904.0,0.5,1.3,-5.6,2.892529303933685
00:34:54.513,79084.0,0.5,1.4,1.9,1.8819846243854192
00:34:57.524,174819.0,0.2,1.3,4.9,1.2104558495600468
00:35:00.533,135711.0,0.5,2.0,-6.7,2.9585457730564846
00:35:03.542,120202.0,0.9,1.0,-2.2,0.3655590554363428
00:35:06.562,280832.0,0.9,0.3,1.5,2.5332473615768096
00:35:09.568,62609.0,0.7,0.6,5.3,1.436965153851855
00:35:12.573,51932.0,0.7,1.1,-9.8,0.9332114344287696
00:35:15.581,16284.0,0.3,0.2,4.3,2.805965972427624
00:35:18.589,139050.0,0.4,0.2,2.1,0.923232990762052
00:35:21.600,177003.0,0.6,0.6,8.2,0.7169452531070394
00:35:24.604,28920.0,0.2,1.7,-9.5,2.1413858318989067
00:35:27.617,255706.0,0.1,0.4,-7.1,1.7899690488405082
00:35:30.625,176690.0,0.1,0.4,9.8,1.367048984488266
00:35:33.632,44998.0,0.5,0.4,-1.1,0.6989460280642713
00:35:36.634,2327.0,0.4,1.3,7.0,2.078676480235932
00:35:39.653,299794.0,0.9,0.9,-8.8,1.5379890789347548
00:35:42.659,66424.0,0.2,1.6,-8.8,0.5514022488064126
00:35:45.665,116354.0,0.9,1.6,-8.7,1.0417857285525864
00:35:48.675,163729.0,0.5,1.7,-2.3,0.3064626768051922
00:35:51.678,4413.0,0.2,1.0,5.9,1.2288426973307005
00:35:54.685,88144.0,1.0,1.6,8.6,1.4397393043927562
00:35:57.699,127269.0,0.2,0.4,0.3,2.919881879301913
00:36:00.705,124540.0,0.7,1.5,-3.2,1.724130612267865
00:36:03.716,194255.0,0.1,0.4,6.1,1.8666986938257024
00:36:06.721,55135.0,0.8,1.9,-0.6,2.736442754573898
00:36:09.728,81552.0,1.0,1.8,6.9,2.5500027492552597
00:36:12.734,33998.0,0.7,0.9,1.4,0.7267768440226029
00:36:15.748,248502.0,0.1,1.9,-8.2,2.483851769221158
00:36:18.754,41265.0,0.1,0.3,5.4,2.0213128435412644
00:36:21.763,127682.0,0.8,0.3,2.4,2.4484261526792044
00:36:24.769,151538.0,1.0,1.3,-5.3,1.0284402320625072
00:36:27.781,286185.0,1.0,1.5,-3.5,0.6422018295387859
00:36:30.791,249604.0,1.0,0.7,-0.1,2.571330356985836
00:36:33.806,263131.0,0.8,1.6,7.2,2.914471450318855
00:36:36.817,85151.0,0.3,1.3,-9.1,2.5887785492760047
00:36:39.822,23107.0,0.5,1.5,-1.6,2.963507099789018
00:36:42.835,190163.0,0.1,0.1,-7.0,2.0224340049953096
00:36:45.845,221808.0,0.2,0.1,-0.0,1.0692908807753274
00:36:48.851,123577.0,0.9,2.0,2.3,1.924530654277668
00:36:51.860,153008.0,0.9,0.4,-6.0,1.4841433290908317
00:36:54.869,195186.0,0.9,0.6,-6.1,2.576367611405664
00:36:57.878,215857.0,1.0,1.6,-2.3,1.107055161509769
00:37:00.886,183482.0,1.0,0.9,-4.8,1.38151723088219
00:37:03.899,267731.0,0.1,1.3,-4.8,0.2940963180758225
00:37:06.905,36428.0,1.0,0.5,5.5,2.6630158356156226
00:37:09.916,174755.0,0.5,0.7,-4.7,0.5082872604594129
00:37:12.922,19500.0,1.0,0.7,-9.3,1.2011457584164638
00:37:15.934,92771.0,0.2,0.8,-3.7,2.1838067563628627
00:37:18.940,62875.0,0.7,1.8,-7.7,1.386074185944936
00:37:21.954,205136.0,1.0,1.7,-6.6,2.166095845962361
00:37:24.962,124040.0,0.6,0.3,-8.5,2.188774465280825
00:37:27.966,73688.0,0.9,1.0,-7.8,0.3316599417253576
00:37:30.978,205664.0,0.6,0.6,-2.6,1.5371130950123713
00:37:33.989,284326.0,0.8,0.2,4.4,2.317277164954181
00:37:36.993,48404.0,0.1,0.9,6.2,0.596370829652398
00:37:39.999,83745.0,0.9,1.5,5.3,1.5884630591287667
00:37:43.013,281625.0,0.3,0.7,1.5,2.8564591298503905
00:37:46.023,159316.0,0.6,1.4,-5.5,2.1348368922308683
00:37:49.029,83303.0,0.7,1.6,-4.1,1.9725124747913545
