,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
02:50:38.843,65641.0,1.0,1.4,9.7,2.387893194868345,2.5,5183.947125932252,2904.0,240.0,2.9064460322866665
02:50:41.858,222066.0,0.6,1.8,-2.8,2.513486710726642,0.7,28648.471794035213,2631.0,70.0,2.38287336768923
02:50:44.872,245464.0,1.0,0.4,0.9,0.3925298876041717,0.6,13724.358662135635,26158.0,90.0,2.8355542129797624
02:50:47.880,197906.0,0.9,1.9,-4.6,1.1034157721372722,2.9,14700.512805098831,9720.0,480.0,1.524986126786214
02:50:50.882,22977.0,0.5,1.1,2.7,2.196511731457778,1.4,23133.6672461738,15825.0,590.0,1.87740112814726
02:50:53.897,278232.0,0.2,1.9,9.6,1.6345828189971752,3.0,15145.194161394207,29760.0,230.0,2.7643964717086984
02:50:56.908,170853.0,0.6,0.5,-5.4,2.0331336556029784,3.9,13303.139921550144,24634.0,920.0,2.4867811137450198
02:50:59.919,194763.0,0.3,1.2,-5.0,1.860934622975256,0.3,28215.914374745997,20166.0,210.0,2.4221049420508027
02:51:02.930,144318.0,0.3,1.0,-6.2,1.6223948086789597,0.9,15152.003791788113,11667.0,980.0,1.0522453703044783
02:51:05.942,115086.0,0.9,1.2,-1.2,0.3331751360573113,3.4,18429.932155549253,7996.0,540.0,2.6085517154712665
02:51:08.955,50496.0,1.0,1.8,5.8,1.6839669148483931,2.8,18761.101131475232,4460.0,570.0,1.002210105786227
02:51:11.969,299489.0,0.4,1.6,2.8,1.5070963562305142,5.0,15739.202907569035,20605.0,300.0,1.736702402492207
02:51:14.977,110949.0,0.7,0.4,4.9,0.7972321488773662,4.6,624.4797647373016,30903.0,60.0,2.915962758393462
02:51:17.982,2639.0,1.0,0.8,5.1,0.7779951933547943,1.6,6347.628729547653,7396.0,500.0,1.947806292722104
02:51:20.984,15947.0,0.8,0.4,5.0,1.9378473659619575,4.4,6467.77829632029,16019.0,460.0,1.9194335908911784
02:51:23.994,161394.0,0.1,1.3,4.8,1.0132712421801744,4.9,8610.074819492198,8429.0,90.0,1.7337976887723188
02:51:27.007,252262.0,0.3,1.4,-6.5,1.3405575987587013,3.8,21561.093204684003,27577.0,980.0,2.82476061482774
02:51:30.014,70458.0,0.7,0.7,8.8,0.4207216395140973,0.2,28939.50596146645,17883.0,590.0,1.0158539929442547
02:51:33.020,66484.0,0.9,1.4,-1.8,2.936166516674451,4.7,27200.308878178465,10868.0,290.0,1.521716235371032
02:51:36.026,28232.0,0.9,1.6,-6.1,1.47440626921731,3.9,23918.69827362593,25297.0,410.0,2.2957758127625807
02:51:39.039,235313.0,0.1,0.2,-3.6,1.9373109055719409,2.1,16691.506754656657,16354.0,380.0,2.5731757705196894
02:51:42.055,186357.0,0.8,1.0,-8.5,1.3068724681833432,1.2,12531.08770928397,7709.0,760.0,2.2323351297296306
02:51:45.069,65481.0,0.1,2.0,-1.6,2.298428980424005,1.3,2028.9789171080909,5053.0,150.0,2.216444893645568
02:51:48.073,24838.0,0.3,1.6,-1.0,2.195904554963431,3.7,19985.952337018207,23400.0,990.0,1.3064248443509865
02:51:51.088,275089.0,1.0,1.4,-1.2,1.8232912079419736,0.1,7889.043746854193,26755.0,820.0,2.405736973750688
02:51:54.101,284894.0,0.7,1.8,-0.2,2.757332256107545,0.1,30832.03562584993,21524.0,770.0,2.766473403330574
02:51:57.112,138000.0,0.7,1.0,-3.9,0.9547785539988036,1.4,24114.73339014312,30644.0,890.0,2.584673941577363
02:52:00.123,227875.0,0.7,1.0,10.0,1.0729480448136233,2.3,21645.78328281495,23100.0,250.0,2.310120556441295
02:52:03.138,256819.0,0.5,1.7,-8.3,2.201088977659434,0.5,27550.68028501714,13704.0,260.0,2.9825461607706063
02:52:06.147,170487.0,0.8,1.3,1.8,1.8825257816701544,2.1,27688.59414007826,8130.0,420.0,1.7366919336309157
02:52:09.152,29271.0,0.4,2.0,-5.9,2.8747373935476257,1.4,292.069941483453,31175.0,120.0,1.362503396383976
02:52:12.158,68678.0,0.9,0.5,0.5,0.7890510726480691,0.5,8322.397749414766,4251.0,110.0,1.025758901263241
02:52:15.184,227661.0,0.4,1.1,9.2,2.569084995822152,0.9,24055.56860639707,10991.0,60.0,2.1137506297598976
02:52:18.192,31243.0,0.8,1.9,-1.7,2.2371475580275098,0.9,8933.65205655476,29372.0,900.0,1.9167301325041344
02:52:21.196,6222.0,0.8,1.5,-7.5,1.0482763001124455,0.6,17915.975623059807,6326.0,120.0,2.3995838882321587
