,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:40:01.784,27.937797855302023,49.8400755405013,5.661236040717891,-21.0,0.26,23.0,639.777661045403,-48.0,5.8,26.0,21.0,4.0,5.0,0.27,32667.348107663296,5115.0,0.3,1.6,540.0,2.3427465878802365,7.063141200648908,102.37656338717412,790.0,956.0,8.530385340398551
09:40:04.793,48.78080731799791,9.69310065686221,165.26028354058192,-53.0,0.6,94.0,473.6557255372571,16.0,3.5,16.0,24.0,3.5,4.0,0.17,19973.55936566357,2880.0,0.4,1.2,110.0,2.7971989969879525,19.246259972522047,25.416461628848932,104.0,725.0,6.953169383218614
09:40:07.800,47.72825757387903,9.487410210093277,246.45732565200782,-85.0,0.84,31.0,98.68804326973753,16.0,2.9,3.0,40.0,6.0,2.5,0.39,29461.968162148878,14137.0,0.5,1.9,1000.0,2.2749759952688757,38.89496142360125,28.793698468295847,929.0,373.0,9.745324565697745
09:40:10.813,19.1551230703843,25.64079445173093,131.2388035845226,-70.0,0.73,14.0,161.22457628567722,41.0,6.6,28.0,36.0,3.5,6.0,0.35,16353.331728297026,28185.0,1.0,1.4,230.0,1.807001170917637,67.67774177616192,117.27712296575629,73.0,970.0,9.081477259580206
09:40:13.827,13.35344016700741,29.261618145145352,200.72047543900118,38.0,0.1,-5.0,130.30270632144774,-72.0,4.6,12.0,9.0,3.5,4.0,0.25,11506.69072333844,26094.0,1.0,0.9,770.0,2.821668264153104,40.77538995196466,96.76083334271247,577.0,165.0,5.513721395192115
09:40:20.416,41.31656984447139,46.8743254516151,145.43740674722707,55.0,0.11,-18.0,36.32207341654157,-14.0,0.4,18.0,23.0,4.5,4.5,0.26,19307.950026493258,6681.0,1.0,0.6,50.0,2.788217184527125,96.5459448359511,103.36325953789574,961.0,698.0,2.830973086514947
09:40:23.423,28.601593319356148,19.522237613139822,117.38126719942534,-93.0,0.29,-83.0,211.88852785688746,41.0,4.3,16.0,69.0,3.0,4.0,0.23,19279.393351175797,9241.0,0.4,1.9,490.0,1.3068437521411658,62.404787118844865,13.675342028183955,205.0,315.0,6.482879424844126
09:40:26.435,37.7579899035435,45.21611748909715,225.14884067329132,83.0,0.86,-35.0,940.8606478764194,48.0,2.0,70.0,23.0,5.5,3.5,0.24,11772.272493584389,19803.0,0.2,0.7,90.0,1.863853569688238,89.49895020417557,14.631973791734563,541.0,733.0,8.176388085965671
09:40:29.447,49.441917735842345,10.1984395592788,100.9500611881105,86.0,0.87,-9.0,406.43389809215364,49.0,1.7,25.0,32.0,4.5,3.5,0.38,28868.8906885768,7118.0,0.2,1.7,570.0,1.13670441144772,78.48607101229395,106.43007823342482,16.0,920.0,6.9635049963747955
09:40:32.456,23.277097387329647,35.95216618665614,151.2823358433102,-88.0,0.61,-52.0,994.0187584043656,-51.0,3.0,15.0,33.0,4.0,5.0,0.27,16541.391262473542,28284.0,0.7,0.1,910.0,1.0737347111442586,52.21771617263477,87.57444161177732,505.0,496.0,2.463590342093359
09:40:35.467,25.569971990850043,25.814659355954696,36.10287362260342,97.0,0.63,62.0,848.4715386003343,8.0,8.4,45.0,19.0,3.0,5.0,0.3,3467.1393456586416,30647.0,0.2,1.3,900.0,1.447028765950322,69.49674475301373,26.456432276274032,827.0,404.0,9.81071161253603
