,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
03:07:13.368,11514.0,0.5,1.0,-6.8,1.994396578160772
03:07:16.377,139795.0,1.0,1.2,-8.6,1.57579295763102
03:07:19.383,35291.0,0.8,0.8,-9.0,2.5654590499655185
03:07:22.388,44824.0,0.9,1.0,-9.0,1.690580817729696
03:07:25.395,111613.0,0.8,0.6,-1.6,0.6958262062396651
03:07:28.407,223216.0,0.2,1.4,1.5,0.9263327523020544
03:07:31.409,7799.0,0.6,2.0,-9.1,2.595845192625239
03:07:34.435,280398.0,0.9,1.7,4.9,0.7504485764092252
03:07:37.444,94788.0,0.2,1.9,-5.4,1.880734406324058
03:07:40.451,96184.0,1.0,0.2,-3.1,1.4866542933470366
03:07:43.465,232618.0,0.6,1.9,-2.4,0.7526813294313932
03:07:46.473,88479.0,0.1,1.7,-1.8,2.145683989165736
03:07:49.481,179804.0,0.7,1.6,-1.5,0.5425477969219539
03:07:52.485,26961.0,0.6,1.8,0.7,1.7272078537513882
03:07:55.495,227440.0,0.9,1.2,-0.9,2.964911292829414
03:07:58.498,40663.0,0.2,1.5,1.1,2.678727466155768
03:08:01.505,100317.0,0.7,0.8,-3.5,1.9232529031311552
03:08:04.511,85027.0,0.2,1.5,-5.8,2.447185298434904
03:08:07.518,131443.0,0.7,0.9,-5.9,0.3023807687518205
03:08:10.530,196369.0,0.9,1.3,10.0,1.7817562182006297
03:08:13.535,95970.0,0.7,1.5,9.7,1.23941937747566
03:08:16.544,36918.0,0.4,0.8,3.8,2.891068336477616
03:08:19.570,296662.0,0.9,1.4,-1.0,1.375580702701811
03:08:22.578,112484.0,0.8,0.9,2.9,2.9361089236457536
03:08:25.584,102644.0,0.5,1.0,-6.5,1.8611431214423624
03:08:28.601,238405.0,0.4,1.6,-3.1,1.9944666736523469
03:08:31.614,271048.0,0.9,1.2,-9.4,2.0533884129261764
03:08:34.628,280989.0,0.7,1.4,5.9,2.413481520460809
03:08:37.636,117830.0,1.0,1.3,4.7,1.818289814341837
03:08:40.648,254242.0,0.1,1.4,6.7,0.5183850129524398
03:08:43.656,130989.0,0.2,1.3,-1.9,1.3725599408185554
03:08:46.671,253160.0,0.5,1.0,8.9,2.4092047201243467
03:08:49.673,43626.0,0.6,1.5,-9.4,2.178617185619912
03:08:52.677,53250.0,1.0,1.4,4.3,1.8382061639725973
03:08:55.686,155701.0,0.4,0.9,3.1,0.5672767500153898
03:08:58.698,283727.0,0.4,1.1,4.2,0.7892721441311351
03:09:01.706,168870.0,0.2,1.5,1.0,2.58741512270923
