,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
08:55:44.073,186059.0,1.9837114527153843,20.74303987670506,1234.2999446713611,3571.445182808575,1.6,10200.0,1128.4843914853006,9706.0,2010.0
08:55:47.101,285136.0,2.0721224338071123,67.6912154209126,1492.7478445887668,2827.5618408081264,3.8,15600.0,1224.0820495179596,12120.0,690.0
08:55:50.114,221324.0,1.1741201550971998,37.27015052195492,1276.1582363586426,9236.026060388318,1.8,9500.0,1717.233494774331,20071.0,1970.0
08:55:53.129,244926.0,0.8920445394349207,6.164713984128744,1623.3997938025425,9265.881913237155,0.2,1100.0,1957.66014019034,23728.0,410.0
08:55:56.134,12787.0,0.914045918028758,5.286374897705148,1748.8041640996958,5652.077211679334,1.1,4600.0,1927.500382734012,21179.0,1440.0
08:55:59.139,54450.0,0.9967570457404245,34.9844111696344,1504.986187842048,3778.1864167127874,2.9,3000.0,1360.3275765982232,17322.0,280.0
08:56:02.155,285964.0,1.509826580965873,29.193669112068708,1586.1186391662504,1783.1143665578218,1.8,15900.0,1580.4888144372555,3866.0,270.0
08:56:05.162,56232.0,1.2887015764682013,6.031801905207694,1703.8812350139046,6856.813774648834,3.8,6500.0,1352.3505179808112,28025.0,760.0
08:56:08.174,188715.0,2.6519425163229693,54.05425930413716,1417.7087746931898,305.2399239348148,4.8,10000.0,1061.5940956088405,24297.0,2560.0
08:56:11.183,148528.0,2.925588555637137,68.41272088547915,1104.4061440134574,8792.390571163285,0.5,17900.0,1821.5628751879333,9565.0,660.0
08:56:14.197,85972.0,2.7853951980258205,40.40190342044552,1959.4269639277356,7162.618669667665,2.9,16000.0,1906.3506476196,13546.0,80.0
08:56:17.212,282044.0,0.3689416325152723,8.480267198599165,1592.0914419856877,3682.691320998556,2.5,16800.0,1072.8561557144567,23235.0,1000.0
08:56:20.222,134239.0,1.4641138192988377,83.51097207515792,1202.6610425524673,5204.605740759852,2.3,17100.0,1266.2766149046952,26701.0,2720.0
08:56:23.228,21459.0,1.9030089304371496,24.918570912067107,1510.1991744472705,2854.545453022814,0.8,12500.0,1287.8120190536947,17773.0,580.0
08:56:26.232,33380.0,0.6069155276919065,1.627983108817084,1982.5149969585293,6460.495507793702,2.8,7200.0,1104.4480984773145,20164.0,520.0
08:56:29.242,158914.0,2.5134773034811126,31.348876637477996,1310.2754494925678,1247.5124068147832,5.0,13400.0,1735.1735797486583,17952.0,2700.0
08:56:32.256,287458.0,0.5479416610303642,37.05671272165142,1855.6987560538623,6750.578436232199,1.6,7100.0,1650.1687382681894,11639.0,2810.0
08:56:35.266,202054.0,1.3513346185804769,55.96715980829,1159.3007869992937,8052.273614356143,2.7,12900.0,1939.9519106315745,1644.0,320.0
08:56:38.271,2336.0,0.3063202024786947,72.74417697933187,1852.5880680058028,1766.3976587251486,0.7,11200.0,1971.144293334784,26722.0,2360.0
08:56:41.285,277520.0,0.8711482306891364,80.92930780902049,1934.213073369171,4762.501282593658,1.0,11600.0,1049.9152392245933,21487.0,120.0
08:56:44.294,204233.0,1.155143885105964,62.5166948566502,1818.284759673077,4835.721082381846,0.6,10000.0,1288.155246055407,6979.0,2410.0
08:56:47.308,179970.0,1.944233522597976,63.545680440636346,1999.9793447268348,5274.456210179493,3.6,1300.0,1613.3962309020476,13088.0,1780.0
08:56:50.321,179101.0,0.978633680174878,30.23846833281471,1120.5730982762232,2171.828280054393,1.7,1000.0,1880.0247401407048,3101.0,2810.0
08:56:53.336,249128.0,1.1164801238086333,13.135094308942026,1206.405505389822,359.0961889282987,2.1,8700.0,1330.36637058208,16453.0,890.0
08:56:56.352,291011.0,2.91761776009547,65.40728477607456,1420.7416752038243,524.5302891055223,2.8,17000.0,1150.111555848786,28169.0,2140.0
08:56:59.369,298430.0,2.7065935523072167,96.47697220098908,1751.211523806764,4843.321168963666,0.6,16100.0,1210.7129840132525,1561.0,1590.0
08:57:02.381,178109.0,0.6418833955813392,15.941385170320498,1974.0354793664228,1794.102653603704,1.8,11600.0,1002.3283255670834,24076.0,1270.0
08:57:05.389,103399.0,1.2431091319089551,56.77253278948668,1752.8697303620324,1264.299535190856,2.7,600.0,1803.7851770900545,24138.0,2400.0
08:57:08.400,223258.0,2.061950002963004,78.35480421494465,1745.9891099307515,4882.25366929486,4.3,4200.0,1568.5242644771731,9271.0,720.0
08:57:11.417,273708.0,0.2709481537551925,55.63928795843316,1536.701560099998,3328.6126070998585,1.3,1500.0,1566.9663848422683,24617.0,3000.0
08:57:14.437,161338.0,2.355463777138739,14.98693176890327,1627.1352480233995,6220.387810404557,1.4,11300.0,1340.6648858870658,22464.0,2980.0
08:57:17.442,2491.0,0.3833384228682897,13.806108469950956,1553.3413760662297,2854.5206151852217,3.6,1200.0,1107.5114371450045,27841.0,430.0
08:57:20.448,35325.0,0.4084267729646672,30.619488851441304,1217.5797532222746,2162.5723954006694,0.1,1000.0,1030.827161506881,8511.0,120.0
08:57:23.451,29703.0,1.7927662901370405,56.99845523967087,1607.8971274400587,7777.718801702788,3.5,3500.0,1969.3690773352653,26283.0,1680.0
08:57:26.459,84860.0,2.8702028557321158,6.584329220770607,1419.54967006906,4093.123277720277,2.4,9000.0,1505.847039455313,30878.0,1150.0
08:57:29.468,170768.0,1.1538095431556628,53.68313760554681,1836.433081833609,5553.083235570119,4.1,5500.0,1903.9147240267707,27593.0,130.0
08:57:32.477,125108.0,0.4954477326224676,2.9366616957873446,1585.9019343944194,4703.347958557158,4.6,600.0,1638.728039871758,12024.0,880.0
08:57:35.484,56461.0,2.038507319469536,18.85880929037753,1137.5250422285976,573.5668567247359,4.8,7700.0,1009.9187078829456,26701.0,880.0
08:57:38.494,202964.0,2.688477789735964,81.27175296656613,1091.866674611162,1577.3697192044426,2.3,3100.0,1718.439147531123,16879.0,690.0
08:57:41.500,25638.0,2.081297276011707,57.80726984827817,1261.1570204437462,6514.943324603575,4.9,11400.0,1396.575753207561,9240.0,610.0
08:57:44.512,185428.0,0.7196086758501982,7.708868769122283,1164.0384820981683,5915.444719046016,2.7,17000.0,1988.2941766338265,22296.0,2730.0
08:57:47.523,189852.0,2.7983864299567225,92.6561470611936,1476.0185597214258,3165.9420462162457,2.1,16000.0,1361.877552280405,4097.0,2060.0
08:57:50.535,148868.0,2.3521593529920226,58.563314672241326,1438.418400708664,3143.264134271424,3.9,11000.0,1242.6667224499945,12348.0,500.0
08:57:53.542,79301.0,0.4998742303145163,5.284662281456854,1160.321480213854,4897.204900317918,0.9,15000.0,1540.2110272818268,26937.0,260.0
08:57:56.558,275431.0,0.5452802536016599,38.238359410382,1288.7207210389029,9852.441134094272,2.6,4200.0,1647.6966288755923,27993.0,1450.0
08:57:59.562,19294.0,2.692690325643379,15.102262923382495,1853.7186296593989,4947.438110113629,2.5,15300.0,1714.0790078981695,14902.0,2440.0
08:58:02.577,291137.0,2.083781311999957,68.75637609875355,1132.059510618968,1407.6887085473195,2.0,15000.0,1668.7232119493724,1078.0,2790.0
08:58:05.591,269186.0,2.74200363879379,94.74521697080186,1175.8724172937311,5798.308123203336,5.0,2300.0,1590.4055404774826,1755.0,1590.0
08:58:08.603,207078.0,0.8074228326517765,11.422958919521491,1007.3700444424968,1436.2635730718207,2.2,4500.0,1775.158699065276,29714.0,1160.0
08:58:11.618,299510.0,2.6724310741432054,2.504870655611593,1466.9897859339471,9546.996442417329,4.9,3800.0,1413.626075636315,18539.0,760.0
08:58:14.629,141777.0,0.3041703013313968,29.103961239873087,1658.5323759669873,3544.704662116276,1.7,14600.0,1611.7625092760718,11285.0,2520.0
08:58:17.644,270826.0,2.666398400756691,15.693635005973862,1400.671153548762,1150.680625507748,5.0,5900.0,1676.8315759937177,8248.0,790.0
08:58:20.651,149576.0,1.020075683537908,55.13096283221934,1802.6844706463091,4542.345581050165,3.2,6800.0,1609.558257704045,27946.0,1090.0
