,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
13:43:13.645,620.0,300.0,-1.4,9.049609732923406,9.528341092683327,260.0,1300.0,900.0,7.300620388008067,4.652919756747938,340.0,77.0,10.0,0.4550993325050674,-0.476748778273805,-0.27445011811240305,87.0,2.018985493579628,29.793490012040994,3000.0,21.0,100.0,2.1232325250468813,4098.938158637632,22506.0
13:43:16.657,770.0,480.0,-4.8,3.401998900413534,2.9328139530670043,710.0,600.0,1800.0,22.682185975522522,0.8327959317183726,700.0,17.0,88.0,0.8845451479895119,0.6409754104492931,0.8614690172202137,151.0,76.48242641374786,28.437963024354133,3500.0,22.0,75.0,1.7021812209604354,32523.426169088125,4953.0
13:43:19.686,1920.0,110.0,-4.7,2.7466011671350574,3.0638785536756252,410.0,850.0,1700.0,33.70184437805367,0.2685308764481187,160.0,87.0,57.0,0.749804156106864,0.5663181971555693,-0.15815660920854047,80.0,53.003887308915786,19.845775036901003,2800.0,44.0,10.0,1.665642659586046,17815.295514216257,1382.0
13:43:22.707,970.0,390.0,-4.5,4.01426001413763,5.317234672774482,760.0,200.0,1250.0,23.33812330230299,1.270689794186068,240.0,41.0,3.0,0.7050503910039356,0.8466710762030685,-0.43789984816755906,216.0,39.11560498512442,5.558398747752838,4400.0,62.0,52.0,2.4102469823114334,12666.307755201366,31181.0
13:43:25.723,70.0,370.0,-0.8,6.67062209554868,1.913362674846133,660.0,750.0,1800.0,34.53093517969557,1.2241660390897255,540.0,12.0,5.0,-0.21183413167621645,0.21664425563714884,0.10516471755219825,79.0,96.05109247866154,13.946831639260456,3500.0,95.0,67.0,1.3345422333150665,15489.640989553129,20308.0
13:43:28.734,1920.0,260.0,-0.2,5.435213000624438,7.452513705595484,360.0,1650.0,1200.0,7.018238187182852,1.1021601899181404,950.0,31.0,42.0,-0.07423873809849635,-0.38152642911203694,0.7858585799553284,145.0,57.67753144000761,28.70793401024882,1400.0,94.0,33.0,1.975795918758463,9094.12136993241,10371.0
13:43:31.748,1670.0,460.0,-3.0,7.165656606735723,2.110415115357274,760.0,850.0,1700.0,18.709271319364966,2.7897159903245345,320.0,13.0,83.0,0.05457501415706334,0.12653635603231161,0.6847976785902903,74.0,8.345419246940777,6.462306612488581,4400.0,99.0,67.0,2.157750028066629,29788.358985614996,12917.0
13:43:34.772,370.0,480.0,-4.4,0.5784087286736748,5.5181068142891165,360.0,950.0,1800.0,20.299711320603986,1.2801274478443947,990.0,65.0,95.0,0.8556261720072784,-0.31763702981220787,0.6571411445953177,55.0,88.30860086491876,13.174176862136186,700.0,45.0,17.0,1.237302598497692,10754.097602127193,30244.0
13:43:37.785,1620.0,40.0,-0.4,7.396423429874644,4.182311089952262,860.0,850.0,1500.0,9.361706044480956,1.9136571986227526,950.0,26.0,94.0,0.12521086241753965,0.8167288704162856,0.45019498090031673,51.0,91.9694383129551,19.465363731077346,2500.0,87.0,50.0,1.4477674923864812,16637.21900362013,16208.0
13:43:40.805,1770.0,240.0,-3.4,0.6791978480209977,3.579383889698449,360.0,250.0,1450.0,8.720133669534096,4.083813352804295,900.0,7.0,42.0,-0.13349176219301317,0.03414257502980722,0.5277731756351134,75.0,60.27526329841274,24.733294362655364,1700.0,74.0,18.0,2.333585216767152,1703.1595991538966,17026.0
