,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:19:33.217,44.43037152345734,20.239731169352744,95.70419928168674,78.0,0.17,-88.0,16.85907037825855,43.0,2.3,59.0,46.0,4.0,5.0,0.25,31330.235043585508,8138.0,0.8,1.6,650.0,2.5375676716903985,22.735660483602317,58.87336337891676,401.0,143.0,6.0713217549361485
10:19:36.231,23.249568952355737,9.985196515643747,117.05057387365804,3.0,0.66,69.0,966.5258585891928,24.0,3.2,6.0,52.0,4.5,4.5,0.33,4029.285821057607,24708.0,0.9,1.4,890.0,2.7453697636928194,47.128792383022045,109.81900753326315,630.0,662.0,2.6435457273222283
10:19:42.830,38.28972184092887,9.633581612073494,131.1691199142732,62.0,0.11,-16.0,715.9429183787786,74.0,6.8,49.0,25.0,5.0,2.5,0.28,6987.632038025583,28132.0,0.6,1.1,850.0,1.011726451522696,53.88366380818099,65.48249232432792,515.0,198.0,2.7419573913851942
10:19:45.852,35.933010223631044,8.985353725749784,59.91439352040363,99.0,0.94,-25.0,652.2346514439862,-5.0,0.8,30.0,23.0,4.5,4.0,0.26,12870.031588623566,9739.0,0.2,0.3,880.0,1.1332954429778097,93.25723846996999,68.32963794444552,957.0,129.0,2.7955408678695197
10:19:48.862,20.168548214109137,36.93532766035903,179.3538424050569,26.0,0.89,83.0,698.8537632939506,93.0,9.1,49.0,45.0,4.0,3.0,0.29,3296.8003765214144,30301.0,0.5,0.1,910.0,2.3843158066552643,69.82867073597447,15.384263820206264,369.0,993.0,3.1601728926265453
10:19:51.876,36.705352637767994,40.260182212039474,96.06421313889872,-21.0,0.55,50.0,953.6272519800023,40.0,5.6,47.0,64.0,4.5,3.5,0.32,29317.323358014808,20722.0,0.6,0.4,360.0,2.1011060256825216,70.19256038343117,7.614699990617524,859.0,549.0,2.820373077245945
10:19:54.887,49.91586506173994,26.564891192021268,163.5727686430568,27.0,0.13,-88.0,594.1648036155267,87.0,7.8,4.0,20.0,6.0,4.5,0.23,21548.21979670142,18811.0,0.3,0.6,750.0,1.4051565021364798,5.393357685958433,52.25685005147649,243.0,103.0,6.983603620186968
10:19:57.894,34.03592064838534,12.497391085694439,3.018559111212605,49.0,0.34,-1.0,566.0939813701505,-78.0,4.2,9.0,41.0,3.5,5.0,0.32,27408.508590290414,25165.0,0.1,1.8,780.0,2.1094018212170527,29.90907435399411,3.285704851212601,224.0,279.0,9.13097582963967
10:20:00.901,6.087356209687373,11.551065728600744,138.30893507863777,-87.0,0.81,2.0,708.9828517563051,-68.0,7.4,20.0,47.0,3.5,6.0,0.4,23414.671428362577,3454.0,0.1,1.8,40.0,1.0373684642696293,19.51643286211635,16.481910089143025,754.0,288.0,8.15285655485173
10:20:03.909,38.13137213353914,11.35768291488646,27.636470776349938,-98.0,0.42,8.0,711.1595543274002,98.0,9.2,38.0,10.0,2.5,4.0,0.39,23661.416953748027,31057.0,0.7,1.2,110.0,2.8160131800301427,42.72700128813616,39.77886482023324,128.0,865.0,7.912299084040502
10:20:06.916,49.315504396879206,40.04951000049073,178.2524215560757,42.0,0.89,-81.0,278.8328192645651,-66.0,2.7,61.0,0.0,6.0,2.5,0.18,2815.0653339032606,17472.0,0.7,0.9,660.0,2.8316494803861536,70.74237913000974,30.330640983221492,932.0,652.0,6.007591080011564
10:20:09.929,23.744233850940525,45.116602816351985,85.19662544569955,29.0,0.28,18.0,347.56866369843306,-11.0,1.0,33.0,43.0,3.5,4.0,0.37,12247.105747542357,22981.0,0.5,1.9,800.0,2.79275038581188,36.290602973017755,54.925924226731965,424.0,655.0,3.8541731999839786
10:20:12.941,43.20217937915164,25.89183357240844,137.7360579171914,-84.0,0.79,27.0,324.9117004937966,61.0,4.8,70.0,21.0,4.0,6.0,0.3,4000.4447875305655,9106.0,0.2,0.9,370.0,1.0461883874512758,91.24420488278771,98.272500739749,103.0,617.0,3.5298166915766838
10:20:19.534,14.50307589385671,30.350002536471663,118.03009312677621,-41.0,0.19,-8.0,162.3045125668953,82.0,8.0,45.0,56.0,6.0,2.5,0.28,3306.182435446346,12904.0,0.3,0.3,390.0,1.283968733650767,87.47238161992466,43.020255433398745,583.0,333.0,4.600430601510636
10:20:22.545,40.297749931067514,10.566814395504561,134.6428011660468,-32.0,0.91,-32.0,724.3470585053377,-42.0,3.8,54.0,9.0,5.5,2.5,0.35,27559.765495486845,5854.0,0.1,2.0,810.0,2.418131745623623,71.62265088615284,44.43137370504314,605.0,932.0,8.714109634562783
10:20:25.560,18.65754905143983,6.986532306239068,98.50759405273631,100.0,0.82,91.0,536.118532061398,-67.0,3.3,52.0,63.0,6.0,6.0,0.11,2254.456446387655,13153.0,0.5,1.7,630.0,1.018787297382145,57.69351149874377,108.64404126663811,655.0,934.0,8.42700107142837
10:20:28.574,13.785008272674899,43.5772744585875,109.90464922737205,-30.0,0.3,-30.0,801.1557076321709,89.0,7.3,35.0,11.0,3.0,3.0,0.31,25232.45721108407,25061.0,0.7,1.1,540.0,2.490277061464945,8.183526415300358,89.60640958415968,927.0,298.0,1.473420103495827
10:20:31.583,35.19197567918819,39.17434656304976,182.00471685829032,-65.0,0.52,31.0,798.3709771400767,77.0,1.5,31.0,32.0,3.5,3.5,0.19,3268.0455693157987,27175.0,0.1,1.2,140.0,1.7787246739350682,49.460258925929274,8.503645437772258,545.0,619.0,6.70432776602582
10:20:34.596,16.845654266677627,21.584437365587934,110.51600284053242,12.0,0.27,-9.0,366.2063995516658,-13.0,9.5,51.0,55.0,6.0,5.5,0.24,23967.329317656215,29352.0,0.4,1.3,90.0,2.888749949788239,95.85008420302462,29.650260070702625,466.0,809.0,9.26304785073911
10:20:37.604,24.373145275793856,13.939517993484479,13.801174334635489,-34.0,0.21,-81.0,15.993536166174977,62.0,3.4,36.0,61.0,4.0,4.0,0.15,29789.452524598164,14979.0,0.1,0.2,630.0,2.250788620500219,8.731677245343846,73.15543769398244,577.0,611.0,4.386231094003002
10:20:40.613,34.03170499541344,21.99481284915698,237.86365467445518,93.0,0.86,-64.0,303.2762143133056,-28.0,8.5,2.0,66.0,3.0,3.5,0.2,7427.459144418652,9432.0,0.5,0.5,460.0,2.8578396174187546,53.76811685741656,41.067833965767086,487.0,546.0,4.29019919855088
