,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
09:31:18.585,0.7,87.315145451384,176.0,1830.0,2.9828020183957853,1566.6687571145958,2374.5464524789986,40.0,70.0,110.0,49.0,59.0,10.0,26.0,110.0,60.0,47.0,26.0,88.0,112.0,106.0,14.0,28.981098230464927,3.5197824131286586,35.0
09:31:21.600,1.6,68.59661150603917,215.0,4371.0,1.9148768402923078,2212.0475289936535,1660.9992987615872,100.0,30.0,180.0,93.0,11.0,2.0,8.0,78.0,120.0,69.0,58.0,60.0,13.0,59.0,30.0,4.696871647371606,10.560395616132876,25.0
09:31:24.609,0.3,56.8223226255545,69.0,2196.0,2.2456613350473105,3354.8312605686374,722.5148202187002,110.0,10.0,120.0,95.0,48.0,3.0,26.0,27.0,116.0,9.0,94.0,19.0,72.0,94.0,20.0,124.81192611471683,5.543252514666544,40.0
09:31:27.614,1.3,44.660181576510446,115.0,515.0,2.23854812210175,2948.776920236616,1411.6606623569126,70.0,40.0,80.0,84.0,26.0,23.0,82.0,108.0,16.0,91.0,3.0,95.0,31.0,96.0,7.0,31.42290346899658,19.81756056689957,30.0
09:31:30.654,1.6,76.59308847145934,61.0,4612.0,1.6967107956528846,2232.685845435199,2980.8113802136972,40.0,60.0,210.0,35.0,41.0,4.0,120.0,55.0,114.0,4.0,66.0,50.0,11.0,87.0,119.0,12.48191039668659,3.493283162064683,20.0
09:31:33.667,0.6,97.53895526498287,202.0,3088.0,0.520694304236206,631.0988173077988,1644.2542182253048,60.0,60.0,80.0,47.0,5.0,6.0,68.0,38.0,6.0,13.0,114.0,50.0,90.0,81.0,8.0,31.98585152879757,4.421584154240365,15.0
09:31:36.681,1.8,87.50574628450819,189.0,4286.0,1.014003151384285,3592.915953545092,618.3337871414429,80.0,20.0,170.0,62.0,53.0,14.0,2.0,99.0,96.0,76.0,50.0,35.0,89.0,116.0,25.0,124.085014933787,11.050004552471092,15.0
09:31:39.692,0.3,0.18931317614072468,67.0,464.0,2.8775134018894177,1717.7888317240124,2552.84745560458,120.0,30.0,250.0,11.0,20.0,12.0,24.0,76.0,19.0,103.0,117.0,76.0,74.0,41.0,2.0,48.01245184637156,9.267651443731365,30.0
09:31:42.700,1.0,3.5654774485942697,104.0,2012.0,4.566464672950477,2506.2290888812904,3735.3503336227645,40.0,110.0,140.0,56.0,46.0,35.0,61.0,3.0,55.0,93.0,47.0,2.0,91.0,61.0,95.0,83.97419925703545,3.051828029206993,25.0
09:31:45.714,0.1,58.06593004594561,219.0,4686.0,4.678895454432322,1125.5787297735542,1068.0122627403478,100.0,120.0,120.0,89.0,98.0,24.0,57.0,31.0,97.0,53.0,102.0,114.0,107.0,40.0,66.0,14.370837593729602,1.7478153453291174,30.0
09:31:48.723,0.4,26.61570081526996,194.0,3184.0,2.155271834733997,1671.7358527340891,1172.0323409951313,10.0,90.0,120.0,33.0,49.0,8.0,56.0,61.0,48.0,43.0,105.0,94.0,18.0,62.0,71.0,20.576507412765547,7.762914886413126,20.0
09:31:51.730,0.1,16.067205568511906,178.0,3585.0,4.22274807652775,3413.5984103772757,77.66479596647385,110.0,10.0,190.0,58.0,38.0,23.0,94.0,13.0,89.0,79.0,6.0,110.0,21.0,63.0,49.0,87.84585716840154,15.566277312148525,45.0
09:31:54.743,1.6,87.63745019413997,163.0,789.0,3.038467560713337,1205.3481314163755,2488.878184021094,110.0,100.0,230.0,57.0,32.0,32.0,30.0,38.0,62.0,101.0,37.0,72.0,91.0,34.0,75.0,9.800573887336629,19.237733257469866,40.0
09:31:57.765,0.2,78.18723539022888,139.0,4031.0,4.010522335460631,1664.7413141299228,2876.9685866530212,100.0,130.0,90.0,59.0,78.0,30.0,30.0,14.0,29.0,55.0,49.0,48.0,120.0,38.0,102.0,93.49122927339313,10.570674708599277,15.0
09:32:00.772,1.5,36.90822305882533,191.0,3350.0,3.4492191399600336,3809.163894178476,3916.8075374439063,80.0,90.0,90.0,69.0,45.0,10.0,111.0,25.0,30.0,61.0,102.0,92.0,19.0,97.0,92.0,73.93941557751081,1.9794563209028457,45.0
