,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
10:26:51.215,7524.0,2.821280047198568,91.97492196525688,1137.9726340039826,1282.6354982410007
10:26:54.228,251285.0,2.1710415103876244,77.00806269967548,1983.3111225668256,3664.5603084287904
10:26:57.239,144826.0,0.4191227017677508,45.97715383416311,1307.228354047028,452.8602336712
10:27:00.248,17617.0,2.4887483194601807,77.52490973244575,1306.7507561248149,4352.211148719012
10:27:03.259,270404.0,1.7899889710376171,44.145900892071815,1394.907321467063,607.0470333400483
10:27:06.270,178933.0,2.0226330086236888,24.12658714504167,1810.890668821764,8640.926165672874
10:27:09.276,72910.0,2.650876525669524,64.17393310768257,1528.9768598143305,8883.645493450109
10:27:12.287,182338.0,2.0703793834416784,97.65046922263538,1570.4595532477372,8237.184489392253
10:27:15.299,272502.0,0.4827991774286424,99.4507186196032,1952.4844476380324,3025.267736154401
10:27:18.306,76453.0,1.3837506724448945,68.0341518734474,1076.9256697599749,6554.572717481894
10:27:21.313,135133.0,2.104905176654479,12.452978804150398,1980.7402064787243,565.2594757964367
10:27:24.320,130721.0,2.2277718065066763,27.733597798636065,1879.2410093504889,2752.580066400573
10:27:27.324,76994.0,2.074522849907048,49.7198021412133,1536.4744119426614,8898.320494331538
10:27:30.329,118625.0,0.5639965639663755,19.82342481877553,1340.8758505827698,9444.038189782945
10:27:33.340,192882.0,2.544383574395157,25.882179475441845,1188.3964476819883,7043.965131070209
10:27:36.348,183974.0,0.4087009548193042,68.596338129169,1155.72156043643,6369.357456554535
10:27:39.357,125506.0,2.918873603101,75.78958930773601,1818.4587662223528,8035.482405963504
10:27:42.372,267459.0,1.4426822483899056,30.240887636851184,1057.477316944327,8268.56125114987
10:27:45.378,56865.0,2.890474833687325,40.93613491579424,1804.4973951674876,1521.096058276328
10:27:48.380,37925.0,1.3764963640300103,72.32246490546709,1215.1250023339385,2791.581281243341
10:27:51.384,41393.0,2.2525449580933543,4.1507697391133735,1274.716720363461,6623.583013022334
10:27:54.392,110629.0,1.734739286197745,47.006853795814536,1438.3186714044868,8942.021156020268
10:27:57.397,106503.0,2.7733806489722266,77.86348552493288,1291.306452721961,2157.361453622897
10:28:00.407,242007.0,0.415472126364715,0.6356485436484216,1459.1870769726677,7026.023720803596
10:28:03.418,197931.0,1.8464910086650763,0.2496557012024239,1344.2762208488482,1874.0223512175696
10:28:06.422,48485.0,1.937197419741849,78.5409346909102,1479.828391954284,6595.799731720769
10:28:09.426,10096.0,2.602559238361369,88.10267950496801,1458.4167059375432,2226.145875610568
10:28:12.434,123533.0,0.5139537424238216,11.814066215950533,1359.188976656367,1319.6406892366626
10:28:15.443,145245.0,2.7387549012624826,37.81398677658128,1033.5614750680377,6394.200392295114
10:28:18.450,92304.0,0.9211526695678,87.86291551684376,1606.7871903086289,7463.0271185974525
10:28:21.465,266393.0,2.4509478708365147,11.45895580390693,1757.8797958494845,4489.370803963092
10:28:24.483,168992.0,2.1679804533654545,42.88529122046808,1956.9013382502524,1617.910160955967
10:28:27.496,250935.0,1.2887342008169602,81.6501954917554,1625.0388853925845,9618.154271028923
10:28:30.507,232698.0,2.190267373721388,78.94023592778095,1597.6132715999136,9799.42902768737
10:28:33.510,23483.0,1.6847620497925342,25.489939029503983,1177.9090720729052,8078.5027993438225
10:28:36.521,173298.0,0.7285614932041226,2.6110829013594383,1320.9999733439463,8840.20314171023
10:28:39.531,245530.0,0.8295982911109162,71.8860407297488,1521.7815539030753,2567.4498610118053
10:28:42.540,124189.0,2.742175076832471,0.2305352095278209,1769.3693640931226,319.23944878727946
10:28:45.550,251376.0,1.184059216733968,70.60870616875577,1634.5403470887209,8022.946463122583
10:28:48.557,90599.0,0.957116235701748,86.84050209624743,1909.053629300824,5301.328658151309
10:28:51.570,263238.0,1.4277891392333888,63.5336544238427,1856.0683558949424,3449.054010182014
10:28:54.577,137349.0,2.047060663550715,47.74756154187306,1519.7159052000286,6176.498663317592
10:28:57.595,197257.0,1.697463894063915,17.87280785822609,1296.0451805351508,3674.154088614811
10:29:00.601,146607.0,2.270102287221152,86.25182417177422,1084.3700886022525,2928.2409215706443
10:29:03.605,12089.0,2.729994481712088,76.46173203202603,1485.833813013772,560.5690673530539
10:29:06.615,87669.0,0.4751538494699162,96.086944117944,1743.2971992984094,6272.626125981088
10:29:09.622,69952.0,2.379608131341622,29.96996068205576,1644.7552941431104,9317.761674077
10:29:12.631,169997.0,1.1960064248791686,34.58142465842878,1852.005746646612,5571.903870776577
10:29:15.644,99435.0,1.3629683663254055,40.64017461531536,1742.0736936038788,7149.697500265667
10:29:18.655,212452.0,2.9406940197687024,75.52823513608261,1865.707515313497,7421.355376174951
10:29:21.666,178851.0,2.745415405161101,62.74879639559889,1380.0126968504649,8441.03023957727
10:29:24.675,151484.0,1.0499024723276285,43.10101492234464,1429.4086634432804,3340.22071426648
10:29:27.681,137257.0,1.1042099198126647,39.085657437843466,1810.388146297587,8020.898635103366
10:29:30.687,71418.0,2.4762941773261966,84.11718931368385,1601.9878309973042,4402.8427935503205
10:29:33.691,82562.0,1.3060723066911044,98.6961678714909,1619.9113500612084,3718.297617186225
10:29:36.693,51689.0,0.7572470408702927,75.2054591853429,1494.1950823315565,5538.11163681206
10:29:39.715,61375.0,2.5561234031595754,13.652157608254525,1486.3155720367367,3570.59604911393
10:29:42.722,149019.0,2.3058360871122026,72.19595043007621,1592.8479792383328,8945.147007778873
10:29:45.731,139802.0,1.8230251546659104,46.50571096433232,1684.344493156795,9133.318487144646
10:29:48.737,51987.0,2.6516407591097515,55.443654501146455,1515.8184853544935,825.5748965047629
10:29:51.738,22393.0,2.3398323982287774,12.539054590863426,1290.5826442466907,2739.897846161437
10:29:54.745,127601.0,2.023886652070082,59.15604515976509,1139.193271186951,619.0153423546898
10:29:57.754,138528.0,0.8598079778546981,61.63639914407317,1743.2931811899464,6819.4185617621015
10:30:00.756,23553.0,2.834104357065754,37.35561706125806,1966.4864923127188,8091.614449659931
10:30:03.765,226792.0,0.6432622027394886,79.27992846929212,1906.1695948245765,1944.192464414289
10:30:06.774,163278.0,2.0902354392721456,41.6456258405771,1257.477823336938,130.87570672707398
10:30:09.782,166227.0,1.3984360271287148,44.13694415161136,1218.8334272715415,9802.7769512837
10:30:12.790,141211.0,0.7852780210921697,52.49846023148939,1845.7139041950632,2827.469740755779
10:30:15.798,118712.0,1.2885799085575498,0.3262297456926259,1681.5700451634098,3442.717441195135
10:30:18.802,21468.0,0.4094448052587578,57.0986278761546,1784.911315716676,9219.015192391447
10:30:21.814,277606.0,2.4044560485413813,25.27058078268691,1458.2683623328576,1447.5994402187732
10:30:24.825,50389.0,2.9403465705370087,72.13589109122913,1095.4712650618944,2329.992368787114
10:30:27.835,106902.0,0.3721901005536933,84.15031042218902,1676.382171260441,8781.665572202084
10:30:30.840,38493.0,2.162193790730768,66.49689936179617,1579.4387768909853,2877.800296428563
10:30:33.850,173236.0,2.830740303579148,91.6279844073745,1032.4292442920348,8976.730695261369
10:30:36.862,234185.0,1.6767471683390889,20.03110001013169,1958.3857780878388,9927.836667169366
10:30:39.871,218860.0,1.890848398431348,17.062858936901417,1334.4693348542928,1939.0432496662995
10:30:42.879,90512.0,0.5867238147642253,11.27743055030576,1503.256691656349,5813.614619095021
10:30:45.883,76216.0,0.9695784444882608,34.40544101286584,1228.1273703990769,2249.051151161916
10:30:48.898,242877.0,2.0406214477434217,71.88830648036166,1696.9602136621247,4826.824711745954
10:30:51.903,45666.0,2.026095849977104,93.11077410229105,1191.757782385316,5370.848864086366
10:30:54.912,162220.0,2.694531446406476,54.86541935976489,1023.0396628554124,4936.254549963561
10:30:57.916,79250.0,1.7615264103330226,3.823340421655464,1321.7162037424523,2868.087198544512
10:31:00.922,133103.0,2.312958820704894,55.2834882452557,1922.429962659961,826.859856601757
10:31:03.928,78634.0,2.227786024193985,46.14539741213704,1898.818006729437,8906.813921037268
10:31:06.938,174208.0,0.3579678606246712,78.6417030002781,1429.748832843517,1123.2819437163407
10:31:09.945,112069.0,0.6834571774719695,4.026454857679463,1698.6897735495825,7161.047089520053
10:31:12.953,107097.0,2.6987661055840144,35.258233766867775,1988.777219445723,4749.540264700959
10:31:15.962,167546.0,1.0997922549916943,0.7674844567473857,1920.934302170036,2512.8379917211128
10:31:18.972,234643.0,1.7814204506963758,53.10887842582169,1940.88709045882,1186.697174144011
10:31:21.976,16204.0,2.697751907477944,86.58915792767316,1222.025432608922,4212.324214504834
10:31:24.980,11760.0,1.6165205661321485,22.367700124690643,1355.014359710157,1993.8117346972065
10:31:27.980,1530.0,0.2511523014064066,99.99487009719786,1702.825846036938,7087.77402249377
10:31:30.987,143669.0,0.5483024932356244,50.10346843380049,1543.6380141884852,4095.262168347224
10:31:33.998,233700.0,0.8657483310398935,20.796375755433903,1595.5351452577684,1506.4808863820772
10:31:37.006,195264.0,0.7258841850090234,2.6130893960333146,1272.5900960222411,175.4522820677518
10:31:40.009,46554.0,2.6539410732389626,49.42016658583479,1424.1938026499895,5961.037930625796
10:31:43.015,84726.0,1.4201168723906488,34.51224431093155,1721.8205686772822,8499.099675019945
10:31:46.023,136010.0,2.3769083270383367,46.39610548501429,1467.6898881997497,798.2371866937143
10:31:49.037,283371.0,2.08360864878899,48.32194233122641,1095.9144469977605,4350.811851988002
10:31:52.048,196778.0,1.7373485739643564,56.17535340245578,1788.195984310552,3412.905442118789
10:31:55.059,215239.0,2.416674384816143,1.3109972759193536,1355.7127429048487,8169.382039984662
10:31:58.074,256947.0,1.5356430872777709,90.97970296836932,1882.984150271542,4818.531163042478
10:32:01.091,253296.0,2.900070118808853,72.94996510120788,1471.517705715832,1786.8641502075309
10:32:04.103,227919.0,2.118718925021434,90.36391911533984,1329.9949665104484,3186.998422699411
10:32:07.116,254355.0,1.7645171519865606,59.49888535144299,1700.176963590042,6101.051355709234
10:32:10.118,6914.0,1.1714905931979165,42.58783049803248,1758.404163026044,6459.153824937046
10:32:13.126,183653.0,2.7795324139419293,22.40596199349479,1597.0987760755888,650.5628163027467
10:32:16.137,215856.0,0.3754684299715624,82.25665495544752,1190.730243239429,4622.65549498736
10:32:19.143,69837.0,2.9513080424232103,92.68926768708846,1413.8776990828187,6234.525787487422
10:32:22.153,179018.0,1.0676740347921618,41.78441392643738,1076.6065254172493,8792.918155810761
10:32:25.164,145610.0,2.140003813094615,90.84721573686517,1112.5875665037802,1487.5976502131691
10:32:28.168,35142.0,2.811717077290933,1.3648553254603242,1195.0483821286,8926.245632326416
10:32:31.175,110819.0,2.3643353727397614,59.44055226963936,1813.0649423645784,7877.690222524498
10:32:34.181,135918.0,0.3580392950761896,5.134461191899799,1715.7120542396297,7203.524774356362
10:32:37.193,290648.0,2.517354330743158,45.48295215041783,1346.0088266709222,2602.486546540539
10:32:40.202,168615.0,0.4380846978647048,59.12841664428904,1028.0080506005645,6143.306985864715
10:32:43.210,165369.0,2.983508761904161,45.05407449586694,1711.3947734653034,3106.2005049937075
10:32:46.215,99486.0,0.3365459444051114,1.4356554330764466,1198.231331403559,3354.24950330028
10:32:49.228,256359.0,2.39302551370568,80.34380994299917,1774.3705814526425,2744.135447428254
10:32:52.234,53061.0,2.8567153839108403,18.441859448989728,1173.066295675936,8082.688838538398
10:32:55.236,12979.0,1.866210447155743,75.61529193696823,1003.6816785728416,9621.51998213222
10:32:58.244,97743.0,2.522355898348932,58.044966876026976,1804.64005061437,6288.570461974708
10:33:01.253,119361.0,1.7877505786818635,68.18901988619912,1261.4186561961417,6504.947420615849
10:33:04.263,183706.0,2.0297204677018965,79.18663866242089,1831.923270452668,8131.383305663711
10:33:07.275,206421.0,2.235592504111721,8.554958999091465,1751.2472399715716,5856.192948563834
10:33:10.284,152419.0,2.2811887890339806,16.918496997614387,1306.9702022106922,7188.17783607239
10:33:13.288,40573.0,1.833612110657575,49.06100686950938,1614.0828897849483,7814.150941911009
10:33:16.296,139108.0,2.8792905246209126,74.41669829500478,1599.7187452022586,9149.690319969195
10:33:19.306,207244.0,2.3108475559105344,16.100861773797416,1247.5185734376462,1830.3525583965536
10:33:22.310,56206.0,2.5547135929517246,23.372083883714737,1530.016861948681,2151.116070303648
10:33:25.315,53153.0,2.7361397526960576,58.55027758907943,1885.328585437808,1934.7291195291084
10:33:28.321,75908.0,1.6419681447752132,35.62527258267123,1697.4837830376666,8880.979562312425
