,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
13:58:11.058,1270.0,410.0,-4.5,3.449273457242043,8.66755028589165,510.0,100.0,2000.0,46.95423191844946,5.7159146083023575,420.0,9.0,57.0,0.23585420230391363,-0.35196123711280625,-0.4539331661975121,45.0,13.995659291337791,13.158607017750995,4500.0,68.0,12.0,2.9651985988208764,20054.033811986916,27323.0
13:58:14.070,320.0,490.0,-2.1,2.5985626246027347,6.9570778486184555,160.0,1600.0,850.0,27.729699552407126,7.033371708540017,790.0,37.0,60.0,0.5318906921405198,0.7706082944593489,-0.4682124129534205,79.0,20.920469143916577,26.782551081270928,3100.0,46.0,48.0,2.5977570022817917,10682.239923436946,2624.0
13:58:17.086,1670.0,500.0,-4.7,9.539607924094664,2.665191714612032,710.0,900.0,1750.0,12.04965112072609,5.5657895057379285,190.0,50.0,14.0,-0.4769296636067767,0.6927713846242338,-0.39450327648847167,203.0,19.996197897262846,4.9489197971928744,3700.0,99.0,58.0,1.798597510946375,7949.719928196403,23735.0
13:58:20.103,1170.0,40.0,-1.3,6.613621141578252,7.034057969133282,60.0,1900.0,1350.0,29.775756187976683,5.521684813122017,750.0,77.0,55.0,0.8821988010734896,-0.039248637823310395,0.025336486870471076,198.0,45.52774012546811,27.73208410344833,3400.0,41.0,72.0,2.891081141013456,3991.5347201549125,26247.0
13:58:23.127,920.0,20.0,-3.8,5.577093203395643,5.8910962772006,360.0,1350.0,1050.0,42.443405659297376,6.219755211762715,860.0,1.0,31.0,-0.6433425966262662,-0.22942823004852292,0.7933244943911837,35.0,24.030495724653623,2.5670487716499686,400.0,64.0,54.0,2.0777668402030063,9121.548573872045,29969.0
13:58:26.145,170.0,430.0,-2.8,9.17543199317741,2.1334856514563434,660.0,1800.0,1500.0,25.083161602018837,1.8774905736696317,260.0,20.0,87.0,-0.6454812684357727,-0.15826238268700404,0.8925237011352729,41.0,35.557426828947335,28.003432844886493,3900.0,26.0,63.0,1.4140790192178438,15787.530150210207,6919.0
13:58:29.153,2020.0,330.0,-0.8,5.56866749559268,8.91823789755004,360.0,1850.0,1500.0,11.005889144942893,5.5934250167155595,910.0,49.0,29.0,-0.0004748174541477912,0.8036136010092481,0.09343735913098361,71.0,32.72278861869855,11.341623568053507,4300.0,23.0,57.0,2.437824206216532,15586.295899100802,240.0
13:58:32.163,1920.0,290.0,-3.9,5.1086818122095705,5.894182028143356,660.0,1450.0,1150.0,27.264584185254876,4.205885797794561,510.0,3.0,50.0,-0.9530161866986094,-0.09048535289406734,0.05454477202738772,32.0,55.814637396511976,9.218674452926441,3900.0,76.0,84.0,1.5534294128248716,2499.305348899889,30773.0
13:58:35.178,1020.0,190.0,-3.9,6.102521768775598,9.288843004462565,410.0,1300.0,1300.0,38.27426498089718,6.842665508784831,560.0,78.0,9.0,-0.10127540279830782,-0.3242080569321858,0.22002559433212943,58.0,75.70520692133455,3.227459012395626,3800.0,23.0,53.0,2.7939493753536118,1006.6347199857391,3774.0
13:58:38.190,1720.0,170.0,-4.7,8.709788532473539,6.887516637553627,560.0,1200.0,1600.0,47.4620230027038,7.271102618525287,70.0,83.0,37.0,0.1844188140993821,-0.052308208289505886,0.9753512731600256,38.0,87.5767081476371,13.719823747613647,200.0,61.0,85.0,1.7512619922511696,23518.58506991613,8537.0
13:58:41.201,120.0,40.0,-1.8,6.213321386372501,8.77519698914153,860.0,1050.0,1850.0,43.9736099258583,5.579503879533483,340.0,43.0,71.0,-0.7850748076548447,0.08001986034349884,-0.45278151890789187,169.0,53.72078266776694,22.73896798176966,1100.0,9.0,13.0,2.1160150427760795,10064.754799976152,13567.0
13:58:44.218,1170.0,250.0,-1.3,9.840512144378303,4.423365107037762,760.0,1650.0,1450.0,4.765616620162866,2.0572626433692527,330.0,47.0,73.0,0.627562777500752,0.48239505169807084,0.2797709171996592,158.0,56.68616230012663,6.703916412100462,700.0,21.0,39.0,1.1378375573430122,12070.38576047588,3233.0
