,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
20:53:32.596,0.8,88.23085428870118,88.0,180.0,2.7696708265356675,650.1384530620574,1334.1296274193605,110.0,10.0,180.0,11.0,94.0,29.0,98.0,88.0,23.0,12.0,93.0,66.0,9.0,29.0,107.0,39.48130743013096,16.821173971074174,15.0
20:53:35.628,0.9,27.35793911298711,245.0,1181.0,4.354810447023459,2971.887907965379,2648.699903084953,100.0,80.0,190.0,12.0,17.0,13.0,31.0,61.0,105.0,6.0,11.0,51.0,39.0,39.0,77.0,28.866275661160966,13.059609113889664,35.0
20:53:38.636,1.1,31.738598601819323,132.0,1049.0,4.826929187985435,3400.674596572631,4046.442318905076,10.0,130.0,240.0,63.0,90.0,2.0,109.0,15.0,58.0,46.0,18.0,44.0,118.0,20.0,95.0,4.693186398045652,1.5880431750339727,45.0
20:53:41.645,0.1,68.03499996613003,108.0,637.0,2.2502845244029035,730.4216779453475,568.9176055247661,110.0,70.0,140.0,50.0,67.0,9.0,7.0,90.0,110.0,82.0,97.0,109.0,73.0,100.0,81.0,39.219605437811765,17.925180054523423,30.0
20:53:44.698,1.4,9.044462064994029,129.0,478.0,4.724719487504843,2124.9104240075308,2443.763464850381,80.0,90.0,120.0,80.0,94.0,22.0,57.0,66.0,30.0,74.0,119.0,64.0,11.0,45.0,30.0,117.83536046632717,5.814845523541494,15.0
20:53:47.708,0.5,6.082054066074562,94.0,2462.0,0.710104351606324,597.1491098008631,683.8665513753323,80.0,120.0,190.0,63.0,67.0,14.0,100.0,67.0,66.0,37.0,33.0,58.0,40.0,107.0,31.0,59.38014521743543,2.772693431753786,40.0
20:53:50.719,0.7,90.9838471288366,182.0,477.0,1.20284168929777,596.3290337805905,3201.933235168765,20.0,60.0,240.0,43.0,56.0,17.0,50.0,112.0,6.0,50.0,88.0,84.0,66.0,11.0,71.0,8.081483392634803,19.621994760632877,35.0
20:53:53.729,1.6,58.425741897855914,161.0,2689.0,4.863405969817476,3644.6470930460077,1917.8950400868125,110.0,80.0,120.0,96.0,25.0,3.0,40.0,46.0,105.0,70.0,90.0,4.0,114.0,26.0,14.0,44.37172897693232,11.026535115606489,20.0
20:53:59.022,0.9,59.37833576893663,220.0,1369.0,0.5512195768696916,3893.670846889457,433.0809426059677,100.0,110.0,150.0,76.0,46.0,14.0,45.0,89.0,20.0,31.0,67.0,73.0,56.0,80.0,101.0,98.29165645900174,10.194767280622646,45.0
20:54:02.044,0.3,16.98383737001354,243.0,206.0,3.0603992620888474,3295.6879474906104,536.2698105723568,80.0,30.0,170.0,69.0,34.0,17.0,111.0,55.0,57.0,51.0,87.0,111.0,8.0,115.0,114.0,34.545459310340114,8.19558950427803,25.0
