,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
00:51:09.897,284759.0,0.6,0.2,2.8,2.684666356387732,4.0,15029.832109935405,14097.0,380.0,2.5404787515219986,59.667294967394014,126.72714202167147,162.02930187263854,325.0,36.27907706164779
00:51:12.899,11183.0,0.5,0.3,-5.3,1.9117115094226254,3.7,16083.047673401512,17738.0,240.0,2.9821720385309543,63.664162570497915,127.40967490556567,79.10695174684705,611.0,201.04036688033943
00:51:15.914,281658.0,0.8,0.7,9.9,2.459277287296184,3.6,21107.427335445358,315.0,850.0,1.0105965977567244,47.430824696411065,73.5565038462439,141.85163526991238,566.0,118.68076415414326
00:51:18.918,15501.0,0.2,1.3,2.6,2.288763866566158,3.0,3106.95412875994,2596.0,40.0,1.8080850891963542,21.386625779064342,163.79827183395116,165.92792219905795,457.0,33.959460510178076
00:51:21.928,195381.0,0.6,0.3,-3.0,2.61274460205951,0.3,11531.540873312231,2752.0,70.0,2.7816438011123568,3.1742955648044866,134.50830699978226,57.01508304918497,540.0,111.17535112709669
00:51:24.937,120044.0,0.3,0.9,-5.3,1.988413752384982,3.3,26519.65593996825,16223.0,30.0,1.0475223535340843,57.016892606256235,60.76461292089623,198.0073371805606,659.0,66.74022468224389
00:51:27.949,174609.0,0.1,0.6,-0.1,2.770869411157185,3.8,24043.99592332896,14029.0,580.0,1.8129753123646093,80.05992495123091,180.21750340455003,191.26796463357417,555.0,38.00911503568502
00:51:30.964,270484.0,0.3,1.2,-6.7,2.677062886420812,1.5,21349.684522676333,16806.0,190.0,2.5562692187800096,28.08429663110534,144.6949501944336,101.7606302290391,784.0,153.77228569169907
00:51:33.970,123479.0,0.7,0.9,5.7,0.40991675040161757,4.2,23815.684216645768,15112.0,850.0,1.0489641620411925,81.63619333618877,53.553461382585915,128.22974886366177,89.0,217.8018156042434
00:51:36.974,39937.0,0.7,0.7,7.0,1.8071763960248166,0.4,30481.371179096313,1908.0,830.0,2.1702030615307217,68.0879549524098,63.24210205998195,68.8794173636798,207.0,21.852031731947626
00:51:39.982,86794.0,0.9,1.4,2.6,1.3866798120676618,0.2,1490.3114323517464,22366.0,230.0,2.9590198700568813,0.12307218469156961,94.44987600701438,153.1354724176034,979.0,132.13469721377183
00:51:42.988,26653.0,0.7,1.5,-5.1,1.0205431743153646,2.2,15967.617422731357,18091.0,340.0,1.2879814071273863,97.38701600792231,89.56175691097755,100.35997872882521,460.0,253.18821616805067
00:51:46.001,214370.0,0.4,0.5,8.1,1.0617645626985142,4.9,3473.2382278584328,5003.0,850.0,2.617426302549236,84.95747687153086,165.84573730767863,113.05394736293673,122.0,146.143316786916
00:51:49.014,222617.0,1.0,1.2,-6.8,2.966274950503745,2.1,32062.35900845187,12972.0,930.0,2.5537942521234624,35.03881435704153,119.48793254867172,124.13120782370773,17.0,101.36488155190932
00:51:52.030,185637.0,1.0,2.0,-3.7,1.6150512395992203,4.9,5797.091547267214,22417.0,60.0,1.223091052331029,33.87477953004759,191.2824879912331,151.32121623472025,175.0,5.041694678395044
00:51:55.046,261169.0,0.5,0.1,4.0,1.2912110354857194,2.0,7379.103808139331,20746.0,90.0,1.9764226884690634,34.1530988879414,121.20485426917666,103.08068836017324,863.0,72.73316984704825
00:51:58.052,23422.0,0.9,0.3,-4.1,1.9573535014122703,2.4,2555.297771542308,18110.0,990.0,1.6577496112275822,50.249411914212665,138.4808944113476,126.83005439558808,500.0,130.68070797392753
00:52:01.061,106290.0,0.5,1.0,0.4,2.978420714240094,2.8,1875.6267561891143,21972.0,30.0,2.2720431642799133,97.49202383442875,195.11518889040696,149.9148942376682,665.0,96.49191338282539
00:52:04.073,193756.0,0.1,0.2,2.6,2.2441216912837803,1.3,22476.041434977695,3957.0,290.0,1.301897710912441,38.972461216359875,148.52724545736953,80.77186667758298,369.0,131.23860472423138
00:52:07.078,23405.0,0.6,1.1,0.9,2.7242675474530764,3.8,21512.50587214677,10086.0,660.0,2.1715309414034616,35.41003994378864,176.44747949673598,191.33324492460207,980.0,50.25051052524029
00:52:10.089,177335.0,0.8,1.8,-8.6,2.3399208115834043,1.2,15730.347986165447,26925.0,150.0,2.9998097300391167,19.247799414898683,97.71166567154486,186.7271101058667,366.0,199.02953217115146
00:52:13.110,279740.0,0.8,2.0,-2.0,2.60680309417115,0.6,9724.806341224434,18841.0,920.0,1.774839173570951,40.959635448723844,108.01384889530533,150.74183556165048,65.0,198.10053403420233
00:52:16.119,116434.0,0.7,0.1,-4.1,0.27901234980820344,4.7,14375.001774299382,12563.0,520.0,2.9915474195825107,28.79568911122003,100.99121925836334,97.80696260314667,841.0,7.899356688429483
00:52:19.129,116319.0,0.4,1.7,-5.0,1.8603450899553562,1.1,15536.922503992544,14857.0,530.0,1.195196261563307,49.45201876632568,148.08962636844217,118.0871068639842,7.0,48.29957855320861
00:52:22.139,159406.0,0.4,0.2,4.2,2.239739944058191,2.6,27290.314536417787,9767.0,220.0,1.6135494829986075,13.150826689327449,70.79597279554585,162.28448964666734,422.0,238.9034591896105
00:52:25.146,123932.0,0.8,1.4,7.0,1.9070844768144213,0.8,29056.398483551096,1881.0,980.0,2.2323231579722433,14.921979624522356,82.37136328568778,162.16769413627912,835.0,127.72890428628659
00:52:28.157,112106.0,0.8,0.8,3.0,1.059291875741331,2.6,5669.449544426242,10412.0,430.0,1.3881304606963325,14.278365449910448,109.1436624996906,120.35429475870605,687.0,169.1954564721738
00:52:31.171,245450.0,0.2,2.0,7.1,2.650764300423879,1.4,3547.164699882241,5060.0,300.0,1.2409818635926189,41.23803417235228,189.89096561453877,98.3472927789695,795.0,130.01043606893887
00:52:34.186,218004.0,0.7,0.7,7.4,1.4595586509280738,1.7,26922.06930465043,30735.0,320.0,2.652855160419663,11.911629061228053,110.82738922597889,110.70509691595956,66.0,36.904868723506844
00:52:37.196,160923.0,0.8,1.9,5.0,1.129410566045075,3.9,12785.487083589753,6190.0,670.0,1.4546717561928202,18.869470767661042,188.44256726116072,136.35308108960305,25.0,9.882968234844727
00:52:40.207,182199.0,0.4,1.6,9.1,2.540640387083007,3.0,25069.398544807547,16804.0,280.0,1.8571842909333303,65.6505480896851,98.11133907384158,62.33152081486668,61.0,196.51316342222063
00:52:43.212,42806.0,0.6,1.7,-5.6,0.8349750757386966,3.4,15799.689482707774,17195.0,410.0,2.044807895160491,79.22333818144806,56.17212460789915,104.34370092437666,104.0,222.9415575781853
00:52:46.223,158943.0,0.7,1.1,3.8,2.526221408425861,1.0,25640.316967843522,31728.0,180.0,1.4542057188380706,94.08475896556345,122.12037886218936,166.366960172148,817.0,243.27039596021305
00:52:49.233,158290.0,0.1,0.1,-7.4,1.8987899949642029,3.5,12489.46585333287,5563.0,200.0,1.177913746186968,7.391435997276419,140.50966742850122,166.39849923262253,908.0,52.618969391956696
