,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
02:48:49.842,189699.0,0.6,1.9,1.7,2.846322161637612
02:48:52.861,294215.0,0.5,1.9,3.1,1.910690883162682
02:48:55.867,78895.0,0.6,1.5,-6.3,2.04343641955173
02:48:58.879,135657.0,0.3,1.7,-9.9,0.948554266732598
02:49:01.884,60397.0,0.2,1.7,7.2,2.0694061751166783
02:49:04.893,134869.0,0.3,0.8,6.9,2.5016748661862622
02:49:07.901,152892.0,0.5,1.9,6.5,2.072099200382251
02:49:10.905,51289.0,0.9,0.1,10.0,2.0506931734907
02:49:13.919,290170.0,0.7,0.3,8.2,1.9107302054759177
02:49:16.930,151266.0,0.4,0.8,-6.9,1.6339964495797117
02:49:19.943,282498.0,0.3,2.0,-7.7,1.1123656733393528
02:49:22.955,171308.0,0.6,1.5,-2.6,2.51967900082822
02:49:25.961,48302.0,0.2,1.2,-3.7,2.74454356265888
02:49:28.973,222715.0,0.8,0.6,-4.7,2.603474348791171
02:49:31.987,261295.0,0.8,0.1,0.7,1.1649083588439304
02:49:35.002,174483.0,0.9,0.3,-3.7,0.2602302479761533
02:49:38.021,282910.0,0.6,0.2,2.2,1.5615257062233698
02:49:41.024,51409.0,0.8,0.7,1.9,1.8129615892736275
02:49:44.028,59822.0,0.8,0.2,-8.7,1.6227349086925478
02:49:47.036,122853.0,0.9,0.6,-3.9,1.0072410346065517
02:49:50.042,73918.0,0.8,1.6,7.6,0.7399209727390565
02:49:53.056,224092.0,0.2,1.9,6.2,0.9169740291750076
02:49:56.063,96292.0,0.9,0.4,3.2,1.2733549152802288
02:49:59.064,19263.0,0.4,0.2,-2.6,2.3493450427382987
02:50:02.074,141687.0,0.1,0.3,7.3,2.790012186065103
02:50:05.077,53514.0,0.9,1.1,4.8,1.1650278703401962
02:50:08.080,23594.0,0.2,1.1,3.8,2.9045705713044705
02:50:11.087,82849.0,0.1,0.3,-7.6,1.6404597368179843
02:50:14.093,96926.0,1.0,1.5,-0.7,1.7361012608381363
02:50:17.121,267188.0,0.3,1.4,-9.1,0.7337765514631523
02:50:20.121,8457.0,0.8,2.0,8.0,0.8252884666345961
02:50:23.133,240176.0,0.1,0.8,-5.6,1.544710159673519
02:50:26.141,172808.0,0.8,1.3,0.9,0.4836731793010961
02:50:29.145,23021.0,0.1,1.3,-8.3,1.954689569433804
02:50:32.153,117916.0,0.7,0.4,-5.3,2.094550181350461
02:50:35.165,210010.0,0.2,0.6,6.0,2.053100194134005
02:50:38.168,8589.0,0.1,1.1,8.5,0.4202457464201904
02:50:41.172,83892.0,0.3,1.1,6.3,1.8567777359439452
02:50:44.183,279259.0,0.4,1.2,0.8,1.397977454490648
02:50:47.188,41728.0,0.5,0.5,-1.7,0.2578235232836649
02:50:50.193,49671.0,0.2,1.7,9.5,2.5929491592846694
02:50:53.200,123410.0,0.9,1.7,-6.8,0.9710982730481784
02:50:56.203,55423.0,0.1,0.7,-3.9,1.1595834764195776
02:50:59.212,137739.0,0.3,0.3,5.3,0.7886123709635247
02:51:02.214,45158.0,0.9,1.0,-5.5,2.449368941352732
02:51:05.221,151845.0,0.2,1.1,-7.8,2.7567095520159905
02:51:08.226,28382.0,0.4,1.5,0.9,1.73896241276138
02:51:11.245,211188.0,0.9,0.9,7.9,0.7298922631364875
02:51:14.256,114348.0,0.4,0.3,-7.5,2.6680208186060788
02:51:17.268,194834.0,0.8,0.8,7.1,2.59614189908604
02:51:20.279,198458.0,0.1,0.6,2.8,1.1446034380573478
02:51:23.285,61953.0,0.8,0.3,-8.6,0.3961701216038186
02:51:26.296,234040.0,0.1,0.1,-6.3,2.7716650004634045
02:51:29.308,244890.0,0.4,0.9,-4.3,2.4119473429723457
02:51:32.313,26621.0,0.2,0.5,5.0,0.362610783587969
02:51:35.317,53010.0,1.0,1.1,-3.1,1.5749850151211546
02:51:38.327,158142.0,0.7,1.9,-0.7,1.962710588164255
02:51:41.331,82336.0,0.5,0.1,8.1,1.6497370559156486
02:51:44.338,42334.0,0.3,0.3,-2.5,1.1308855442340546
02:51:47.348,180628.0,0.9,1.8,-3.1,2.2195063938154003
02:51:50.349,12811.0,0.3,0.5,9.3,0.2966534485357925
02:51:53.355,54454.0,0.7,1.3,3.5,2.767876907707807
02:51:56.361,107698.0,0.1,1.8,-5.6,1.869806454654892
02:51:59.370,96848.0,0.2,0.6,-4.9,1.0656985868419624
02:52:02.385,204332.0,0.2,0.6,-6.1,1.7129995001168128
02:52:05.391,49165.0,0.3,0.6,-3.7,1.846150228690853
02:52:08.404,265842.0,0.1,0.8,3.2,0.2852549524838492
02:52:11.414,181457.0,0.7,1.6,8.6,1.099614529219949
02:52:14.420,39662.0,0.2,1.7,-7.0,2.6059522426289607
02:52:17.427,105402.0,0.5,0.3,-9.5,2.265462068759187
02:52:20.439,231998.0,0.1,0.1,-1.4,0.7597009993626931
02:52:23.455,238509.0,1.0,1.1,3.2,0.6671717719459367
02:52:26.468,243154.0,0.5,1.3,9.8,2.242593675669908
02:52:29.478,172876.0,0.8,1.5,-1.0,2.299211375079516
02:52:32.490,244786.0,0.2,1.5,-4.6,1.208589804456209
02:52:35.504,232190.0,0.7,0.4,-3.3,1.1024900121313084
02:52:38.507,35392.0,0.5,0.5,6.8,1.8609548738371036
02:52:41.518,150670.0,0.9,0.8,9.0,1.1089886638500883
02:52:44.522,25886.0,0.4,2.0,9.5,0.3042380435424895
02:52:47.529,155059.0,0.9,1.4,9.0,1.2040951879323492
02:52:50.536,81497.0,0.2,0.5,4.8,2.204171883866808
02:52:53.542,131015.0,0.1,0.5,3.1,2.358605725160625
02:52:56.559,181669.0,0.1,0.6,-7.8,2.5947831432492747
02:52:59.566,191610.0,0.2,0.7,-3.3,1.3389136236893362
02:53:02.580,246927.0,0.3,1.8,-8.3,1.6808780552807023
02:53:05.594,260063.0,0.4,1.2,2.9,0.2523538832314266
02:53:08.600,66159.0,0.6,1.6,-8.2,0.9413968700315496
02:53:11.609,165254.0,0.8,1.0,4.7,2.4122091224763422
02:53:14.618,204498.0,0.8,1.3,-8.2,1.6523679551316075
02:53:17.624,117777.0,0.7,0.5,-9.5,0.3888910294294023
02:53:20.640,210573.0,0.7,0.9,-7.0,2.300015137741433
02:53:23.650,167914.0,0.2,1.4,6.8,2.819489558591478
02:53:26.656,105826.0,0.1,1.2,-1.8,0.8619239737087298
02:53:29.661,36932.0,0.2,0.2,0.4,2.954329639326278
02:53:32.672,191337.0,0.7,0.8,-5.5,2.8341519791708887
02:53:35.683,218743.0,0.9,1.8,-5.9,0.9635662179679316
02:53:38.694,245714.0,1.0,1.9,-8.9,1.8933063780836423
02:53:41.708,288289.0,0.1,1.2,2.9,1.3270023834932765
02:53:44.718,249416.0,0.8,0.6,-9.5,2.5555053570290065
