,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
13:42:11.446,122498.0,0.2,1.0,9.3,0.5906014596182674,1.5,13438.281665700266,11178.0,50.0,2.2370796886981554,54.33872627139833,55.44930193991699,197.07385029250815,755.0,49.21079302928462,240.5398683354889,233.41754561214645,49.172358764250234,197.19621328909443,186.0978287487763
13:42:14.454,95236.0,0.5,0.7,-7.9,2.3413726390964564,3.8,4547.6834280223,29597.0,480.0,2.516532380307252,29.79330883912121,122.4977535088491,121.38315837866347,100.0,50.754412072558154,161.49013192534838,173.20881559579314,25.90787978791769,139.41465791790796,220.28152968798915
13:42:17.465,138262.0,0.9,0.2,0.4,0.4860828087647081,3.9,27772.26980283775,27205.0,980.0,1.949278987587812,86.24953378060425,184.19134824596497,125.75163494203233,488.0,82.62050328308412,190.09008390776273,33.59836166425286,43.292452696078016,159.91971672915585,245.347367181968
13:42:20.476,261906.0,0.8,1.9,-0.6,0.9861517238142891,0.7,10500.021767223074,11506.0,600.0,2.4527997866940803,0.9757865313097638,180.92811413423976,101.48724832903564,138.0,167.2161160650915,138.51664759617347,32.47887100118211,228.02478744458,24.478764106160654,92.01474714886943
13:42:23.480,45834.0,0.1,2.0,2.2,2.764970755528277,0.3,31113.580034558756,10055.0,510.0,2.024114464695674,33.63494911513021,138.04498181491874,155.14337577924368,235.0,176.92235070789798,245.1488946032695,142.9169894323097,231.78597583897658,131.39897854272792,4.075734659197999
13:42:26.487,70831.0,0.4,0.4,-4.5,0.8367187859079805,4.6,11274.147633151804,19911.0,790.0,1.8065895872812026,27.262491433573352,67.89045975018686,187.02717211872286,77.0,113.49376688433568,159.8185681044938,57.3831834863227,111.41666758593017,48.77539937081102,134.50879433842425
13:42:29.502,277733.0,0.9,0.6,9.8,2.4078075474106386,2.9,29151.974364050737,7954.0,300.0,2.0186099622020413,4.16196875922526,75.809293470498,120.42762650088615,736.0,84.79247164384509,160.43608315056386,221.67332109011096,120.93304562829687,192.0193783219612,204.96097722026585
13:42:32.514,214393.0,0.2,0.8,-4.4,0.8093454901911292,1.7,24617.83542007185,1038.0,810.0,1.588635630386952,20.40475197497071,198.32365727401498,144.1667729011981,68.0,77.75586523867953,107.01506359518811,105.2592488807465,206.00061062445954,3.1473791762263987,88.1315833955376
13:42:35.526,237556.0,0.8,1.3,-5.3,0.45839533105563074,2.4,20688.194290516745,19806.0,500.0,1.1120280056997904,54.33360352109385,62.449891317554666,130.14020363433139,930.0,212.9184328737182,183.6770302056818,175.69797068154304,53.88103619501596,158.49824697764524,132.74812395982846
13:42:38.545,297660.0,0.6,1.1,-3.6,1.9353808125942984,3.8,15733.101075192793,6914.0,440.0,1.8687030996604297,89.01212493658555,101.89754743633003,133.5401982227736,504.0,73.3460311595829,187.07257739920817,179.0750063986818,178.54634289634515,92.6704930697084,91.59957067016006
13:42:41.554,190969.0,1.0,0.2,2.8,2.286309175415678,2.5,324.97956649129407,20021.0,570.0,2.5776002552475417,4.629248665836078,94.47752516415898,164.42059182091913,160.0,146.32888658098238,195.606117391402,150.4552828813986,78.98842522295966,145.06488346154327,101.38298820231505
13:42:44.561,41293.0,0.4,1.3,-8.2,2.258995768764337,0.3,13684.27492988065,27866.0,200.0,2.151930289748127,21.38717744504368,192.08122426549383,113.20723266932646,501.0,137.65021840903756,132.65878798834876,239.59261911856018,34.444665971058534,88.64814942787152,94.29543571891081
13:42:47.575,245928.0,0.8,0.8,-5.7,0.48594665239811846,3.0,27953.97628481055,29476.0,590.0,1.1463371402212952,53.77338982644339,159.00658525405618,158.67470333663346,600.0,181.55454354853006,195.46566404309743,19.814462621808033,11.898876074503441,152.75746599767766,7.060807276550869
13:42:50.583,108584.0,0.1,0.2,-7.9,1.2112218267894737,3.0,2349.354953622722,18093.0,220.0,1.50375639536965,30.923181233338013,158.60631777237063,128.62381854448552,10.0,176.7190484569131,51.57867021558455,42.21948071021388,85.6470752087204,23.043953561069152,50.65336070177554
13:42:53.593,236597.0,0.2,1.8,-7.4,1.904487426917186,2.8,24830.940344802708,3470.0,820.0,1.191006909014232,30.94913376611414,84.92479071152025,135.08630837027306,510.0,231.51420712869663,126.77677389733626,61.09765450994503,246.106319526835,171.5555500586585,149.2987269883315
13:42:56.609,290596.0,0.5,1.3,9.2,1.2776468363648739,0.2,31922.21576484212,21572.0,920.0,2.452956418085447,6.874105240159249,150.85522137510247,59.21627470017566,534.0,68.32575531262036,84.45287304368442,201.99336194409523,74.6994545059164,60.009343967042334,11.766953472462571
13:42:59.618,149924.0,0.5,0.2,1.7,0.9170709261239298,4.8,25049.66035402281,6412.0,370.0,2.0351752577219817,78.01878722421273,143.38573468247495,136.94130229263115,872.0,218.01493630497856,56.71093153332265,198.2248671416159,148.90131344908008,68.12830002427565,180.03867725011315
13:43:02.629,149874.0,0.1,1.6,-9.9,1.5089600336591924,1.8,4555.9488058466095,28521.0,120.0,1.0631847988018543,43.84529418777304,57.9614835421455,88.88035702101604,524.0,169.84129233286848,220.30183027055043,82.39413895250861,201.06121588585142,75.7127415474143,82.58465195078814
13:43:05.642,229018.0,1.0,0.5,9.3,2.1865140258003395,2.1,18697.95310296819,15110.0,320.0,2.2697966694827945,74.90714186791114,93.36639651551383,118.43343827811636,241.0,116.08125471415129,166.44673522012022,22.919255067978696,70.57185649464448,182.8635520031237,196.3715349639548
13:43:08.656,240237.0,0.8,0.8,-8.4,1.7180503096895199,2.1,27972.501377072782,30576.0,620.0,2.1071888769316547,66.89292481838808,120.03725846498945,150.91975364734049,406.0,215.89188174683744,34.59621036097711,26.651918732683164,193.85946805397475,83.68200806849082,92.65059640981315
13:43:11.666,178510.0,0.9,0.5,-2.3,2.2172803913822596,3.8,15590.171908449885,19277.0,490.0,1.9734335347693126,10.338921547685883,136.02376175288236,177.21523943362013,594.0,192.5373217984423,141.041576488017,233.35378218498082,27.896154960487486,194.72699361142318,86.58357758866327
13:43:14.674,105602.0,0.9,1.2,7.1,2.7556837031098222,2.9,13938.297324036837,29486.0,960.0,1.4077636992861766,23.286136996211887,144.96412876274724,108.73745979480717,62.0,47.83783768379578,160.07903386694198,188.7857435563636,193.2607386529847,143.50509578391166,87.23985957862926
13:43:17.685,193734.0,0.9,1.5,1.0,1.9879987131365193,4.2,17201.72295194438,8515.0,860.0,2.801373440898079,43.17052568263388,186.15969011144796,113.86781158333588,769.0,160.38825335369884,115.19951486859722,197.34065437825205,201.66640474016813,163.3993134714625,170.6232666669221
13:43:20.694,178216.0,0.3,0.8,-9.2,1.6402278099496268,4.7,20028.479854166882,7158.0,610.0,1.6087577880729165,81.63524714964936,73.19103141259733,103.72684819552816,955.0,186.07536094337823,18.276087884877725,209.71339789441598,69.72798549240343,188.19621408610718,124.35040093176283
13:43:23.704,232724.0,0.1,1.3,-9.9,1.9678271095062432,0.6,26310.498919959307,8476.0,340.0,1.9990709892428606,55.528837851529076,91.01844412216019,96.2381331510774,214.0,234.47747655396319,68.79938636729533,250.41185040023547,29.972738541410582,117.40600575894683,78.6095588803255
13:43:26.717,247155.0,0.5,2.0,-7.8,1.428698451405538,2.5,9988.79861094997,28000.0,580.0,1.586255914224553,36.51342383468815,80.89775712470728,132.49080090379692,899.0,89.47020557528847,236.62198695824074,175.64229991051218,188.40704941805006,247.49418500638302,171.68275461216874
13:43:29.720,17231.0,0.1,2.0,1.6,1.6115838574560295,4.1,19518.45241103204,16074.0,870.0,2.775976283215643,54.14792253169348,195.92508687422477,154.73595775563808,79.0,252.67867904566234,246.26509772749242,66.52453704468289,19.46670707544525,154.37633576862467,29.715894455990114
13:43:32.728,150941.0,0.6,0.8,3.6,1.6288629589011268,1.4,31815.451646698548,11076.0,930.0,2.817743470545765,54.83643691062904,110.20336421861184,52.7227397546484,726.0,247.52713808898847,149.82176870082864,143.80162280671797,113.17088170695182,43.39656347557744,100.6965107181049
13:43:35.737,147176.0,0.6,1.4,2.1,0.8262146380004307,4.9,17540.58186402585,6077.0,770.0,2.385524430798289,73.38558564017724,131.52729483478578,169.71213903644644,574.0,153.24610842595365,84.62483094066614,149.40144088074567,206.34079886348385,203.39603463054718,106.09543655214785
13:43:38.749,200477.0,1.0,1.9,-1.9,2.939498188599619,3.0,205.09657320066964,7518.0,910.0,1.245384028343435,6.074662630827026,173.8807954641352,162.62966722217692,192.0,20.50411744765812,246.13236946241003,81.3074940158043,209.36275143182644,122.44561790032927,2.1797425304063562
13:43:41.760,249886.0,0.5,0.7,9.0,2.041233005488249,3.8,12756.160333263733,11471.0,830.0,1.8977900815728665,41.622085630070885,137.00959387475908,167.17363114340048,3.0,1.050987277932015,29.662110033195905,209.2161965638309,219.39822182484585,149.0785834568306,71.63365182787555
13:43:44.771,171848.0,0.2,0.5,8.6,1.2449504601461958,3.3,14042.869842778071,18075.0,700.0,2.3195048742319564,13.59745282405844,106.84372301296402,157.39950946288855,400.0,128.38113517284367,71.20283952944408,240.971335010379,3.589155702327647,220.606208200636,176.29568933410226
13:43:47.784,188528.0,0.4,1.4,-9.9,2.21772907039382,2.6,6.713768566953193,2026.0,550.0,2.8768926572562092,9.119389006489746,78.57939219085503,143.3016835177931,906.0,195.2498101656167,20.67458014591432,60.288652056737355,244.06569504744263,231.0212381737549,35.37405969536758
13:43:50.797,242776.0,0.9,1.8,4.2,0.9327153089659317,4.8,29905.20823403681,7905.0,130.0,2.8783931529163027,13.95446667148883,194.69443959521158,50.89860633811079,39.0,245.08064929981148,253.54180274172813,148.08388528384438,203.3060536659269,136.3379456204015,242.33911082029445
