,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
02:29:26.922,214793.0,1.0,0.5,4.4,0.4266299874266165
02:29:29.933,190680.0,0.2,1.8,-2.1,0.5001506168546885
02:29:32.961,292828.0,0.4,1.8,-4.8,0.722178157749294
02:29:35.965,22066.0,0.6,0.7,-0.2,2.3558357891857375
02:29:38.968,59065.0,0.2,0.6,-6.4,1.6245160313781346
02:29:41.979,285059.0,0.1,1.1,6.1,0.5704359490558438
02:29:44.985,73922.0,0.5,0.3,-4.7,1.8544646912752105
02:29:47.990,70798.0,1.0,0.2,-4.9,1.9512687179520325
02:29:50.996,96970.0,0.1,1.0,-3.6,0.6469438408415203
02:29:54.005,168346.0,0.7,0.4,-7.7,1.9850343963512285
02:29:57.021,260310.0,0.4,1.8,8.7,0.34052403896257755
02:30:00.027,72956.0,0.8,1.1,-4.6,1.947202200432267
02:30:03.037,214092.0,0.7,1.8,2.3,1.2846281751878075
02:30:06.051,269805.0,0.5,0.1,2.9,0.2828002062824184
02:30:09.069,156371.0,0.5,0.3,3.8,1.3564880151148089
02:30:12.080,219424.0,0.1,0.6,5.5,0.2602721781905662
02:30:15.086,51006.0,0.7,1.4,1.5,2.118302288697941
02:30:18.091,58039.0,0.5,1.1,8.1,0.486159769276041
02:30:21.098,77177.0,0.3,2.0,-3.1,2.97617661319872
02:30:24.104,145730.0,0.8,1.4,-0.7,2.9127875801303094
02:30:27.116,252746.0,0.9,1.9,-6.6,0.383264911156178
02:30:30.125,156251.0,0.9,0.3,-2.3,1.0924070810072464
02:30:33.137,215690.0,0.9,0.4,3.3,2.741500571033732
02:30:36.149,243953.0,0.6,1.2,-2.9,1.8135329561355669
02:30:39.164,287761.0,0.4,0.2,6.7,0.3681055279853026
02:30:42.186,120940.0,0.9,0.4,-4.9,1.0878598447885057
02:30:45.198,228406.0,0.7,0.5,4.6,1.936536799137112
