,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
13:54:11.332,3346.1001550968954,79992.45133194917,960.0081316030402,-107.0,0.22983549934706615,270.0,0.40466917126264956,-0.11660736244459724,-143.0,45.0,97.0,500.0,195.0,51.10284212766387,65.0,2.0,6.0,0.28,8.952966088167347,7.0,0.18,0.02,5.8468464136804945,-17.0,73.0
13:54:14.336,19569.73147517247,79109.63931333442,813.0163182129176,102.0,0.16325760838248982,210.0,0.039681195428656224,0.8056052377704754,-55.0,57.0,77.0,1200.0,127.0,40.67202253692476,6.0,49.0,10.0,0.42,6.907338622905724,9.0,0.14,0.02,29.18771376089708,-162.0,-130.0
13:54:17.341,11574.609509353808,7418.951951449293,82.01869764983762,-41.0,-0.13118825905470904,950.0,0.8822572478277442,-0.45405973716082854,60.0,66.0,1.0,1000.0,249.0,18.408826573442695,100.0,25.0,7.0,0.34,6.282697932259566,5.0,0.12,0.01,16.91800691390788,98.0,-176.0
13:54:20.345,8363.589075360485,31156.999172753207,725.8331344581823,20.0,0.5916399594084136,120.0,0.0930360658052567,0.12272231788454446,175.0,1.0,64.0,3400.0,178.0,6.166237598497437,91.0,48.0,7.0,0.37,9.382739205992575,10.0,0.09,0.0,11.526082445317671,13.0,16.0
13:54:23.349,11466.67054134228,65950.4012259397,721.0249938015982,-76.0,0.6539008541641753,190.0,0.7432940450455301,0.614985444837086,177.0,90.0,85.0,1300.0,211.0,60.934544786982,52.0,79.0,4.0,0.47,5.382530563289904,9.0,0.09,0.01,25.953243531262025,13.0,-8.0
13:54:26.353,14653.333031390239,59864.04147252163,906.8931730648709,-66.0,-0.09555432638691358,840.0,0.4340509034396933,-0.041831902380170594,-22.0,89.0,72.0,2300.0,157.0,68.77400128291599,29.0,70.0,4.0,0.36,8.205253943143859,10.0,0.17,0.02,24.510399371659624,69.0,100.0
13:54:29.359,26608.515165243844,72686.44116643177,388.7490274712574,39.0,-0.02115754438353018,100.0,0.336596131896409,0.7513101890811738,156.0,18.0,83.0,3800.0,137.0,3.7837549965272665,56.0,76.0,10.0,0.3,4.998657164967005,8.0,0.1,0.02,25.527945434813557,143.0,-54.0
13:54:32.363,14711.696375732205,38532.085223928756,296.3025539786193,37.0,-0.26848414520156816,970.0,-0.18185961216443758,-0.17429547835784054,55.0,17.0,86.0,2300.0,131.0,7.1187510906283835,1.0,6.0,10.0,0.2,9.883661899446565,4.0,0.03,0.02,2.532143851287867,140.0,-130.0
13:54:35.368,21284.938779934226,13944.936140442687,213.9054331048612,118.0,0.4267420313518411,760.0,0.23226146699431038,0.6753455348592765,32.0,18.0,67.0,2000.0,44.0,51.953890097099844,17.0,79.0,8.0,0.59,11.02607236527958,4.0,0.15,0.02,18.509768773312828,-137.0,84.0
13:54:38.372,13155.519226129327,56544.247613286534,706.9017718809064,61.0,0.5128494915722661,950.0,-0.9672757090718263,0.3859187646499259,-69.0,16.0,19.0,800.0,114.0,59.30829285005108,32.0,35.0,3.0,0.55,4.407050080234303,2.0,0.06,0.01,12.628407274339182,-96.0,90.0
