,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
14:11:39.848,140.0,2270.0,3.995713207650724,6.9247267664790595,8.58921159874105,-3.0,710.8810653498199,30375.079550366325,6955.891284123628,25291.32368198269,2164.482736336015,31811.197802088613,21756.19813716916,16170.997380904519,1099.902439247807,28735.329501128723,13867.48822994261,83.88300027341258,44.1,7.525756374537282,4.818942009332263,16.0,-49.0,677.0,15512.148602937601
14:11:42.855,180.0,2060.0,4.860818454288162,12.919057095586277,4.859459359803685,-98.0,181.9329347960199,4406.755285096,17244.941677449402,26412.279864260094,14958.281232178733,12591.980278569088,28116.74387696245,21323.173894022453,9123.874753399536,29996.036275133123,21804.55645881249,76.31818674912886,76.1,6.3898974685003305,3.1365516890196594,74.0,-82.0,8891.0,28168.38844376849
14:11:45.862,50.0,6070.0,0.09377265457134132,7.7488585238971925,4.895313634747341,-34.0,78.96024812170599,22624.53553552346,17833.1532809624,24001.23062251972,22212.89003992979,25624.438773057216,21764.86184213063,3992.86528550958,15557.787446149934,25391.23679597978,23553.743698609047,3.4410312842367516,9.1,8.155370752033303,4.971058426797806,96.0,-54.0,7584.0,2913.962137173233
14:11:48.875,80.0,8150.0,7.344236599385969,18.94939546616437,9.237402699351692,23.0,679.8980314904974,6330.112591047442,3967.0956909265874,17103.911076669745,29660.30063886184,31510.486026020335,15481.497418408459,28373.54241496556,4873.695413344754,21358.49071351298,25871.763883697375,67.03457127568281,12.1,2.3261361846094517,3.1101760590723653,38.0,98.0,3796.0,38061.14596190596
14:11:51.886,70.0,8710.0,5.19517551379435,12.480510518866863,7.410114781218996,66.0,540.4693534480605,7867.922100795048,12356.101425895808,4240.561290012888,15782.584298380058,28941.206183846996,22814.07374989847,3861.181961695747,28260.44238013077,30404.42351765991,12943.178539054781,51.74940777349972,37.1,6.157197534417147,3.170381822433529,82.0,0.0,670.0,34025.62116067144
14:11:54.894,100.0,6000.0,4.806934317556683,3.0099157097754703,4.027344766795585,-86.0,853.7188801418041,477.6925456102775,25196.21336442361,5498.3155968667625,27649.413771459665,18375.95213983774,9928.742015704362,17177.987905998278,23299.653698282254,19657.469252523308,12678.562103309256,18.466690818884246,38.1,0.4643723938968579,2.349339126048326,14.0,57.0,7575.0,28583.52294570624
14:11:57.912,180.0,7380.0,9.094536919490658,8.180775689357558,7.3127757748911995,84.0,587.4662857026825,29968.18364186988,4442.45325563217,16965.82956696766,13303.061279577229,7445.554487563979,407.6933755309939,23245.1422034633,2685.869941309133,18115.110732474855,2450.79102826394,30.67660180396041,16.1,8.630071563569834,0.6492098369837601,60.0,74.0,403.0,44998.86846416371
14:12:00.919,40.0,4530.0,5.25865159805075,4.687035858418403,9.520395520985021,79.0,74.65582944530647,4644.832868597449,2723.186977737328,16892.731325824938,1678.58213361559,19409.40607787712,3295.9328945228954,14870.618266705585,1698.5547247821814,22467.133015010833,15714.223460313777,78.03664520670611,69.1,4.604465225469719,0.4734640495417025,21.0,30.0,8235.0,37045.33649329142
14:12:03.928,70.0,6720.0,4.6159810354902415,3.5996046895764477,2.7358832229851338,58.0,368.5725684828336,32325.202775660553,1395.8051365562787,7801.759866138252,27963.44934745303,31549.956066080027,27198.28423004498,20408.611160981833,16171.397083468926,2393.650041344506,6836.799621635162,73.32660668616613,62.1,9.551741918331937,3.488046537933438,51.0,-68.0,9255.0,23950.541322128043
14:12:06.942,200.0,780.0,1.514463917302673,10.31063118477128,1.2367747774015716,-35.0,944.0324390598506,2363.348707338166,7954.310875262005,12756.883456483087,19121.32508215086,19998.73589249668,27116.541225216606,7946.73073224892,17677.978640761303,8870.357149153657,13872.660941563516,37.76854991331287,40.1,1.5848075738815657,1.5851553701286236,11.0,36.0,880.0,3697.3442608159185
