,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
17:49:40.639,12505.0,3.886811278980915,25714.643106493455,0.2,1.1,460.0,2.21722158347689,50.043269687677615,1800.0,188.8816222143381,245.3113599838868,164.21509739857302,175.4338756910218,234.10949560128736,64.43781732947579,154.27041063161732,10.911828386941977,128.2731850234707,91.52134722496105,166.0,2.2,6.6,626.0,3.0,4.5
17:49:43.648,26362.0,1.5492803621800633,2074.225244979615,0.8,0.1,50.0,2.8706848945445387,40.20555635943502,1900.0,141.04440565444807,178.909564802063,97.11013906014117,154.87361025817765,128.93224862514978,214.5830385882686,103.15824892547133,55.27465275738437,90.87986812415343,118.89941937374888,209.0,5.3,4.5,607.0,4.0,3.5
17:49:46.658,16344.0,3.8344154161317565,16380.643887916074,0.5,0.8,490.0,2.697826245737678,7.833919469699594,150.0,98.55261128825762,6.612240423128738,236.73755362311994,191.67615948342657,167.09879437543847,242.77768755955086,114.20753277170418,249.75758709023947,194.83011607779895,8.569294603204561,403.0,1.2,2.0,878.0,4.0,3.0
17:49:49.665,25626.0,0.9617559316023527,30964.82086729866,0.8,0.6,110.0,2.263570025328425,1.5663078471776821,1550.0,113.84986385603857,160.05265558593834,167.06162792744013,155.47172342051235,253.617855266753,52.32056149784843,38.94337439777647,101.93587588770502,246.51439368469445,67.39063617874513,356.0,2.1,3.9,706.0,5.5,3.5
17:49:52.672,13541.0,0.07394905027241894,7169.739125842068,0.3,1.2,190.0,2.1382805972708123,12.190175956504987,1450.0,183.1891974187479,75.79124867847511,215.37396214893369,58.05002030148591,218.00334610960985,3.8167506560115476,22.13935110930548,245.76587873992509,159.38796616730727,78.41310646372848,483.0,3.0,5.6,365.0,4.5,3.5
17:49:55.686,29322.0,1.5125843205901566,29174.992286196146,0.3,0.7,710.0,1.6760531399142373,66.01096181918305,1650.0,37.363035577166436,214.9231903571398,226.83368980170096,1.9696879997785344,9.4123767986797,57.8019265401932,130.06189802065856,55.79125289490011,115.5676152551081,134.34751428007482,871.0,2.7,8.8,92.0,4.5,4.0
17:49:58.695,15186.0,3.6125384647118612,3788.2184438605277,0.5,1.8,550.0,2.1924199718434947,28.367560039940386,1200.0,51.95759231229558,201.9356562009082,139.26930708673984,235.47375294860657,234.83695222824852,126.12890822747814,111.57907727763507,14.283859838486077,123.99226091838948,220.8312270411608,701.0,3.1,6.8,168.0,3.0,6.0
17:50:01.704,23050.0,0.7163034934092214,24504.62152744099,0.4,1.4,210.0,1.4691106590417469,71.47663315087642,1300.0,56.5811455789779,105.15326861259778,150.89881186020094,127.54200909170808,122.24229598524073,153.27128539866717,23.216408007793184,91.74821181923716,166.35810770121938,94.60895377668132,401.0,4.2,8.2,366.0,3.5,3.0
17:50:08.306,3721.0,0.751091124440741,9091.195157714481,0.4,0.7,780.0,1.3993599128387249,60.10171451753839,100.0,242.39227810604876,60.871322901073334,52.66411443370467,46.47920547966763,163.745216524567,77.77043388118263,61.0784664034852,81.68069057197735,248.40498045497657,210.75987202314784,896.0,7.8,0.7,443.0,4.0,5.5
17:50:11.312,11703.0,0.5184941185059126,8644.457164680542,0.4,1.7,410.0,1.7813605137989625,98.78013451042852,350.0,19.685006950004002,86.79032962633498,72.7145067616199,19.49428484754284,11.138351721636566,170.5168890825476,166.59685381710383,56.79250911588709,51.56454027694665,71.95655750473122,822.0,6.6,9.5,776.0,4.0,5.5
17:50:14.321,26018.0,2.3117833473576535,24008.1588339196,1.0,0.8,780.0,1.187939619204941,82.57886152873661,800.0,195.35723720849813,221.1014882618602,90.5100558724268,9.076423954245286,16.979990288379536,153.40911374697893,88.44562928092331,206.75580405010834,99.68985787860744,217.92165437806273,728.0,9.3,4.1,592.0,4.5,5.0
17:50:17.327,16420.0,2.812164508083274,32209.8840653372,0.5,0.3,680.0,1.4741256719391191,47.797999497118866,400.0,55.79898316362635,215.2693269017065,121.54577027093528,36.5982233264643,165.63929291148781,221.13150042713502,37.07166190358541,201.2800968489648,159.6549961465426,246.24356898612837,176.0,5.2,0.5,89.0,4.0,4.0
17:50:20.337,30162.0,2.995079469483172,13363.014944897619,0.6,0.4,750.0,1.6117997297692843,82.46196791524801,450.0,56.12515823853458,254.6048716869455,133.83631992500767,254.91727518850135,233.46142890966402,220.14200730496663,60.96606097876566,176.06690910428833,42.872572874063664,22.976187946192336,897.0,7.0,5.7,695.0,4.0,4.0
17:50:23.342,9086.0,3.1710638307120016,31097.225050064764,0.4,2.0,160.0,2.379503459160653,68.30824360343479,1550.0,188.68703467626494,0.7495229804818698,199.06098717470303,234.7507633043427,220.71446795913977,194.25113462475807,61.68212022333068,100.04677867742454,211.28765475867675,173.21229339647306,242.0,5.8,9.1,477.0,5.5,4.0
17:50:26.355,11276.0,0.5289223748670313,25691.727186215445,0.2,1.8,210.0,2.5430471323557233,21.952472611213228,300.0,136.44962349553705,213.96336004180125,80.1668686072405,34.01505777814579,158.01460289773192,26.83873691570498,231.53756755514522,6.2969461230668795,239.57684834520018,251.30427151691367,993.0,4.7,0.6,88.0,4.5,2.5
17:50:29.361,5514.0,3.978636160333332,5798.819806412285,0.9,1.4,700.0,2.2490513934265026,77.7486400137119,1150.0,247.28423551763782,197.42074057472888,129.82680903481463,63.407758127861904,176.76792957408296,30.713318495656804,46.21683709066409,223.57749033024552,141.8171744322465,55.621531746406866,216.0,2.0,5.8,137.0,4.0,3.0
17:50:32.371,8328.0,1.0544150839166542,22367.964098385077,0.8,0.5,960.0,2.536570878357751,38.134357827091634,850.0,251.3811183602606,175.60190506762706,29.867514626555522,180.86197650144453,85.2299206050938,154.88147128785747,246.77040195897666,208.56348195115092,220.08972774333552,109.78135586472494,991.0,7.2,2.5,381.0,3.5,5.0
17:50:35.379,23513.0,3.960327424360016,11712.595582998953,0.9,0.6,30.0,1.5369740701252523,57.105978259937004,1000.0,150.9590121530824,50.99577467606128,157.20859025098386,217.70925282424412,144.67288530958987,118.85110355314056,149.64808875609287,98.74684068864012,209.79498106742767,157.5303160266217,305.0,7.2,2.9,71.0,4.0,4.5
17:50:38.386,22593.0,2.0617522381191073,21749.29263553477,0.2,0.6,350.0,1.6096523977972674,26.074998561926716,1850.0,188.99514995370677,1.2257993581863547,59.149919491325726,215.0221483364411,179.8986480877161,45.21064597444137,105.15138116828864,52.06082220509999,111.58247676347382,225.95290988839108,288.0,6.3,6.4,876.0,3.0,3.0
17:50:44.968,897.0,2.2898595585783084,5467.713265861199,0.1,1.4,230.0,2.4190566339205235,6.255465001573587,950.0,238.96097793029452,112.61254684883521,100.86336736153457,121.2600466291566,248.53864625593184,75.54395099025658,176.74181805960532,5.384192600503857,201.09985770657855,241.52775866921428,318.0,1.1,1.8,796.0,6.0,6.0
17:50:47.984,9921.0,0.6858389607821214,5439.418086343387,0.6,0.5,790.0,1.9398983631083635,38.290861748889995,1500.0,89.72714626082814,6.92466605936606,134.57864285474292,198.72374804144332,216.3158522761629,40.863231000403616,61.899307545547885,134.97380364342644,135.7859616508979,159.57565552992307,646.0,9.3,4.9,991.0,6.0,3.0
17:50:50.995,7071.0,0.055965473239251384,4158.36162806439,0.5,1.1,980.0,1.4644224756472703,33.709070305505854,50.0,240.55051961133694,113.68189924748549,5.814813642499247,90.99271450655495,7.873159487800988,100.56284385900446,22.910517569841353,56.25246633351131,79.76259814285844,38.721986982727394,417.0,2.8,7.7,572.0,6.0,5.0
17:50:54.003,9319.0,2.9626982523665863,30546.155054160732,0.9,1.6,110.0,1.78028165700267,47.675300208863504,600.0,213.1955996867868,96.78784586338432,9.717725115536958,68.20835833752606,118.42315461500455,21.72766130898325,125.55261701499204,19.66488732662521,7.446201828844946,167.28943303261715,17.0,7.7,0.7,560.0,4.0,5.5
17:50:57.010,31655.0,0.07652593897989002,11009.291904230202,0.3,0.2,30.0,2.1583852177529774,83.04238359217392,500.0,74.83734272482032,254.11670017798406,80.18768454374441,154.86682092476326,155.1068740538818,139.33042959699114,186.6111237802338,85.22297005948063,102.22311963185946,2.429239540113307,71.0,4.9,8.2,271.0,3.0,2.5
17:51:00.016,13669.0,0.3674312601604406,21980.785320953855,0.7,1.5,770.0,1.233879694643069,48.171686379583946,1450.0,195.68886475645158,3.555627321615304,177.6466063206686,154.89493518328587,107.27466989548829,253.10266006899087,145.462987194768,193.9856969744027,166.64252838074046,157.0751136030084,935.0,2.1,5.2,473.0,5.5,4.5
17:51:03.024,23948.0,3.6267637281590255,30469.687375256628,0.8,0.6,420.0,1.4648293736733307,29.79624937992297,1350.0,196.24281033383653,159.9457231863643,7.558354513167842,32.785449774309804,199.56074116599322,29.290769792016878,193.5617700409419,34.62336628553837,157.87625240133053,156.565090464263,61.0,10.0,4.9,773.0,4.0,3.5
17:51:06.031,31257.0,2.417903307272372,10583.180190468003,1.0,0.5,570.0,2.4606729199958712,2.8928713697958286,1450.0,22.300559990848434,186.02713595500188,186.1363843490324,205.85236370790494,37.4541239967342,126.25862290756187,45.968255231053696,46.530678160483966,58.473689495373605,2.7777799273351054,358.0,2.8,3.1,21.0,4.5,3.5
17:51:09.047,8956.0,1.8551112745323004,19223.00287508344,0.9,1.6,30.0,2.1460166465722015,27.703702153462945,1600.0,237.8026552810771,37.23964433084729,147.38167074651795,39.52754412307677,89.61820677087337,253.61147117547262,86.48315438221294,100.68156544582902,16.540214728023397,12.02317454294314,204.0,5.8,4.3,7.0,4.5,3.0
17:51:12.055,20978.0,1.8500328327793794,22252.23261430322,0.6,1.3,200.0,2.248234045518325,86.83781696098144,500.0,82.84506640153558,168.82239417738273,152.2195297959061,95.15090146938688,186.80001861599527,245.75514208141706,86.56821418070533,44.15969421974397,226.65621084269446,28.82387801346617,775.0,1.6,2.1,283.0,6.0,3.5
17:51:18.651,1229.0,1.5748728063695614,21799.941216548927,1.0,0.8,680.0,2.685735219513196,71.92197263537844,1200.0,188.28929560144462,254.22790603895476,94.33360502855432,110.19334246651768,23.532587199174266,139.11536297797463,154.1333096928186,140.9985020456478,149.8101220910122,231.31668953584065,941.0,7.3,1.9,421.0,3.0,5.5
17:51:21.659,7879.0,1.3282292592784044,32092.97588447269,0.5,1.8,660.0,2.4523465822584867,71.74796975507486,150.0,209.90045546395123,188.93182505098693,234.11702309519944,176.03160328721296,103.99722007011944,160.81655853035977,161.81107701741797,5.9372063070633665,141.79054240074805,147.49870089399124,704.0,7.9,1.4,357.0,4.5,4.0
17:51:24.666,21950.0,0.7342054938896521,12196.68227815481,0.2,1.6,970.0,2.6742967199353336,36.76390451134905,250.0,130.7164470493108,95.34769808165905,115.61164250697753,184.4205507056232,2.133806797559081,174.34618123191126,57.70985403543541,156.77939866734116,106.06563556203439,223.7415197105719,608.0,1.5,9.2,714.0,6.0,5.5
17:51:27.673,26311.0,3.8830462506003554,7701.994844362292,0.3,0.4,580.0,2.365172567120724,11.02262903307768,1100.0,44.44894426982377,117.54543272247287,161.65884959960184,226.26695894453846,222.32173669648603,138.803615795647,247.19950524950414,228.66591303582499,196.30805380843583,161.35661534388373,565.0,5.6,3.1,846.0,6.0,5.5
17:51:30.684,1492.0,0.3839275818206569,11886.531367539665,0.4,2.0,330.0,1.6968074123611878,41.00487936998808,1850.0,140.02347810220922,159.49250149281727,203.54866373588487,78.3706959619364,65.04552655373443,186.6752650659574,91.03301266872832,26.263315214733876,221.03415411246905,199.51983415140273,154.0,7.0,4.0,588.0,3.5,5.5
17:51:33.694,20241.0,1.4883864255493728,8930.982060673196,0.4,1.6,920.0,2.0757268271489346,87.01156046649885,1150.0,113.60836851427266,176.30467331923631,6.638030923690069,23.719250251477398,17.22975854428766,162.48776152930245,49.0402336188217,245.74285978776015,26.5457554291035,105.97394298997435,189.0,4.4,9.3,393.0,3.5,4.0
17:51:36.703,4735.0,0.9212804479901298,13521.801180965147,0.7,1.0,930.0,1.9632577960935225,67.53976468923486,500.0,198.63807521064862,52.17717147996196,179.46339670940478,91.52153811679311,219.2629048983274,92.30551666240446,110.14867319069482,104.98214217404731,208.32968190464513,75.47179111786821,577.0,4.9,8.8,816.0,5.5,4.5
17:51:39.717,4449.0,3.370929874074252,12404.495821640576,0.1,0.6,1000.0,1.5391286239576771,81.80540233492171,50.0,143.56745180759756,187.35618804050446,11.464324522302984,238.6710850225823,228.11261138973185,145.06162161274568,52.622932286449426,200.27518461011525,78.93449808737182,201.45400498182926,549.0,9.7,1.7,625.0,2.5,4.5
17:51:42.732,13910.0,3.7444244229445944,32568.75611569886,0.5,0.4,270.0,2.2942984842750853,98.6158053068089,2000.0,207.12125360552173,68.13194559444081,113.53194926197325,232.55288360709667,73.86859901321964,204.15835513741573,172.1892655345552,3.361319467186524,123.68208021351137,221.56403282417685,669.0,7.3,0.6,937.0,3.5,4.0
17:51:45.742,11346.0,3.997910256274781,10955.702104122933,0.1,1.8,260.0,2.9055855231153105,44.991065628518015,600.0,148.52709726950138,96.8003477485135,170.2652431803067,125.59810265600557,48.928742478913854,86.46699933309516,79.89606929499278,133.99946268819258,183.30565387167985,215.15407270979262,453.0,9.2,4.2,918.0,3.5,6.0
17:51:48.748,16083.0,0.9136156895897884,12693.796598133935,0.2,0.3,910.0,2.0118831506218187,69.90252127935227,1850.0,92.52339127077484,98.98180412597615,213.62389740527692,210.75501243704946,100.13855100198015,45.60900641105047,82.68225877690766,143.57164596802698,170.19304636425244,39.7253142609817,726.0,2.4,1.0,311.0,4.0,4.0
17:51:55.307,7364.0,1.323711149309771,4409.95316276971,0.5,0.3,380.0,1.060306431090264,92.93811828765269,1400.0,77.05970783551763,21.63498889027541,111.56671197803266,141.79956683037312,40.67491176804134,3.367595099882857,36.905409015136904,242.31538212541417,195.01873876252495,17.712661818452112,991.0,3.1,3.0,364.0,6.0,5.5
17:51:58.317,25926.0,2.2165496684489887,31156.300290716317,0.4,1.1,770.0,1.6273029314853547,6.86376762319014,1050.0,115.84697445637491,129.4233639748551,13.389250525289183,2.0447141791800494,222.92480522005118,203.5440712036377,22.040819446101924,63.64272018188571,25.225999149325684,23.443681018328768,266.0,8.3,3.0,914.0,4.5,2.5
17:52:01.329,1038.0,1.9633499568691613,14607.300480038151,1.0,0.5,890.0,1.8280373243916708,42.819779119067334,900.0,112.35532043341159,128.554294600596,210.71404662531367,185.741281479637,7.7663719079443085,85.08831776039412,10.917664451841834,88.58348347549092,249.44511186022265,186.02425157003552,230.0,2.2,6.0,425.0,4.5,5.0
17:52:04.337,5586.0,3.321007826966715,31312.09356060426,1.0,1.3,30.0,1.6811906380089778,21.23401029434884,1300.0,183.132877985714,1.754446651967525,245.73173697871746,194.51133296853624,90.39897038599618,245.0163311722045,232.64900457182534,170.31874554508406,10.248095818888695,52.7570915248867,26.0,2.1,9.1,218.0,4.5,2.5
17:52:07.343,2879.0,1.8088923464128825,1343.7440817744234,0.8,1.6,630.0,1.8124882471803925,79.77377633389655,1100.0,243.51008061095735,187.89304335384108,179.12481316003715,254.86225017416373,163.68927295914946,54.85260963925567,111.51706521576848,90.62924741148213,174.13616412625558,15.745438021613591,510.0,0.6,2.4,888.0,2.5,6.0
17:52:10.352,24955.0,1.0307607750878605,29301.237243613992,0.9,1.5,930.0,2.1652676933524395,89.88638901314768,300.0,94.12577146993954,243.0420892295511,122.61902363347862,100.33502898260109,214.93088456325492,75.05114070282222,124.5052996057965,136.38838765671832,128.77246387227333,60.077719867755356,751.0,3.0,4.1,52.0,5.5,3.5
17:52:13.368,22271.0,2.246851928473357,23518.73521206776,1.0,0.7,350.0,2.070921400344061,74.74905668746072,1800.0,200.9393246668832,139.29135550411664,88.82367724773388,80.921809865595,74.12523473777895,224.8248631228437,83.78697334080303,9.983243213374147,164.56638019066995,195.132679511441,758.0,0.6,9.5,365.0,4.5,4.5
17:52:16.381,30055.0,1.690079953486498,6779.077704193042,0.8,0.9,930.0,1.0814924565852893,62.50884552009596,1600.0,168.3065457149932,125.21505690677601,6.13574700120633,138.78958428350825,158.3417211534238,53.34780797826359,174.5953581456302,93.0599913539258,11.740259814217955,120.00193965651466,814.0,1.6,4.3,564.0,4.5,3.0
17:52:19.398,17006.0,0.026994633121784517,12467.747254762366,0.5,0.1,950.0,1.5044296822233125,54.35114683189175,2000.0,179.76137187398913,125.15888949205167,238.5650766842148,241.28440210512144,42.05558102856917,39.21570674683294,219.93452898986277,225.9686760120123,232.32005080817154,138.7651025086734,584.0,5.3,7.4,299.0,3.5,4.0
17:52:22.410,21065.0,2.6452373270984584,22865.634187789714,0.2,1.4,350.0,1.1239367121899457,27.336554751139722,200.0,43.816552671597904,202.69157334961088,160.4664279594302,11.520280599378736,59.750589328026635,193.90373749505576,204.07481412858044,79.16136124409806,110.61606755983026,98.18268182117946,8.0,7.2,9.7,200.0,6.0,4.5
17:52:25.430,435.0,0.6153241412210138,16096.153242407543,0.2,0.3,10.0,2.1051760364887624,26.07042676956367,1100.0,134.4677652611714,50.591411191472034,80.31635080288696,205.17645456220268,224.8745636802459,201.51290341441927,13.118774066966273,72.57301077137058,175.1608888095194,60.11321311909716,907.0,9.9,1.1,902.0,4.0,4.0
17:52:31.528,31178.0,1.3160266901292643,15983.390603975206,0.1,1.0,900.0,2.3448294557876963,60.19071641303661,1950.0,134.0545734196172,46.5764212554075,127.27124204475524,175.88482920377706,56.54264374664027,29.929267879305716,127.58044820209734,174.18607111768026,7.2684403097989865,130.12434949092335,199.0,2.1,4.2,791.0,3.0,6.0
17:52:34.535,20223.0,3.619235377923212,23544.081720938244,0.6,1.1,270.0,1.2902013684009142,47.01687289269084,900.0,252.48322108026755,109.47771677476491,45.83563356182616,69.83546206126807,98.72429806989578,78.08501849554507,130.10162629555396,8.739529743702063,136.44092294883131,131.74338618979672,259.0,3.3,10.0,765.0,2.5,3.5
