,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
21:39:43.022,1.6,5.927944882296421,48.0,1836.0,2.246208912633054,626.8414635769091,3650.176063642778,130.0,10.0,230.0,84.0,44.0,7.0,93.0,60.0,31.0,59.0,103.0,117.0,20.0,99.0,87.0,109.05115823833657,2.879749518627742,30.0
21:39:46.069,1.6,24.492094999335418,159.0,4459.0,3.646035088655599,2822.553512463172,798.9300218284498,90.0,20.0,70.0,18.0,54.0,24.0,45.0,94.0,101.0,93.0,111.0,100.0,106.0,91.0,91.0,9.693891960550278,1.1896084860051221,15.0
21:39:49.075,1.2,79.63297396226614,204.0,3357.0,3.5706606603892794,1190.0895199235254,3845.497093534637,110.0,60.0,130.0,12.0,17.0,5.0,31.0,80.0,111.0,109.0,44.0,25.0,55.0,15.0,68.0,83.30484933279736,2.4381589247100055,50.0
21:39:52.084,1.5,11.659645303068958,34.0,1285.0,2.9312636224565685,785.1800483484038,1831.0019237908632,40.0,30.0,90.0,11.0,54.0,11.0,18.0,112.0,47.0,68.0,23.0,88.0,58.0,97.0,43.0,0.7055109346971419,19.298405500451572,20.0
21:39:55.092,0.2,5.7390642373619105,127.0,1754.0,3.684010941196721,971.3752602348121,2679.8617570419506,20.0,20.0,80.0,54.0,24.0,17.0,63.0,105.0,77.0,45.0,9.0,105.0,9.0,15.0,99.0,89.98313506403044,15.041256931071382,15.0
21:39:58.105,1.2,9.178374693416963,127.0,2149.0,1.8678428073806532,1203.493324376787,2355.562933298452,110.0,90.0,120.0,42.0,79.0,10.0,51.0,22.0,85.0,48.0,93.0,23.0,15.0,46.0,14.0,78.42050337608684,6.625316372765467,30.0
21:40:01.114,1.2,54.34379738698864,178.0,3189.0,4.39161755549744,4021.9891117479137,3541.2642374785646,20.0,70.0,210.0,56.0,49.0,38.0,42.0,95.0,49.0,58.0,12.0,116.0,114.0,99.0,4.0,100.76348824483047,13.201830236381157,25.0
21:40:04.126,0.4,70.95101131615554,152.0,2331.0,4.941841013522877,2580.9035454925947,2077.2013309398617,110.0,40.0,90.0,5.0,25.0,28.0,101.0,15.0,51.0,80.0,88.0,57.0,111.0,55.0,38.0,80.20869974171109,14.532314890554105,30.0
21:40:09.386,1.0,66.90714954352326,225.0,263.0,4.519485996410357,2450.2903808095,3920.5956568051033,100.0,80.0,220.0,6.0,3.0,33.0,18.0,59.0,67.0,38.0,14.0,83.0,74.0,57.0,78.0,31.36012478893621,12.879072794578692,15.0
21:40:12.397,0.1,22.623850927059866,186.0,2890.0,1.0010018608205662,2581.0571025176564,1967.2005092723466,40.0,50.0,120.0,82.0,55.0,9.0,90.0,17.0,18.0,109.0,1.0,82.0,88.0,30.0,19.0,83.62463626836667,13.22873810109543,50.0
