,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
06:48:13.066,240759.0,0.9824913113253525,55.94088535403483,1895.3993104704546,7289.475515396054,1.3,15200.0,1791.099993669928,20787.0,2100.0,1.2475663054500181,550.0,3.5,235.67663111307002,120.0332372056383,81.72996643549968,135.43487864181043,162.88223862864334,39.498408975539185,209.25846435585524
06:48:16.069,39511.0,1.5928261959038306,62.872696709969574,1047.053802126483,2576.7089608649167,4.6,5200.0,1154.7854749935934,1535.0,800.0,2.4606272832728995,700.0,2.4,101.83366235383976,164.38523524089612,41.675402004927605,210.57505725945398,247.97561947833273,207.09004793428642,7.410971413868791
06:48:19.083,268160.0,0.6081926059775699,14.345442331612004,1872.5211816611395,2628.0503338423523,2.1,13900.0,1482.9506151615456,3791.0,490.0,0.6880794112459201,1350.0,6.5,54.431973499807455,93.80110960126096,223.1458333375864,174.82306840385348,115.60774244894019,241.4363541227491,246.14663247356398
06:48:22.094,153241.0,1.0670442613491116,32.41531917226383,1175.2471722187086,120.92940588203017,3.3,2700.0,1618.172856545687,24350.0,1930.0,3.495412805296717,650.0,2.1,253.74578770855018,74.73624495322778,93.14728796951259,37.91843735214338,185.18671046763396,14.85769629970967,213.2646897150547
06:48:25.106,226638.0,0.71904914134221,25.501542904776326,1827.1671570181718,5254.721698237802,2.3,9200.0,1585.7916753441527,14987.0,2860.0,1.1979008475454798,950.0,1.5,32.5328729686482,204.2722807100465,24.716775052770203,209.50801055346383,102.46071751950205,32.23102930792792,195.1736252778381
06:48:28.118,223002.0,2.194599004603972,79.60562277718121,1188.4288703092375,2638.417104613552,4.5,15700.0,1465.0965967772213,31817.0,2840.0,0.42103747064754193,650.0,3.0,76.36172648155106,235.24305799731482,40.779983628252694,13.76233153475573,53.23484306453274,172.76067832048662,248.5410133400196
06:48:31.133,223894.0,1.6552733654405278,39.22083426141873,1276.8994583586075,1745.9113100862758,0.3,7100.0,1157.0706185462814,11730.0,2810.0,3.277242790904483,1900.0,3.6,252.48504044006958,13.775594126212113,153.26964175121824,95.84550734339948,35.96327658585126,114.5902795144245,40.01174627063487
06:48:34.148,250330.0,2.3664998845182525,46.01187037554119,1488.555936733521,5793.232097941222,3.7,10800.0,1612.6114851702678,6205.0,1820.0,3.2469195174415812,1550.0,2.8,5.2594358117307,125.05538756744032,51.56687206363351,28.418755468215135,14.056534679605862,59.49161389326694,92.29368390051013
06:48:37.169,218207.0,2.0617455289566093,20.621667193243795,1980.249939814626,5242.293712288852,5.0,3100.0,1198.0030631943976,28337.0,760.0,1.9364761847107723,1450.0,5.6,227.21639261062552,224.14730703196315,49.44843753669981,36.92135650013415,139.8039460337042,184.9881015239608,149.8705872819366
06:48:40.184,278565.0,2.5740053541785497,89.96716899310931,1258.5103578293695,4729.604897977894,3.8,16500.0,1680.214103974818,24021.0,2190.0,0.7302934551616302,1350.0,8.6,47.12266529641531,238.32321449647088,245.70759882750116,64.55809582655068,115.89142906404045,248.3109047814792,92.96606998171512
06:48:43.195,164625.0,2.6537824925846847,33.28667744128179,1909.1999984196732,3276.231330481404,3.4,2200.0,1974.0389871659381,5947.0,1920.0,2.064622512662023,1700.0,8.1,77.90500947860494,194.68931077830567,128.99847033948507,59.220909189825974,199.74494789315028,218.77274472431083,5.969182568066004
06:48:46.212,242090.0,0.6032093390387498,2.2652142944780578,1890.0256744109402,4948.060206478834,3.5,12400.0,1391.2768750504763,12486.0,390.0,0.5834233969483447,1400.0,1.5,28.815065542860957,177.13591956596505,240.77195063743625,188.51703460180647,99.01446826197015,134.42003958274586,116.55743549763083
06:48:49.226,166949.0,2.3096867647856687,30.479280430423923,1279.2772130379165,7454.030660955046,4.6,17300.0,1166.8951184377456,20260.0,680.0,2.271171981025661,1150.0,9.9,26.3886190284272,77.83116615178835,101.82340231975893,232.33448901238597,219.03431328732736,47.897002891614854,214.55396074363705
06:48:52.240,204356.0,2.4372155169077696,25.26203245559634,1882.2119990985655,9024.889593555228,4.8,13700.0,1794.3062178175173,28824.0,2530.0,3.4882231639262797,1600.0,5.3,115.32089945474411,121.35938767305548,7.707100302525699,212.75520332450515,0.5032380146049664,68.98060869469053,27.82591875066939
06:48:55.255,239223.0,1.507103868538415,83.63418977782764,1849.931945683732,423.27962522111324,1.5,1700.0,1875.6599406007667,25214.0,1220.0,0.008675515340012208,1150.0,2.4,206.80449044563028,151.268143838917,134.01819511941764,152.31476104440318,108.42971530355454,216.1643083369005,57.833527008601095
06:48:58.273,105454.0,0.3231809571936183,38.21299457631224,1443.991861927837,8609.31409302028,0.8,11800.0,1370.4840836766703,18981.0,340.0,0.9913652977517065,1600.0,9.0,221.7500138622321,105.32301659265131,173.47250707930965,64.53178169394333,27.89609473757899,186.33568099831692,196.20079695669372
06:49:01.286,203296.0,2.228312921685659,31.57299473156553,1963.0580488728947,2168.859930927533,3.0,6000.0,1498.10077063292,9479.0,2020.0,0.257818023018372,1600.0,5.5,245.61265597110574,250.1422128133743,91.11280968525851,5.524749629508913,39.934047777227626,2.866823750376763,38.84174645865358
06:49:04.291,15478.0,2.389808175818667,41.5278795839465,1928.1526411572302,6779.2411810622925,3.0,10500.0,1378.3994329219825,18332.0,800.0,0.3935008269349929,1850.0,3.8,71.8607039064867,52.78734642733068,222.5362429078279,167.8311906089468,134.90650412323427,113.88711387531211,122.06371157660638
06:49:07.296,77239.0,1.2908027073021222,29.023161887479077,1756.6130353992767,9229.208529363723,4.9,7400.0,1244.793370205758,6770.0,1360.0,1.5784845850391376,500.0,9.9,162.33999926037515,152.80042751838744,234.31336256791965,29.099119547859146,227.43039798099167,150.02962205620875,245.7497176233239
06:49:10.311,234709.0,1.033232303941412,17.794508804156305,1302.5436090082217,8055.776309633292,0.4,7000.0,1996.0626264392458,24521.0,1750.0,0.8193043492368592,300.0,1.7,79.1527675725914,191.93909146706088,106.794289179603,99.68908333714572,239.11164902956483,83.79086803700463,18.35323555419779
06:49:13.315,17659.0,0.6440722950031537,8.482813729344693,1512.9857345437888,3032.3526871357867,2.5,1000.0,1720.386458476711,9233.0,1820.0,2.6489369480435676,1400.0,6.0,68.67061472826333,143.0126988760632,116.373205518792,224.7591191222652,50.05153196339781,62.6289192808386,31.21798273350149
06:49:16.339,279694.0,1.8744353911571308,93.93491946894288,1235.5823163064513,9415.793622955945,3.1,11900.0,1531.5208870417623,29270.0,2160.0,1.5043453841298615,700.0,5.3,8.326409624654966,38.6832122576262,58.79571580267209,22.525901786367317,227.60370011764365,27.72873728764807,227.96862051398506
06:49:19.355,268753.0,0.9488805946712273,52.698450321098356,1670.9374793815775,3349.341119831361,4.0,7600.0,1075.5564251757737,16534.0,2650.0,3.3946856209556437,1800.0,4.6,2.4721653715961196,32.26981373535372,106.91990421340265,228.19949979149416,238.8882939504201,88.77541910826987,129.00642139403485
06:49:22.367,179233.0,2.072023394076817,41.369906869996896,1775.3295056098295,7911.886454336721,1.4,10300.0,1363.7660516558701,16087.0,800.0,2.10429614635531,500.0,8.0,39.0779231350915,209.94616952655926,190.3876033219272,229.44369307064622,222.71843613637085,235.35927272013134,57.25404522544581
06:49:25.393,237175.0,1.4098245253675612,10.289364059704607,1674.3612214253687,6612.048013018758,1.6,15400.0,1434.3985494993726,18487.0,2060.0,3.7669417912559653,1750.0,3.1,127.21595306398578,98.93245784897597,151.7135791728371,58.59715064143392,118.76029546518104,110.48905143924982,68.67975737072379
06:49:28.412,298538.0,1.8721280875649822,55.59076179431617,1010.6810541972344,629.3177597618338,3.1,5700.0,1960.1474767835552,13641.0,1770.0,1.2058013292354017,2000.0,7.1,38.266918838504026,63.56893448529176,69.02270059141873,147.380165953015,167.81671970361987,69.2037986283584,205.45613662068283
06:49:31.418,47447.0,1.917059891235737,44.389463318967984,1898.1119298151812,2509.8668058687726,0.6,4800.0,1515.0639409083165,7700.0,2170.0,3.7786161084710006,1200.0,9.3,20.389542836544486,201.83370168813966,215.7084102405043,96.42943036069454,65.56287031072156,128.08304813665643,238.76074920596878
