,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:49:17.170,7.733829228234322,25.707083911478776,179.49819921100203,47.0,0.48,-89.0,164.42682975029263,95.0,4.0,68.0,29.0,5.5,3.5,0.34,27019.63240177762,29333.0,0.8,1.5,350.0,2.58878031567446,14.858230268193914,69.3415289937491,843.0,716.0,7.326972818744534
09:49:20.185,13.821132741969171,35.60225714551615,144.14334697864206,66.0,0.05,-68.0,759.6090069407858,86.0,1.6,17.0,13.0,3.0,3.0,0.17,4452.6677447025895,19650.0,0.9,0.4,10.0,2.968627637816202,14.942166180872382,80.00904794948694,794.0,798.0,1.5537819234244974
09:49:23.203,38.80036862409,28.47571595841484,222.85517852353456,-54.0,0.99,-54.0,765.4002347562371,42.0,2.3,70.0,2.0,4.0,3.0,0.29,8395.3688486908,28100.0,0.7,1.8,680.0,2.4198463711485894,99.58533207626807,32.176774441769844,448.0,387.0,2.2726208520732465
09:49:26.214,17.975863210720178,24.83658935315499,177.4823308516514,-42.0,0.52,-75.0,724.0127933633217,-1.0,5.9,4.0,55.0,5.5,3.5,0.11,29403.88385380705,13988.0,0.3,0.9,950.0,2.8357790471076454,75.43981274593929,116.01191188089365,935.0,822.0,8.092650305901142
09:49:29.225,38.1861033844258,21.288511016028448,162.97238261005648,8.0,0.14,52.0,831.1021663578376,-9.0,8.0,30.0,6.0,3.0,4.5,0.15,32232.650629858166,26366.0,1.0,0.3,650.0,2.716301432057778,42.88111919647914,108.24726045214707,833.0,916.0,5.724002184687504
09:49:32.233,36.10505081946708,20.27530436469643,253.03612932175173,83.0,0.75,27.0,759.2187641565152,-25.0,1.5,67.0,32.0,3.0,3.0,0.15,28566.70570211111,4641.0,0.5,1.6,960.0,1.2475524264212847,61.59278709881657,89.03177471327866,513.0,201.0,7.485781763083602
09:49:35.240,38.46400623151338,14.94142783651366,224.68583011328852,-2.0,0.66,-46.0,777.2952270979345,55.0,1.4,19.0,55.0,6.0,2.5,0.23,20682.959639287445,13306.0,0.1,1.5,910.0,2.5279982505687104,50.98272875985154,55.8135246626355,72.0,432.0,5.257949541406662
09:49:38.248,27.629861928226052,21.24239035464804,6.613161809733165,16.0,0.36,3.0,930.3312373054063,36.0,0.1,18.0,40.0,4.0,4.5,0.3,5510.671279288469,18018.0,0.2,0.3,510.0,1.2282477423968319,67.17271353663496,111.25041253207739,357.0,947.0,0.6090865424810339
09:49:41.257,26.025731002978223,28.28799953838274,233.41120847161457,12.0,0.84,-76.0,883.4288757273983,-79.0,8.6,6.0,45.0,3.0,6.0,0.23,20449.12026650356,28441.0,0.1,1.0,730.0,1.7928441890892208,87.78680943957066,45.201569796774585,603.0,340.0,5.62434260618757
09:49:44.271,47.9183030049923,18.830334491802052,252.4027669254493,82.0,0.71,24.0,599.3226889112013,38.0,3.3,32.0,26.0,5.5,5.5,0.18,17678.791855506843,16474.0,0.7,1.9,760.0,2.6004932792424373,63.96805168145804,46.761347766179796,946.0,231.0,5.816422814130706
09:49:47.279,31.397739150448253,5.454285762451389,80.13604912254294,77.0,0.51,76.0,760.9091475342269,38.0,2.4,30.0,36.0,4.0,5.5,0.2,22320.36174514772,10553.0,0.6,1.2,610.0,2.579458890830597,46.517251420197155,37.16194396075325,619.0,932.0,4.040527692077397
09:49:53.879,19.102680269745086,35.185424743227074,166.36744054966738,-48.0,0.89,-40.0,694.3561125014397,56.0,1.6,59.0,10.0,5.5,2.5,0.28,359.540209140822,30997.0,0.6,1.6,570.0,2.9691412637603616,50.13376535061277,53.100509808802386,310.0,577.0,8.079225491574196
09:49:56.888,48.524242802965965,38.209831008442144,221.64587458226782,-60.0,0.67,91.0,39.05638521724973,-53.0,4.7,62.0,48.0,5.5,5.0,0.13,11404.053652974306,19366.0,1.0,0.2,30.0,1.916693781349903,8.157497567970525,93.27762519967028,817.0,361.0,7.596395941821504
