,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
11:51:14.682,287757.0,2.8506217512529974,97.98770805551383,1149.9991360118013,2648.8963095448644,2.3,13900.0,1478.6110827482519,1472.0,2610.0,3.202899949642881,1500.0,6.6,175.34736028526595,134.3009090536907
11:51:17.696,267389.0,0.6150545740152882,13.198887525170035,1867.037287584667,7281.181096432584,4.7,13800.0,1419.9803482585385,20389.0,990.0,3.909570411259723,1200.0,1.9,199.72096598838027,149.6867928667917
11:51:20.705,128914.0,2.6670051092136466,79.8976306504107,1280.1674275072182,6457.447955218715,3.4,10200.0,1797.121236886112,2871.0,270.0,2.5950926646645587,1000.0,8.2,51.4742194880329,207.97270147152426
11:51:23.729,180747.0,2.3108977656488725,65.63002735540469,1614.4760839777327,1199.112941575693,2.8,13000.0,1704.2049156174703,3866.0,1240.0,3.294851916099167,450.0,8.2,171.0165201320068,218.1282179943478
11:51:26.730,4180.0,1.6834775292967694,31.39625635175666,1562.2942026745463,6582.036462598543,1.6,11100.0,1898.801322640636,2071.0,730.0,3.3844191861372286,850.0,6.7,112.20768689995806,153.52342960070538
11:51:29.745,263689.0,0.47222782983682327,38.962273969919146,1950.0572908875574,3231.9071838795753,0.3,16300.0,1123.5376430913695,31810.0,30.0,2.3113448419223053,1850.0,5.2,38.31976701454346,104.74108436866644
11:51:32.746,4292.0,2.041697803121476,12.004959412931758,1073.6801848668583,6047.541708742632,1.2,10400.0,1209.7359911996618,8669.0,2880.0,2.944170885530642,1150.0,6.3,77.6136209309431,18.880398310973174
11:51:35.749,2309.0,1.9329634381010017,35.71603337070953,1106.995036188559,7947.09292954167,1.3,14700.0,1240.3862568042057,31.0,810.0,1.2765256792878903,300.0,7.6,3.891114293983127,213.37718897422437
11:51:38.763,257863.0,1.0097128567401257,94.90044657754403,1249.3503517103388,1630.0731762468617,4.1,11100.0,1666.2498877418125,3047.0,840.0,1.2608750202467842,1450.0,2.3,118.32095474809351,43.75227080033651
11:51:41.774,205087.0,2.2044708984364156,1.4574326261222112,1622.950101790623,7158.11848957951,3.3,14900.0,1595.2237849338435,21299.0,2150.0,1.1314913469001722,1800.0,6.2,214.23357404000123,158.5530525820246
11:51:44.784,127262.0,2.438658212435933,74.62501714522173,1546.8108778180072,1062.8134452511802,4.8,16200.0,1412.8236331200987,31969.0,2680.0,1.5999677272182429,500.0,7.1,190.07083893064765,181.12535792399765
11:51:47.796,223396.0,0.8187883780451674,15.503898495627572,1348.5463723187297,7047.510221507832,4.1,16200.0,1692.2199832159138,22200.0,2910.0,2.9592542131233794,600.0,6.0,92.97838060559451,166.73278700320816
11:51:50.802,32587.0,2.364608769454857,91.81642762716878,1825.6489096471278,3391.0223384838105,0.5,12400.0,1665.835391400797,17065.0,2820.0,1.1494677831322222,1150.0,9.0,229.95399345847918,178.04810423451713
11:51:53.810,96785.0,0.679798638091538,46.47018849678758,1897.4999651299888,2285.1323152125715,3.8,8900.0,1775.7311274541648,17791.0,2690.0,3.405153365626841,950.0,4.0,168.6791128004733,7.301070514578123
11:51:56.817,116290.0,1.6215469783152874,34.427288675689105,1400.7137381330413,7862.423934675261,1.3,7500.0,1340.1399772450334,19463.0,170.0,1.7707814984472772,1100.0,7.6,176.49056553762767,90.15162937310599
11:51:59.830,297112.0,1.26154075654842,72.23286833807978,1260.7801351665444,4871.994813624841,1.0,12000.0,1092.6315430938605,14202.0,760.0,2.1903148177134955,1950.0,2.9,254.25694123734382,58.13592674747078
11:52:02.836,60557.0,0.9006999718039401,34.63171918355008,1949.041592476409,877.696757766172,4.7,5400.0,1577.1063907557664,220.0,410.0,3.9614924526968767,1050.0,5.9,202.98858183271759,253.0068176729221
11:52:05.843,67306.0,1.8493913120223273,90.89657528195616,1444.8088484063944,5836.5939239616455,4.3,3800.0,1369.4352780168338,31561.0,660.0,2.871173383827181,1800.0,0.8,57.327860086697804,40.03438156617509
11:52:08.857,221057.0,2.0582702693031303,24.24695084360898,1935.9317585509361,3027.38840679624,1.7,9900.0,1833.5250794027836,31972.0,540.0,3.6855756815849037,700.0,1.6,68.0572651708024,36.5382907341816
11:52:11.862,44456.0,1.4945863120821612,40.882964867474875,1517.7658632435441,2839.5268506099856,3.9,17800.0,1689.7343587987668,30309.0,720.0,0.3945985037004731,1400.0,8.7,138.52382580971647,25.18621277927838
11:52:14.873,204334.0,1.4687669773412457,74.97411693882584,1903.6588283433025,5271.802383598204,1.7,2800.0,1544.761331883084,25859.0,1800.0,1.158959610210887,450.0,7.5,242.0663946070624,45.40228344075117
11:52:17.886,230273.0,2.1991377714962868,29.282027083233913,1405.528723542909,928.8959197253208,1.8,14100.0,1412.803339728079,17638.0,1650.0,0.12663446856311378,750.0,5.4,220.06109218022158,168.51740337853266
11:52:20.897,188733.0,2.496238950485826,67.2476823838819,1011.6536034946588,8668.13454346756,0.3,16600.0,1511.3823379479625,7274.0,1270.0,1.5611502786203202,300.0,2.2,106.44167739019349,104.28519731146586
11:52:23.909,202688.0,2.377770717375458,79.21696278455387,1896.4668592350085,9885.822011483115,1.2,4800.0,1985.3541740309472,31793.0,2090.0,0.48793832585929353,1100.0,6.6,220.6832571763186,15.111488324892067
