,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
17:10:43.442,17226.0,0.5567583132460867,12507.72125782447,0.7,2.0,150.0,2.299375633347733,72.26381872990198,1050.0,245.66350568299293,148.05840131974225,101.28327255313864,32.8300114371716,211.9840803238745,196.59729059698873,216.6597748170415,129.8680666739673,31.405359665233362,209.36718087352872,93.0,3.6,1.2,561.0,6.0,3.5
17:10:50.032,25972.0,3.2455933153341396,10363.639085056171,0.6,1.8,270.0,2.4944180686749458,34.173078874200215,1550.0,242.1374893688287,55.8247120910987,3.7018572161209717,0.16717787878832546,163.6407955066926,175.52004716152427,7.684735159667872,109.36353131236906,88.89333236534361,158.4105369160443,63.0,6.7,1.7,420.0,5.5,3.0
17:10:53.038,11048.0,0.4126651047704426,7336.861055753707,0.3,1.6,80.0,1.246031466885117,85.49951632638803,700.0,172.2783514103492,245.75458309786745,250.69924870493173,74.83693758470598,230.5033856253018,17.624246892128237,39.7549543226723,75.88402679499379,233.66875430672403,20.183522642809198,557.0,4.0,0.9,957.0,6.0,5.0
17:10:56.046,20458.0,2.2647217213316244,28330.63817943928,1.0,1.2,250.0,2.354592187787542,86.98714454129889,1000.0,139.35019707975871,188.43573948889787,177.27267346961358,152.9872013183426,185.1441597519658,98.11230418329329,54.51735211069268,155.78212364633202,103.82956622724271,32.28193034865079,276.0,7.1,4.2,443.0,3.0,5.5
17:10:59.056,29549.0,2.798180888325874,10845.22751567942,0.9,2.0,150.0,1.4960918187660228,56.85702572334441,700.0,69.62401970489593,169.5353542063825,37.62958078837292,165.14092326817737,147.9294194915967,40.4678785618695,79.98832468200355,129.8365653373316,48.83502008842357,245.8139008085733,373.0,6.4,1.7,795.0,5.0,5.0
17:11:02.070,20822.0,1.9773578817381274,22131.68895060855,0.8,1.9,760.0,1.6266598688814824,46.78023224457734,1150.0,37.67955120480124,231.49539123157814,66.96564774964045,236.37968771086858,182.59182487955343,68.86760595948712,122.57618815692322,25.233405480647278,2.4503955670709603,171.8821213418868,430.0,5.1,2.6,690.0,3.5,4.5
17:11:05.076,1246.0,2.1882798791056124,17470.263253207922,0.2,1.6,860.0,2.5207076385231018,86.43351183807802,1850.0,134.27558229373318,26.64301191958833,123.10928074800138,206.0377361023056,175.88620811430303,152.6397606818564,164.4778511834949,72.13685345461286,225.51594297682618,164.10308458177184,819.0,6.6,5.5,419.0,2.5,2.5
17:11:08.087,25817.0,0.21298140049309433,30184.713090826062,1.0,1.1,600.0,1.1332607585721246,58.797089855018406,1500.0,53.317527901910374,73.8700448920505,249.55952962084498,103.26657373476476,151.09508020552946,222.4442820649023,6.3273220893199245,192.2813090972103,121.63266870410126,106.67656816550908,110.0,9.7,6.4,98.0,4.5,5.0
17:11:11.098,15714.0,3.9125107520300717,28156.25671387737,0.1,1.7,730.0,2.9787937299859344,6.054650320454615,750.0,48.16825879059456,186.556964441719,69.87222409518726,21.073944149267746,59.558690033743005,24.461442620896225,51.31022598192438,26.58446933239768,249.4173330871524,175.788807127836,19.0,1.7,1.4,792.0,4.5,5.5
17:11:14.114,9111.0,2.9371037896116854,20026.039478126488,1.0,1.8,110.0,1.765072408773343,58.73407200558994,150.0,139.7055078425903,96.3607708756957,54.72265480892303,20.578665583361918,195.22540142663448,91.10989284213915,118.77418523739897,29.024924863404188,131.22958175732114,56.32856786703507,103.0,9.8,5.3,606.0,4.0,5.5
17:11:17.124,14583.0,2.9906722908019567,12992.742666384682,0.5,1.1,940.0,2.1258854746503326,49.52329328890081,1100.0,66.36182025001833,196.3432224895444,131.72359399220352,242.36481541147754,3.085453987555014,126.8977583506145,30.70633917667604,21.475868081385354,34.96340957649162,114.47502703950937,560.0,3.1,6.3,458.0,4.5,5.0
17:11:20.134,9496.0,3.267758002897519,348.6028262975395,0.4,0.8,370.0,2.5858798704319073,13.910730650029201,550.0,75.47289510696741,111.6338339816338,78.82334549000093,16.700525968814553,145.58363683768346,114.39828703873648,8.75362919142496,141.78936930685376,152.29665430524508,116.14453055716442,355.0,4.3,2.1,112.0,2.5,3.5
17:11:26.734,16336.0,2.781638425310499,32566.941896236192,0.7,0.2,950.0,1.6464730301326869,81.59745179239296,50.0,60.82259925931371,146.83361954393814,49.17896687747827,136.7186895592263,189.03825342044425,215.89334116998552,170.8861306865596,244.39117718000207,49.2192128078009,19.053517809280457,235.0,4.1,1.7,744.0,3.0,5.5
17:11:29.741,26072.0,0.289633702809418,1288.007279616414,1.0,1.4,100.0,2.300358192645953,70.53292487847654,1950.0,59.33634891516944,212.19626372319397,12.43725652484662,44.76719884335118,236.29548173558376,54.46886472362957,93.01467400077242,19.306209544538785,209.52015216593233,235.22768157667502,876.0,5.7,4.5,916.0,4.5,4.0
17:11:32.754,30199.0,3.972425281436144,6087.5878081087,0.7,1.6,900.0,2.8422286509965184,25.09896211447136,950.0,12.667391065417881,174.54487160699387,41.43800805969938,200.3752462751663,208.2115451443468,66.23118656283263,99.93595717775683,126.480937148998,77.802505146092,14.162192504574405,977.0,9.9,1.2,439.0,6.0,5.0
17:11:35.760,25565.0,0.8437663899383376,4192.783322373203,0.3,1.3,450.0,2.4549274858726418,34.09774874474476,1000.0,1.3333811583136912,132.85568269440517,128.61319724152523,95.96360701152433,91.73817193169246,208.60709311601263,69.8922233985182,182.52922352455295,166.26889987883007,135.90061273655434,916.0,3.7,2.2,263.0,3.0,4.5
17:11:38.767,11460.0,0.27173982634697547,22567.046584739594,0.5,1.3,860.0,1.8586311363479515,94.75532573502971,1600.0,156.77946295165717,46.06957840984401,96.30532850070885,56.301913005898015,45.751681428866796,35.45037260495316,123.03495373753894,104.39519413200712,80.12153270733853,43.44860658108962,739.0,5.3,7.0,506.0,4.0,5.0
17:11:41.773,9906.0,1.3138822717215368,4259.645727473368,0.1,1.6,970.0,1.32554459608551,58.09513923354756,1650.0,190.2586119907528,216.91009029137936,66.80931291499036,59.611124612367874,206.18497582025566,176.75995333657744,26.540681046180232,55.19659093940562,72.67173701868234,117.5416585876931,425.0,5.6,0.4,620.0,3.0,2.5
17:11:44.779,10007.0,3.083541125128255,25581.62594293159,0.4,0.2,520.0,1.0955926107634169,49.13479570722267,50.0,227.69199422069536,106.88292480632478,201.03653864488274,114.70123206195662,239.90079787090474,60.07941252815651,229.5840898813864,107.39867332594135,193.79188350235927,185.96423387962966,764.0,3.7,9.6,789.0,5.5,6.0
17:11:47.791,9358.0,3.071589962162645,260.9995157860502,0.2,0.5,880.0,2.263667899851402,69.81883281689409,250.0,106.35886087883243,111.33089983773246,240.9283541704705,32.11878742725777,167.1203391957001,215.80827131061554,219.4721841327666,224.4734893546357,21.71486552588159,95.19072796513774,550.0,1.9,2.3,214.0,5.0,4.5
17:11:50.799,28509.0,1.4633797565366282,5249.298461117306,1.0,0.9,440.0,1.110680071153082,51.19099578061868,1150.0,3.4023754929932073,28.5913122021924,7.333597326179539,225.9549719358183,171.73905900701772,170.97076223437296,165.36734983012448,124.00799330545745,85.12523822061796,96.26770120940404,229.0,3.4,5.1,490.0,4.0,3.5
17:11:53.815,31858.0,2.311487348382522,10618.056036991615,0.9,1.2,750.0,1.453109894164681,27.510729452288764,1200.0,210.87292582696932,27.195023151279536,169.07455303754085,103.81703878642821,223.62663900791893,76.92017296437882,91.93549150118618,209.67779579078353,53.553986428458686,105.41588434587786,452.0,1.0,9.1,636.0,6.0,4.5
