,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
13:46:06.248,160.0,6270.0,8.579434036918824,18.542871930091742,3.3756008004517026,36.0,44.734185358183744,9520.743431298264,13490.554718022026,11961.78184058455,5146.006887732388,23208.90349388608,3884.144536537792,20877.581912116748,27496.95088045336,25452.417013040365,31767.155342049657,12.698307430447667,59.1,8.533081128315844,4.980844874554494,90.0,11.0,463.0,13275.047501256287
13:46:09.260,110.0,4360.0,5.381151914479348,19.15383446412783,5.618185383572197,18.0,316.9475754780079,31975.067771333557,24557.370804814156,8469.148262400953,7146.846899261955,28824.184445546907,461.3013963453211,31842.497359290093,31048.777598268003,20760.905157345227,22592.073786866753,92.66785015370503,17.1,9.87323763983336,0.3731600220993986,48.0,27.0,1045.0,29124.05637957491
13:46:12.270,130.0,2210.0,9.669468536113696,19.920172864869336,4.910922106620625,75.0,869.1867437015283,2138.947839841573,2022.1720889528528,19329.215142819125,28086.854126993483,7022.682566762805,31138.910577681607,13844.906999927021,14051.709481375468,14296.705419750251,10998.40244170333,16.401234135351874,74.1,3.0270703969444006,3.871089087674383,73.0,-23.0,7619.0,4511.422462587275
13:46:15.284,130.0,670.0,5.313542683490161,10.346067734495241,7.111370731434211,20.0,879.6397493894927,26086.480216572327,10116.574786980225,5120.2023680655575,21731.55333678297,16822.115799653893,21819.958325017695,18592.075836441996,20499.687557330206,1724.332281073882,30275.26450791838,79.54024833774852,43.1,4.986581749157078,0.11970389848501795,51.0,71.0,4933.0,8614.215054475097
13:46:18.296,180.0,3680.0,1.9355952307830915,5.646309993952851,1.9708119979435856,33.0,623.6536586953238,32038.891235307412,21754.333921944926,6270.043507637963,20954.441853794535,17427.245546700768,15333.31216792727,26791.87180121932,3653.851341738687,24870.441336663156,21951.067735094006,44.718508926363995,43.1,5.11743896300353,2.934469836919881,25.0,75.0,9146.0,49409.13268947166
13:46:21.309,180.0,7650.0,6.257882325785188,15.543655747757693,6.391151263365732,-23.0,959.3949454392674,20264.806885701888,1559.1130965160137,19076.241069936514,471.6781142928839,7695.267615940728,28645.448648484668,30511.327488763083,15871.587367928694,19106.946476135552,28034.929262975544,15.20303173955248,79.1,3.9662533781108364,2.8289372497041194,68.0,7.0,6249.0,41881.62684833016
13:46:24.315,180.0,6090.0,1.89607898507685,8.787294668303128,4.995432809753698,-25.0,750.1810380094151,6350.6574046230035,6727.602359898717,17764.499648863657,27579.96446200063,29279.919904246726,27257.774999411835,20719.712380219942,30101.259419963244,8810.756938909539,30351.82982329063,54.71015340808646,55.1,7.123566566475352,2.4969421330927166,43.0,-37.0,5934.0,7356.8188299270305
13:46:27.328,120.0,260.0,0.31169722187003535,17.438224291965373,5.664944723826224,-92.0,739.9846439936024,4764.55888506709,4274.154257272484,13185.634638496962,32717.190665688435,5989.36528065695,24889.13246826927,19129.653537202823,11090.112225053274,22427.953607092622,18910.610317488037,56.9724743487362,82.1,0.1567077243556159,0.8134812597006247,39.0,-43.0,456.0,36671.875785802826
13:46:30.339,150.0,3630.0,1.2772810310699978,13.319681779665562,8.737062185969613,42.0,798.6714664262764,21914.81719269304,2363.5949097240255,29907.68137487174,4513.71305590053,6940.213212986771,2649.7741286468568,28791.89529994634,2602.2462154039827,7925.843423254708,2623.9175399250776,97.40781487385816,60.1,2.0626319012568217,0.1851625060195028,59.0,51.0,3571.0,12496.743139826924
13:46:33.351,100.0,5530.0,2.298256101504317,2.512803626947644,6.5549259620769655,-75.0,73.37459972011118,19764.208099103696,14823.494656620984,22684.212860755728,23556.301993544817,2348.3728139178725,6745.099369123714,23088.40655311806,19011.587493183906,18142.904924493552,10522.777702050786,34.856579067652085,16.1,6.3861741386742406,2.9661902061528367,56.0,39.0,2381.0,38531.566937067255
