,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
20:59:20.844,2.0,87.6501372620795,176.0,1311.0,4.942586344554684,3978.946662311637,916.7628448423136,60.0,80.0,90.0,90.0,48.0,18.0,79.0,16.0,100.0,48.0,91.0,52.0,106.0,98.0,20.0,73.25114033894768,14.533626336286646,20.0
20:59:23.855,1.5,0.655199665789347,59.0,3064.0,1.9424032651707712,1217.738481173126,2721.0676873160564,70.0,70.0,20.0,76.0,7.0,40.0,41.0,42.0,115.0,99.0,24.0,113.0,25.0,38.0,114.0,113.1103025474916,8.372462363963571,25.0
20:59:26.862,1.7,27.25683824220846,150.0,2564.0,2.4204797572714596,2868.1511633538585,2942.4143170254374,50.0,20.0,140.0,66.0,17.0,36.0,14.0,32.0,47.0,19.0,7.0,58.0,45.0,33.0,70.0,70.30277458508066,4.307246793334139,30.0
20:59:29.868,0.1,84.8368787869651,218.0,1050.0,4.917498165533838,2733.6280975015693,327.37472691120394,120.0,90.0,220.0,7.0,35.0,23.0,58.0,9.0,48.0,73.0,6.0,49.0,114.0,107.0,72.0,80.86836311927958,18.35023613669162,20.0
20:59:32.876,1.4,51.192523184078645,108.0,1355.0,3.1578484802010056,326.41300354838694,2975.570962249443,70.0,60.0,250.0,58.0,43.0,15.0,111.0,56.0,65.0,5.0,78.0,56.0,105.0,57.0,64.0,0.6783543237359566,1.1488591983809384,50.0
20:59:35.886,1.2,19.111910158995208,167.0,2914.0,4.625123626924275,1425.3997673973638,3897.2658385411164,110.0,60.0,70.0,89.0,63.0,29.0,41.0,78.0,70.0,104.0,104.0,5.0,51.0,51.0,104.0,125.5978999020515,17.74956249083786,20.0
20:59:38.898,1.1,15.71305307748144,241.0,1836.0,1.4878872157660048,559.3663156494946,1521.6178727275342,120.0,130.0,190.0,61.0,17.0,2.0,91.0,103.0,103.0,116.0,47.0,66.0,89.0,50.0,15.0,26.04310482563733,8.95224857755538,45.0
20:59:41.903,0.6,16.357723579746597,64.0,4933.0,4.805233508902135,2716.3432269852874,1923.390658294596,80.0,80.0,220.0,60.0,9.0,24.0,67.0,117.0,45.0,93.0,112.0,48.0,46.0,87.0,5.0,89.91805519972637,17.158707820042366,50.0
20:59:46.900,1.2,59.389753869207105,76.0,1054.0,3.011054111831419,2280.5322630772444,3417.8593072673575,30.0,100.0,50.0,59.0,26.0,6.0,1.0,98.0,35.0,82.0,115.0,98.0,17.0,17.0,56.0,91.65241730989531,7.156082002479538,35.0
20:59:49.909,1.8,81.41244597178809,150.0,1007.0,1.5483906255751794,2215.8767388657993,2824.1824037473775,20.0,50.0,250.0,93.0,88.0,13.0,91.0,48.0,62.0,40.0,20.0,12.0,21.0,63.0,32.0,6.547459542900432,19.27738320102571,50.0
20:59:52.916,0.6,64.39983995532171,107.0,559.0,4.0787083980305265,980.1079227533838,4004.6810438591497,30.0,90.0,40.0,6.0,34.0,30.0,54.0,75.0,119.0,98.0,117.0,69.0,12.0,3.0,9.0,11.789599974139877,7.040308053854342,20.0
20:59:55.927,1.0,96.34665033026764,198.0,183.0,1.005391757054954,2196.697138878501,2095.0788440435877,10.0,40.0,40.0,90.0,79.0,13.0,9.0,45.0,31.0,68.0,120.0,97.0,15.0,24.0,2.0,15.333114938547828,13.12388356158283,50.0
