,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
02:58:03.000,92957.0,1.0,0.3,3.3,2.4056917661674335
02:58:06.006,115775.0,0.3,0.5,9.8,1.2217126426270766
02:58:09.018,236241.0,0.9,1.4,0.6,0.9768142297776331
02:58:12.030,285108.0,0.5,2.0,-7.6,2.232945660186433
02:58:15.034,24809.0,0.8,1.8,5.7,2.0220936074906195
02:58:18.047,258939.0,0.8,1.3,1.6,2.676409549621377
02:58:21.057,157791.0,0.8,0.8,-6.4,1.3753516421506298
02:58:24.063,94127.0,0.5,0.5,5.5,2.8076904825493263
02:58:27.079,160641.0,0.5,1.4,3.1,1.3168035537227987
02:58:30.090,196595.0,1.0,0.9,8.2,1.3821936276447526
02:58:33.094,5418.0,0.4,1.5,-6.4,0.48452778462269697
02:58:36.109,289797.0,0.5,1.5,5.2,1.7781468977181722
02:58:39.114,93786.0,0.8,1.2,9.4,1.973694363504014
02:58:42.128,278482.0,1.0,1.5,5.2,1.0691527787906008
02:58:45.136,118855.0,0.2,0.1,-0.9,0.8328303903603987
02:58:48.142,67582.0,0.1,1.4,-7.4,1.7562774912398316
02:58:51.152,220275.0,0.1,1.4,1.3,0.8848407685265739
02:58:54.162,156794.0,0.4,0.9,-6.1,2.5192591459944422
02:58:57.173,266008.0,0.1,0.3,3.6,1.955039708138966
02:59:00.183,164048.0,0.1,1.0,-3.2,0.4934478297800414
02:59:03.210,236278.0,0.9,0.8,7.8,1.1101915667635263
02:59:06.225,289775.0,0.3,1.9,-1.8,1.1863213774058123
02:59:09.231,140819.0,0.5,0.3,6.4,2.9128994601471647
02:59:12.237,130262.0,0.7,0.5,-2.3,2.9565401898660277
02:59:15.248,185653.0,0.3,0.8,6.6,1.5853549552169635
02:59:18.252,60217.0,0.7,1.4,3.4,2.8551630396246206
02:59:21.265,245218.0,0.5,1.1,-8.6,0.4879784839363833
02:59:24.269,21294.0,0.9,0.3,9.5,2.8618440856666765
02:59:27.283,277466.0,0.2,0.8,-9.7,1.2614976594710523
02:59:30.294,182463.0,0.1,1.1,-6.9,1.45548797150827
02:59:33.316,143473.0,1.0,0.6,-6.9,2.03370812564778
02:59:36.319,52830.0,0.8,1.0,1.9,1.327414717150777
02:59:39.330,188922.0,0.3,1.3,3.5,0.8907415071750013
02:59:42.341,268407.0,0.1,1.0,-3.2,1.708238622544439
02:59:45.344,50853.0,0.5,1.0,-7.7,2.4108204286574924
02:59:48.355,217375.0,0.4,0.9,8.5,0.8494934479442624
02:59:51.356,27027.0,1.0,0.5,-7.4,1.2594362578034288
02:59:54.366,118159.0,0.7,1.3,7.7,0.5269156550913352
02:59:57.376,226322.0,0.5,0.1,-8.8,2.135063437816684
03:00:00.383,97443.0,1.0,1.4,-9.4,2.18520577958716
03:00:03.398,269188.0,0.1,0.4,0.4,2.7693126007836257
03:00:06.418,164478.0,1.0,2.0,4.3,0.8887436709241493
03:00:09.423,65447.0,0.3,1.3,5.2,0.5932307292253485
03:00:12.437,256082.0,0.9,1.3,8.6,2.288548593615245
03:00:15.446,208945.0,1.0,1.1,-1.5,1.4673640822155225
03:00:18.460,292359.0,0.7,1.7,-5.0,1.1937032175200488
03:00:21.466,56242.0,0.5,1.2,10.0,1.243843943581843
03:00:24.474,105293.0,0.6,1.1,5.8,2.464115474057481
03:00:27.481,71427.0,0.4,0.4,-3.7,2.864433076404208
03:00:30.492,237057.0,0.4,0.3,-1.8,1.8711779203543548
