,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
09:21:13.196,41.74811408080101,40.51986738041074,157.23525063930947,48.0,0.64,50.0,637.3760037873813,71.0,7.1,9.0,50.0,5.0,3.5,0.4,30341.474368221665,14481.0,0.2,0.7,20.0,1.6122705352426918,12.006056143166852,62.99888307787789,454.0,190.0,6.573590005111119
09:21:16.211,44.333210412681275,45.27232301350409,26.83991666171976,-87.0,0.69,-5.0,135.39561338143432,69.0,2.2,34.0,18.0,5.5,5.5,0.4,8210.938881259668,6243.0,1.0,1.6,210.0,1.610017488350432,7.217793866182615,54.06164121411537,491.0,872.0,3.3341355030430613
09:21:19.223,45.46351980807873,23.03075947986431,118.80952506908272,-44.0,0.23,80.0,386.80043359463025,68.0,5.0,43.0,15.0,5.0,3.5,0.29,25995.30420520839,16270.0,0.4,1.4,830.0,2.5996682602671384,23.90719917124152,71.47902078897653,285.0,83.0,1.6847698723893603
09:21:22.232,8.390381368447743,18.645076062671563,175.99307433977174,15.0,0.34,1.0,780.3084520308839,52.0,4.0,40.0,37.0,4.0,5.0,0.17,29083.38362034702,4672.0,0.9,1.6,90.0,1.4445445238916002,80.39459764385298,19.700477812106296,169.0,704.0,2.599262872969147
09:21:25.240,42.023540299603454,21.71750784988992,99.4289579638942,63.0,0.89,-39.0,883.6832372099101,86.0,9.6,10.0,30.0,5.0,4.0,0.13,1807.8126811279815,12998.0,1.0,0.6,510.0,2.570520321296386,16.198495599550814,96.70187363272437,489.0,531.0,8.64485658678583
09:21:28.253,7.490983625568282,21.021115955227422,221.4645800620727,63.0,0.19,-8.0,956.0080587376763,-77.0,7.9,9.0,17.0,4.0,5.5,0.36,32411.857228124132,13676.0,0.6,1.8,150.0,2.9955376145291854,48.297947406948566,25.833735240846085,997.0,828.0,7.049284563986466
09:21:31.265,30.799048716527096,49.643725374418075,153.88159404652342,36.0,0.77,53.0,850.919118578415,-41.0,0.3,31.0,13.0,5.5,3.5,0.27,18381.35946277311,14966.0,0.4,0.4,110.0,2.767518330750754,89.70924232378921,98.34964992486533,230.0,943.0,9.036322921310576
09:21:34.278,27.07704256944979,18.881356358932713,218.04617443594495,-3.0,0.41,67.0,438.40550780220224,-77.0,5.0,16.0,58.0,5.5,2.5,0.34,9271.16831145816,22010.0,0.3,1.1,350.0,2.2896333612956523,37.545973239302576,115.76594451114515,558.0,767.0,0.9091966371656749
09:21:37.290,24.331269687188335,39.07275964980659,227.5392601319308,50.0,0.94,61.0,806.5414987192726,-14.0,8.0,23.0,41.0,5.0,6.0,0.13,16195.50898000231,18306.0,0.2,0.7,30.0,2.55304415951149,24.68802774057045,54.76525984396739,25.0,662.0,0.7236662823121102
09:21:40.303,46.559140203519156,9.548370619317074,16.192638839417462,-70.0,0.25,82.0,622.7715158327907,-47.0,8.0,37.0,51.0,2.5,3.0,0.3,10598.587591593678,7284.0,0.9,0.9,680.0,1.6999588938254888,94.60727340987557,23.56410564696811,695.0,611.0,7.1046115542431965
09:21:43.314,43.325893354798275,11.87754708182148,81.4943387708995,14.0,0.17,97.0,816.6975669485275,56.0,6.4,43.0,9.0,4.5,5.5,0.16,14056.742280271192,18405.0,0.7,0.5,930.0,2.8264778843441656,92.47862235161875,65.90123554382414,471.0,377.0,6.2268364129564855
09:21:49.898,41.83787887736565,21.642909642170466,23.55169416288381,20.0,0.2,31.0,419.1354985879169,-81.0,9.2,59.0,33.0,6.0,4.0,0.12,22843.090347619764,3293.0,0.5,1.1,200.0,1.56762076508565,42.90805833669978,59.80887270279934,721.0,757.0,6.357458354521717
09:21:52.912,21.58135903013967,10.360858994163712,234.76998732823628,-59.0,0.89,-85.0,535.5174127012049,-29.0,1.0,57.0,18.0,4.0,3.5,0.14,32706.325267809727,11909.0,0.1,2.0,530.0,1.2298447285651164,78.98705135269047,28.052102664636447,439.0,690.0,2.7327768000528727
09:21:55.922,19.557497163412812,12.102960986418545,164.64858401562532,75.0,0.54,28.0,79.10353807795393,96.0,1.1,4.0,52.0,5.5,4.5,0.18,21659.942439344417,21333.0,0.1,1.6,840.0,2.8452823637855578,71.19812963505717,56.070439334039875,710.0,111.0,7.785091895625883
09:21:58.935,36.04456161809132,8.939174595780889,109.02500807580807,57.0,0.18,13.0,771.17402636212,65.0,0.5,70.0,0.0,4.0,3.0,0.4,17962.811077630748,24362.0,0.9,0.9,840.0,2.209619373847264,1.860831643846851,57.994158080980476,446.0,593.0,1.822879331165924
09:22:01.949,43.234683629482454,23.746186917118823,32.88008845205707,28.0,0.6,3.0,130.20027486719718,-29.0,5.0,34.0,26.0,6.0,6.0,0.22,29916.53918101681,15122.0,0.3,1.1,130.0,2.1851410475034676,30.110066602827985,39.15560288078067,356.0,59.0,2.7398280988580024
09:22:04.965,12.838878767917528,49.134755152193826,55.57529702275455,-10.0,0.17,88.0,615.8422168010784,29.0,2.3,48.0,48.0,5.0,6.0,0.39,9895.416180775064,30872.0,0.5,2.0,870.0,1.1003771333674375,78.86272970502779,34.20832837909418,238.0,150.0,1.0344937631512203
09:22:07.975,38.07007156586006,42.84587087692015,96.16333333534527,-27.0,0.58,40.0,741.3225143411107,30.0,9.6,63.0,10.0,4.5,3.5,0.27,15892.572989531616,11981.0,0.5,0.1,470.0,2.4524637378768386,92.86687174058716,96.42037973373665,233.0,68.0,6.635226264041752
09:22:10.981,46.7973554531886,38.31597415258713,212.06007913172527,80.0,0.44,-38.0,784.5403714338859,-94.0,8.4,16.0,54.0,6.0,3.5,0.12,1155.4180161015965,17789.0,0.6,0.5,640.0,2.6118010789556747,30.030381898814653,80.35150954667165,149.0,788.0,3.765642208647689
09:22:13.986,44.6512642580674,48.26390177828386,183.67456614141247,74.0,0.3,82.0,699.4180527195169,-83.0,9.6,67.0,60.0,4.5,4.5,0.32,5994.489294658163,2565.0,0.6,1.1,740.0,1.768462772025941,88.04322097015358,105.26075595772579,204.0,81.0,2.1072522186716434
09:22:16.993,41.96394026127334,29.18524124432906,121.28939769091343,81.0,0.03,-94.0,807.6000805146602,82.0,8.7,65.0,40.0,5.5,6.0,0.34,29828.24346852639,10427.0,0.7,2.0,140.0,1.2558146085011825,75.4958532374267,112.7053968742213,738.0,855.0,7.801322887303248
09:22:23.587,9.905618725514572,29.612673422121674,159.35413275911375,-91.0,0.21,79.0,586.5251328962162,97.0,1.4,55.0,37.0,5.0,3.0,0.17,29272.370172122923,15274.0,0.5,0.3,170.0,1.698012658501061,3.4831799446909586,119.698576116183,423.0,723.0,5.946633805638905
09:22:26.594,40.976764538007004,35.43267836459955,211.98629767554928,-97.0,0.87,97.0,756.3528878703157,-97.0,0.1,13.0,9.0,6.0,3.5,0.22,26540.849022488186,8769.0,0.5,1.7,330.0,2.700996286300742,32.514700055523235,67.46504921468423,999.0,41.0,5.049817709008181
09:22:29.607,46.47869865618235,46.0358612348868,250.7809346223227,4.0,0.46,-63.0,337.324732883602,-44.0,8.3,53.0,3.0,5.5,2.5,0.22,10327.95204944858,3684.0,0.5,1.4,580.0,1.490980600900115,88.27888346660899,1.3805151330091103,677.0,398.0,1.9315070229719393
09:22:32.615,25.19377229561221,37.700008489605096,211.515910025696,48.0,0.07,-24.0,976.5935296456727,9.0,6.4,2.0,13.0,3.0,5.0,0.22,25853.673723241744,13552.0,0.5,0.4,990.0,1.191327979891729,86.45849870908157,118.29271815784647,330.0,18.0,4.529328827263064
09:22:35.625,46.79518077151989,12.567089957372719,35.10167666444535,92.0,0.87,32.0,215.22226749677452,13.0,1.8,38.0,41.0,5.0,6.0,0.22,9189.11435854699,20442.0,0.6,1.8,460.0,1.2965663527951434,47.00339360566133,11.165724451377276,803.0,475.0,1.4161184900513608
09:22:38.631,46.96051159641,11.833390895261395,33.37782475984382,-66.0,0.84,70.0,820.4346006686535,7.0,1.3,9.0,25.0,5.0,5.5,0.16,9623.749217271212,16741.0,0.7,1.2,680.0,2.7063968080520207,16.374369829116056,45.46125473095639,264.0,79.0,9.325365450556491
09:22:41.643,36.265701892850444,8.306928662902298,64.30619926940759,-82.0,0.53,75.0,324.1943338198261,-24.0,9.6,5.0,5.0,5.0,3.5,0.4,25234.299560930278,29918.0,0.9,0.6,420.0,1.5533239604135913,14.432356801530572,61.85131795548257,765.0,10.0,4.322015264064939
09:22:44.650,18.3267934682655,12.958538446234925,117.28054220691642,-45.0,0.18,-80.0,430.17224037357397,-79.0,1.5,33.0,40.0,3.5,5.5,0.15,25675.81197396332,30784.0,0.1,0.2,780.0,2.8269421300292015,55.280219902527385,105.14215450174486,439.0,435.0,3.1419190059266766
09:22:47.662,45.89748753133679,33.7512277578283,43.75787001983227,-94.0,0.89,-1.0,72.36415671759059,78.0,0.9,37.0,37.0,6.0,3.0,0.23,24705.717734082802,125.0,0.1,0.6,910.0,2.535217037954541,68.98345775454212,29.300186609675055,280.0,130.0,8.381647120547429
09:22:50.671,49.47787300916493,8.30069473488637,237.40496930756925,-50.0,0.58,-11.0,329.7313276880531,-61.0,7.7,60.0,22.0,4.5,3.5,0.16,18906.794189430806,29560.0,0.5,1.4,290.0,1.7009372196118928,63.5733625579476,76.6503866806377,373.0,587.0,4.563589489842772
09:22:53.682,12.011519604376822,40.8215586419981,218.4340788380971,22.0,1.0,86.0,903.0803444682127,26.0,0.6,38.0,38.0,4.0,3.5,0.15,25586.760942873774,15210.0,0.9,1.2,520.0,2.9463819100892303,88.56893357071642,24.23660888476299,789.0,53.0,9.887517167169284
09:23:00.269,14.460826568492015,7.241993771518329,18.166451116923565,59.0,0.06,68.0,250.29448350286611,-76.0,7.7,54.0,55.0,3.0,4.0,0.34,13753.562323839893,21074.0,0.2,1.0,820.0,1.9917291659251386,72.49957227730664,103.86787096518114,842.0,320.0,8.624566448223634
09:23:03.280,36.845824851752056,22.76037252159837,115.77673328684155,31.0,0.28,28.0,687.9104322491567,-92.0,3.3,63.0,27.0,4.0,4.5,0.31,9830.051477148676,12981.0,0.4,1.7,810.0,2.6957803387235453,62.721885873016475,53.06094275145781,177.0,808.0,8.995199788087751
09:23:06.291,15.844205699275516,39.3419068855625,141.94123076580877,-38.0,0.62,62.0,485.11433967057894,-20.0,6.6,17.0,56.0,6.0,3.0,0.39,19199.431789918508,20683.0,0.2,0.6,450.0,2.735054664452345,90.97953923405076,54.305672847338535,690.0,751.0,2.0474430804249275
09:23:09.301,38.12748796990789,9.29283920238272,167.16540050973612,50.0,0.49,-55.0,953.7786554012389,-37.0,9.4,11.0,48.0,2.5,2.5,0.29,32699.224919549026,4460.0,0.9,1.7,720.0,1.5992575153264186,59.97916375089409,119.05442621988118,677.0,204.0,1.3309163792277905
09:23:12.317,44.89295676806612,47.87863139193464,47.56212478520475,52.0,0.59,18.0,269.4567747769505,52.0,2.5,51.0,57.0,5.0,2.5,0.22,24659.126267490043,12133.0,0.8,1.6,260.0,1.7272371366147727,94.44276200692462,83.89443400357167,295.0,420.0,3.1552459026766644
09:23:15.328,16.27852869341534,27.03771334400864,241.677105666644,29.0,0.88,-35.0,961.8507222796682,-67.0,9.8,6.0,34.0,6.0,3.5,0.17,1956.0228257730357,23161.0,0.6,1.9,270.0,2.1546642500379276,58.757314121225605,1.3358107982896739,79.0,178.0,8.411730107199936
09:23:18.337,20.132662890636723,17.493465462315246,147.62825562286733,42.0,0.32,9.0,663.7671092417391,71.0,4.2,52.0,38.0,2.5,2.5,0.36,30969.47897820253,29750.0,0.8,1.6,960.0,2.513436886897167,99.35554932252175,117.59282668069031,352.0,746.0,7.205997197164929
